leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
19,184,B,1,1,95.0,145.0,669.00,669.95,670.45,, SHALE, 5Y3/2-OLIVE-GREY, FINELY LAMINATED SILTST ONE,,,,,,, 33233000,0fbafa9ef10651399a47909229e6b635,19-184B-1-1
19,184,B,1,1,145.0,150.0,669.00,670.45,670.50,, FINE GRAINED SAND, 10YR2/2-DUSKY YELLOWISH BROWN, FINE GRAINED,,,,,,, 33214000,f21c693aa52799c215c8c01f5eae283c,19-184B-1-1
19,184,B,1,2,0.0,147.0,669.00,670.50,671.97,, SANDY SHALE AND SILTSTONE, 5Y3/2-OLIVE-GREY," GRA DED BEDS AT 60CM AND 99CM,LAMINATED SILTSTONE",,," QUAR TZ,RED AND GREEN CHERTS",,,, 33235000,f52090ca876194b42a657c7f47afc2f3,19-184B-1-2
19,184,B,1,2,147.0,150.0,669.00,671.97,672.00,, CALCAREOUS FINE GRAINED SAND, 10YR2/2-DUSKY YELLO W-BROWN, FINE GRAINED,,,,,,, 33235000,b75b19894a13ec98078662b198335039,19-184B-1-2
19,184,B,2,1,41.0,85.0,707.00,707.41,707.85,, SILTSTONE, 5Y3/2-DARK OLIVE-GREY,,,,,,,, 33214000,059cad68e81c7d188a14956ccac33493,19-184B-2-1
19,184,B,2,1,85.0,90.0,707.00,707.85,707.90,," LITHIFIED ASH,TUFF", 5Y2/1-BLACK,,,, PYRITE,,, LITHIF IED, 33235000,4381cc1e3fc91830c7b3175348b2973c,19-184B-2-1
19,184,B,2,1,90.0,150.0,707.00,707.90,708.50,, SILTSTONE, 5Y3/2-DARK OLIVE-GREY,,,, GLASS?,,,, 33113000,4cd99e4020e8b4a7bc0b60aaff2b8c2d,19-184B-2-1
19,184,B,3,1,65.0,150.0,744.00,744.65,745.50,," SILT BEARING CLAYSTONE,SHALE", 5Y3/2-DARK OLIVE-GR EY AND 5Y2/2-BLACK,,,,, SCATTERED FORAMS,,, 33235000,d7a06487ed05a67e36a4e48dbb71f535,19-184B-3-1
19,184,B,4,1,40.0,70.0,781.00,781.40,781.70,, CLAYEY SILT, 5Y3/2-OLIVE-GREY, EXCELLENT WORM BURROW 1CM DIAMETER AT 62CM,,, FELDSPAR,,,, 33231000,d2606bb349bab32571b8235da74252b6,19-184B-4-1
19,184,B,4,1,70.0,92.0,781.00,781.70,781.92,, SAND, 5Y3/2-OLIVE-GREY," COARSE SAND FROM 70CM TO 76CM,GRADED SAND FROM 76CM TO 92CM GRIT SIZED GRAINS AT BASE,BASE SLATE? CASTED",,,,,,, 33215000.3450,13d366b3f59f8ff3d120efa575ec64d7,19-184B-4-1
19,184,B,4,1,92.0,150.0,781.00,781.92,782.50,, CLAYEY SILT, 5Y4/1-MEDIUM OLIVE-GREY,,,,,,,, 33215000,9020a60c09105da6c078c6722d05218d,19-184B-4-1
19,184,B,4,2,0.0,150.0,781.00,782.50,784.00,, CLAYEY SILTSTONE, 5Y3/2-DARK OLIVE-GREY GRADES TO 5Y2/2-BLACK, SAND PATCHES DUE TO WORM BORING? BETWE EN 105CM AND 115CM,,, AUTHIGENIC CALCITE AT 69CM,,,, 33235000.3450,e4c318ade2afc12039b34c67dd5e1861,19-184B-4-2
19,184,B,5,1,137.0,150.0,819.00,820.37,820.50,, CLAYEY SILTSTONE, 5Y3/2-DARK OLIVE-GREY,,,,,,,, 33235000.3450,f06b9a808a8547aedb5e1709eeb7ba5d,19-184B-5-1
19,184,B,5,2,0.0,150.0,819.00,820.50,822.00,, CLAYEY SILTSTONE, 5Y3/2-DARK OLIVE-GREY," SAND LAYER AT 95CM,SCATTERED WORM BURROWS THROUGHOUT SECT ION",,,,,,, 33235000.3450,a3beeafbb0fc4b86ec8f838d88a8467e,19-184B-5-2
19,184,B,5,3,0.0,150.0,819.00,822.00,823.50,, CLAYEY SILTSTONE, 5Y3/2-DARK OLIVE-GREY, NUMEROU S SCATTERED WORM BURROWS SOME ARE SAND FILLED NEAR 110CM,,,,,,, 33235000.3450,c86a063ab2b2b5e51fadedb2903b301e,19-184B-5-3
19,184,B,6,1,0.0,150.0,865.00,865.00,866.50,, CLAYEY SILTSTONE, 5Y3/2-VERY DARK GREY ALTERNATIN G DARKER AND LIGHTER," COLOUR LAYERING PARALLEL TO BEDDING PLANES,LIGHT LAYERS HAVE INTERNAL CHEVRON FOLDS IN ECHELON,WORM BURROWS PLANAR THROUGH THE DIA METER OF THE CORE,WORM BURROWS ALSO EXHIBIT BACKPACK ING,ORGANIC LAYER AT 92CM",,, PYRITE AT 75CM AND AT 10 5CM,,,, 33235000.3450,a1456f01a8412e3df08dc70319656837,19-184B-6-1
19,184,B,6,2,0.0,150.0,865.00,866.50,868.00,, CLAYER SILTSTONE, 5Y3/2-VERY DARK GREY,,,, PYRITE,,,, 33235000.3450,1ac16f2b6382797efea734120ffcc6cf,19-184B-6-2
19,184,B,6,3,0.0,150.0,865.00,868.00,869.50,, CLAYEY SILTSTONE, 5Y3/2-VERY DARK GREY,,,,,,,, 33235000.3450,4ddc20010a4002525da521283acb516e,19-184B-6-3
19,184,B,7,1,0.0,57.0,874.00,874.00,874.57,, CLAYEY SILTSTONE, 5Y3/2-DARK OLIVE-GREY, BURROWS,, WHITE NON CALCAREOUS FLECKS SCATTERED THROUGHOUT SECTION,,, MOTTLED COLOURATION,, 33235000.3450,79ede8d16a2c4d33f0531b2cbd45a641,19-184B-7-1
19,184,B,7,1,57.0,61.0,874.00,874.57,874.61,, CLAYEY SILTSTONE, 10YR2/2-DUSKY YELLOWISH BROWN,,,,,,,, 33235000.3450,3ee12f91fcec924c0c8cfab1f6c35c0d,19-184B-7-1
19,184,B,7,1,61.0,150.0,874.00,874.61,875.50,, CLAYEY SILTSTONE, 5Y3/2-DARK OLIVE-GREY, SAND LAYER AT 96CM,,,,,,, 33235000.3450,43d748f62b8b8a2fc5581c808c566fff,19-184B-7-1
19,184,B,7,2,0.0,150.0,874.00,875.50,877.00,, CLAYEY SILT, 5Y3/2-OLIVE-GREY," FREQUENT BURROWS CAUSE MOTTLED APPEARANCE,SAND RICH LAYER BETWEEN 81C M AND 84CM",,,,,,, 33215000.3450,7f9e3a23847d7ce37ee7aa081b60b318,19-184B-7-2
19,184,B,7,3,0.0,120.0,874.00,877.00,878.20,, CLAYEY SILTSTONE, 5Y3/2-OLIVE-GREY, SAND DEFORME D OR ERODED BASE (LOAD CAST OR FLUTE CAST) AT 30CM,,,,,,, 33235000.3450,f2cedcf6c27ca1792a2d4d0eb93f25ea,19-184B-7-3
19,184,B,7,3,120.0,150.0,874.00,878.20,878.50,,,,, VOID,,,,,, 33235000.3450,8594aaf0b16dbcbebd45b4f31c62906f,19-184B-7-3
19,184,B,8,1,90.0,100.0,884.00,884.90,885.00,, CLAYEY SILTSTONE, 5Y3/2-DARK OLIVE-GREY,,,,,,,, 33235000.3450,bffbecd5855db20640d55c713859d7f7,19-184B-8-1
19,184,B,8,1,100.0,101.0,884.00,885.00,885.01,, FELDSPAR RICH SAND, 5Y2/2-BLACK, GRADED?,,, FELDS PAR,,,, 33215000.3320,691f40770ac4128435b9f6dd6fd1901c,19-184B-8-1
19,184,B,8,1,101.0,150.0,884.00,885.01,885.50,, CLAYEY SILTSTONE, 5Y3/2-DARK OLIVE-GREY,,,,,,,, 33235000.3450,b616f197a07cf655c6a6afd48618ff57,19-184B-8-1
19,184,B,8,2,0.0,150.0,884.00,885.50,887.00,, CLAYEY SILTSTONE, 5Y3/2-DARK OLIVE-GREY,,,,,,,, 33235000.3450,1787e8ff260181d7aff687d30582fa03,19-184B-8-2
