leg,site,hole,age mnemonic,auxiliary age mnemonic,top of section depth(m),bottom of section depth(m),special condition,age,auxiliary age,averaged age,age top of section(million years),age bottom of section(million years),average age(million years)t,data source
47,397,A,MIDDLE MIOCENE,,760.0,884.0,,NO AGE GIVEN,,NO AGE GIVEN, 10.5,   16,13.25,DSDP INITIAL REPORTS
47,397,A,LOWER MIOCENE,,884.0,1068.0,,NO AGE GIVEN,,NO AGE GIVEN,   16, 22.5,19.25,DSDP INITIAL REPORTS
47,397,A,LOWER MIOCENE,UPPER OLIGOCENE,1068.0,1087.0,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,   16,   30,   23,DSDP INITIAL REPORTS
47,397,A,LOWER MIOCENE,,1087.0,1296.8,A LEGITIMATE AGE INVERSION,NO AGE GIVEN,,NO AGE GIVEN,   16, 22.5,19.25,DSDP INITIAL REPORTS
47,397,A,LOWER CRETACEOUS,,1297.2,1324.5,,NO AGE GIVEN,,NO AGE GIVEN,  100,  135,117.5,DSDP INITIAL REPORTS
47,397,A,LOWER CRETACEOUS,UPPER HAUTERIVIAN,1324.5,1330.5,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,  100,  123,111.5,DSDP INITIAL REPORTS
47,397,A,UPPER HAUTERIVIAN,,1334.0,1453.0,,NO AGE GIVEN,,NO AGE GIVEN,  121,  123,  122,DSDP INITIAL REPORTS
