leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
20,200,,1,1,0.0,0.0,0.00,0.30,28,"KRASHENINNIKOV,V.;HOSKINS,R.",11/1973,20,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,108,FCAND0010,Candeina nitida,COMMON,  ,1
20,200,,1,1,0.0,0.0,0.00,0.30,28,"KRASHENINNIKOV,V.;HOSKINS,R.",11/1973,20,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,108,FGLOA0118,Globorotalia crassaformis,COMMON,  ,1
20,200,,1,1,0.0,0.0,0.00,0.30,28,"KRASHENINNIKOV,V.;HOSKINS,R.",11/1973,20,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,108,FGLOA0148,Globorotalia cultrata,ABUNDANT,  ,1
20,200,,1,1,0.0,0.0,0.00,0.30,28,"KRASHENINNIKOV,V.;HOSKINS,R.",11/1973,20,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,108,FGLOA0162,Globorotalia dutertrei,COMMON,  ,1
20,200,,1,1,0.0,0.0,0.00,0.30,28,"KRASHENINNIKOV,V.;HOSKINS,R.",11/1973,20,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,108,FGLOA0178,Globorotalia fimbriata,RARE,  ,1
20,200,,1,1,0.0,0.0,0.00,0.30,28,"KRASHENINNIKOV,V.;HOSKINS,R.",11/1973,20,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,108,FGLOA0222,Globorotalia hirsuta,RARE,  ,1
20,200,,1,1,0.0,0.0,0.00,0.30,28,"KRASHENINNIKOV,V.;HOSKINS,R.",11/1973,20,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,108,FGLOA0230,Globorotalia humerosa,COMMON,  ,1
20,200,,1,1,0.0,0.0,0.00,0.30,28,"KRASHENINNIKOV,V.;HOSKINS,R.",11/1973,20,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,108,FGLOA0246,Globorotalia inflata,RARE,  ,1
20,200,,1,1,0.0,0.0,0.00,0.30,28,"KRASHENINNIKOV,V.;HOSKINS,R.",11/1973,20,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,108,FGLOA0298,Globorotalia menardii,ABUNDANT,  ,1
20,200,,1,1,0.0,0.0,0.00,0.30,28,"KRASHENINNIKOV,V.;HOSKINS,R.",11/1973,20,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,108,FGLOA0486,Globorotalia scitula,COMMON,  ,1
20,200,,1,1,0.0,0.0,0.00,0.30,28,"KRASHENINNIKOV,V.;HOSKINS,R.",11/1973,20,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,108,FGLOA0544,Globorotalia truncatulinoides,FEW,  ,2
20,200,,1,1,0.0,0.0,0.00,0.30,28,"KRASHENINNIKOV,V.;HOSKINS,R.",11/1973,20,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,108,FGLOA0554,Globorotalia tumida,PRESENT,  ,2
20,200,,1,1,0.0,0.0,0.00,0.30,28,"KRASHENINNIKOV,V.;HOSKINS,R.",11/1973,20,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,108,FGLOA0562,Globorotalia tumida tumida,COMMON,  ,2
