leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
36,328,B,1,1,75.0,150.0,7.50,8.25,9.00,, DIATOM OOZE," 10YR7/4-GREYISH ORANGE,5BG7/2-PALE B LUE GREEN,10YR5/4-MODERATE YELLOWISH BROWN"," 5BGM/2 LAYER 105-109 CM,10YR5/4 SANDY LAYER 143-147 CM", SLIGHTLY DISTURBED," MA NGANESE NODULES AT 80 AND 117 CM,IRON-COATED CLAST A T 107 CM",,, SANDY AND SILTY, FI RM, 22212220
36,328,B,1,2,0.0,150.0,7.50,9.00,10.50,, DIATOM OOZE," 5Y7/2-YELLOWISH GREY,5Y6/2-PALE YELL OWISH BROWN,5YR3/4-MODERATE BROWN"," 0-80 CM MOTTLED MANGANESE? STAIN,5YR3/4 SAND LAYER 44-48 CM"," 0-80 CM SLIGHTLY DISTURBED,80-150 CM MODERATELY DISTURBED"," IRON O XIDE-COATED FRAGMENT AT 25 CM,MANGANESE NODULES AT 7 5-80/105 CM", MANGANESE NODULES,," 0-44/48-80 CM 5Y7/2 WITH MANGANESE STA IN,44-48 CM 5YR3/4,80-125 CM HOMOGENEOUS 5Y7/2,125-1 50 CM 10YR6/2", FIRM, 22212220
36,328,B,1,3,0.0,150.0,7.50,10.50,12.00,, DIATOM OOZE," 5Y7/2-YELLOWISH GREY,-BROWN", BROWN SAND LAYER 45-49 CM MOTTLING 100-120 CM," 0-50 CM INTENSELY DISTURBED,50-150 CM MODERATELY DISTURBED", MANGANESE NODULE AT 32 CM, MA NGANESE NODULE,, SLIGHTLY SANDY AND SILTY, FIRM, 22212220
36,328,B,1,4,0.0,150.0,7.50,12.00,13.50,, DIATOM OOZE, 5Y7/2-YELLOWISH GREY, MOTTLING, MO DERATELY DISTURBED," GRANULES TO 1 41,PEBBLES TO 44 CM",,, SLIGHTLY SANDY, FIRM, 22212220
36,328,B,1,5,0.0,150.0,7.50,13.50,15.00,, DIATOM OOZE, 5Y7/2-YELLOWISH GREY, HOMOGENEOUS, MODERATELY DISTURBED, GRANULES TO 2 CM,,, NO SAND DETECTABLE BELOW 2 CM, FIRM, 22212220
36,328,B,1,6,0.0,136.0,7.50,15.00,16.36,, DIATOM OOZE, 5Y7/2-YELLOWISH GREY, HOMOGENEOUS, SLIGHTLY DISTURBED,,,,, FIRM, 22212220
36,328,B,1,CC,0.0,0.0,7.50,16.60,16.60,, DIATOM OOZE, 5Y7/2-YELLOWISH GREY,,, MANGANESE NOD ULES TO 5.3 CM DIAMETER, MANGANESE NODULES,,, FIRM, 22212220
36,328,B,2,1,0.0,150.0,17.00,17.30,18.80,, SILICEOUS OOZE-BEARING SILTY CLAY, 10YR7/4-GREYIS H ORANGE," MANGANESE SMUDGES THROUGHOUT,SILT-RICH CL AY PATCH 65-75 CM", MODE RATELY DISTURBED, MANGANESE NODULE AT 76 CM,,,, FIRM, 33211000.3450
36,328,B,2,2,0.0,150.0,17.00,18.80,20.30,, SILICEOUS OOZE-BEARING SILTY CLAY, 10YR7/4-GREYIS H ORANGE, MANGANESE SMUDGES THROUGHOUT, MODERATELY DISTURBED,,,,, FIRM, 00000000
36,328,B,2,3,0.0,55.0,17.00,20.30,20.85,, SILICEOUS OOZE-BEARING SILTY CLAY, 10YR7/4-GREYIS H ORANGE, MANGANESE SMUDGES THROUGHOUT, SLIGHTLY D ISTURBED,,,,, FIRM, 00000000
36,328,B,2,3,70.0,150.0,17.00,21.00,21.80,, SILICEOUS OOZE-BEARING SILTY CLAY," 10YR7/4-GREYIS H ORANGE,10YR5/4-MODERATE YELLOWISH BROWN"," MANGANESE SMUDGES THROUGHOUT,MOT TLED WITH 10YR5/4", SLIGHTLY DISTURBED, MANGANES E NODULE AT 70-75,,,, FIRM, 00000000
36,328,B,2,4,0.0,85.0,17.00,21.80,22.65,, SILICEOUS OOZE-BEARING SILTY CLAY," 10YR7/4-GREYIS H ORANGE,10YR5/4-MODERATE YELLOWISH BROWN"," MANGANES E SMUDGES THROUGHOUT,MOTTLED 10YR5/4", SLIGHTLY DIST URBED,,,,, FIRM, 00000000
36,328,B,2,4,85.0,150.0,17.00,22.65,23.30,, CLAY," 10YR5/4-MODERATE YELLOWISH BROWN,5YR8/4-MOD ERATE ORANGE PINK",, SLIGHTLY DISTURBED,,, RARE SILICEOUS MICROFOSSILS," RA RE SILT,85-110 AND 134-142 CM 5YR8/4,110-134 AND 142 -150 CM 10YR5/4", FIRM, 00000000
36,328,B,2,5,0.0,150.0,17.00,23.30,24.80,, CLAY," 10YR6/6-DARK YELLOWISH ORANGE,10YR7/4-GREYI SH ORANGE,10YR5/4-MODERATE YELLOWISH BROWN",, SLIGHTLY DISTURBED, MANGANESE NODULES AT 24 AND 45 CM,, COMMON DIATOMS," 0-30 C M 10YR5/4,30-80/130-150 CM 10YR7/4,80-130 CM 10YR6/6 ,RARE SILT", FIRM, 00000000
36,328,B,2,6,0.0,150.0,17.00,24.80,26.30,, SILTY CLAY," 10YR6/6-DARK YELLOWISH ORANGE,2YR7/4- GREYISH ORANGE",, MODERATELY DISTURBED, MANGANESE NODULES AT 45/105/135/140 CM,, TRACE SILICEOUS FOSSILS,, FIRM, 00000000
36,328,B,2,CC,0.0,0.0,17.00,26.40,26.40,, SILTY CLAY, 10YR6/6-DARK YELLOWISH ORANGE,,,,,, LUMPY, FIRM, 00000000
36,328,B,3,1,0.0,150.0,26.50,27.00,28.50,, SILTY CLAY, 5YR5/6-LIGHT BROWN TO 10YR5/4-MODERAT E YELLOWISH BROWN, UNIFORM, SLIGHTLY DISTURBED, SCATTERED SOFT LUMPS,,,, FIRM, 00000000
36,328,B,3,2,0.0,150.0,26.50,28.50,30.00,, SILTY CLAY, 5YR5/6-LIGHT BROWN TO 10YR5/4-MODERAT E YELLOWISH BROWN, HOMOGENEOUS, SLIGHTLY DISTURBED, SCATTERED SOFT LUM PS,,,, FIRM, 00000000
36,328,B,3,3,0.0,150.0,26.50,30.00,31.50,, DIATOM-BEARING CLAY, 5YR5/6-LIGHT BROWN TO 10YR5/ 4-MODERATE YELLOWISH BROWN,, SLIGHTLY DISTURBED,,,, SLIGHTLY TO MODERATELY LUMPY, FIRM, 00000000
36,328,B,3,4,0.0,150.0,26.50,31.50,33.00,, RAD-RICH CLAY, 5YR5/6-LIGHT BROWN TO 10YR5/4-MODE RATE YELLOWISH BROWN,, MODERATELY DISTURBED,,,," SLIGHT TO MODERATE CONTORTED COLOR BANDING,SLIGHTLY LUMPY", FIRM, 00000000
36,328,B,3,5,0.0,150.0,26.50,33.00,34.50,, DIATOM RAD CLAY, 10YR7/4-GREYISH ORANGE TO 10YR5/ 4-MODERATE YELLOWISH BROWN,, MODERA TELY DISTURBED,,,, SLIGHTLY LUMPY, FIRM, 00000000
36,328,B,3,6,0.0,130.0,26.50,34.50,35.80,, DIATOM RAD CLAY," 10YR7/4-GREYISH ORANGE,10YR5/4-M ODERATE YELLOWISH BROWN,5GY8/1-LIGHT GREENISH GREY"," 10YR5/4 PATCH OF DIATOM-RICH RAD OOZE 10-60 CM,5GY8 /1 DIATOM-RICH CLAY LAYER 86-90 CM"," 0-60 CM INTENSE LY DISTURBED,60-130 CM MODERATELY DISTURBED",,,,, FIRM, 00000000
36,328,B,3,CC,0.0,0.0,26.50,36.10,36.10,, DIATOM RAD CLAY, 10YR5/4-MODERATE YELLOWISH BROWN,,,,,,, SOFT, 00000000
36,328,B,4,1,25.0,150.0,36.00,36.25,37.50,, SILTY CLAY-BEARING SILICEOUS OOZE," 10YR6/2-PALE Y ELLOWISH BROWN,5Y7/2-YELLOWISH GREY", LOCALLY MOTTLE D AND LAMINATED WITH 5Y7/2, MODERATELY DISTURBED,,,," CREAMY TEXTURED WITH NO SILT,SLIGHTLY STICKY", FIRM, 00000000
36,328,B,4,2,0.0,150.0,36.00,37.50,39.00,, SILTY CLAY-BEARING SILICEOUS OOZE," 10YR6/2-PALE Y ELLOWISH BROWN,10YR7/2-GREYISH ORANGE,5Y7/2-YELLOWIS H GREY"," 0-115 CM 10YR6/2 LOCALLY MOTTLED AND LAMINA TED WITH 5Y7/2,115-150 CM 10YR7/4 WITH DARKER LAMINA TIONS"," 0- 115 CM MODERATELY DISTURBED,115-150 CM SLIGHTLY DIST URBED",,,," SLIGHTLY STICKY,CREAMY TEXTURED,NO SILT", FIRM, 00000000
36,328,B,4,3,0.0,150.0,36.00,39.00,40.50,, DIATOMACEOUS CLAY," 10YR7/4-GREYISH ORANGE,10YR6/2 -PALE YELLOWISH BROWN"," MOTTLED 10YR6/2,?MANGANESE P ATCHES AND STREAKS", MODERATELY DISTURB ED, ?MANGANESE,,,, FIRM, 00000000
36,328,B,4,4,0.0,150.0,36.00,40.50,42.00,, DIATOMACEOUS CLAY," 10YR7/4-GREYISH ORANGE,10YR6/2 -PALE YELLOWISH BROWN"," 0-145 CM MINOR MANGANESE MOT TLING,145-150 CM UNMOTTLED", MO DERATELY DISTURBED, MANGANESE MOTTLING,,,, FIRM, 22212220.3450
36,328,B,4,5,0.0,150.0,36.00,42.00,43.50,, CLAYEY SILICEOUS OOZE," 10YR7/4-GREYISH ORANGE,10Y R6/2-PALE YELLOWISH BROWN"," 0-5 CM 10YR7/4 UNMOTTLED ,5-75 CM 10YR7/4 WITH MANGANESE MOTTLING,75-150 CM 1 0YR7/4 WITH 10YR6/2 LAMINATIONS OF SILICEOUS SILTY C LAY", SLIGHTLY DISTURBED, MANGANESE MOTTLING,,,, FIRM, 22212220.3450
36,328,B,4,CC,0.0,0.0,36.00,43.60,43.60,, CLAY," 10YR7/4-GREYISH ORANGE,-BROWNISH BLACK,-BRO WN", PATCHES OF BROWNISH BLACK AND BROWN MANGANESE? STAIN,, MANGANESE? STAIN,,, SLIGHTLY STICKY, FIRM, 31210000
36,328,B,5,1,0.0,70.0,45.50,46.00,46.70,, ZEOLITIC CLAY AND SILICEOUS-RICH ZEOLITIC CLAY, 1 0YR7/4-GREYISH ORANGE," HOMOGENEOUS,VERY UNIFORM EXC EPT FOR COLOR BANDING,CLEAR LUMPY YELLOW AND ORANGE CLAY PATCHES,ABUNDANT DARK LAMINATIONS AND PATCHES A ND SMEARS OF MANGANESE?-RICH CLAY", MODERATELY DISTURBED, MANGANESE? SMEAR S,,,, FIRM, 00000000
36,328,B,5,1,70.0,100.0,45.50,46.70,47.00,, ZEOLITIC CLAY, 5Y8/4-GREYISH YELLOW, MANGANESE S MUDGES AND COLOR LAMINATIONS, M ODERATELY DISTURBED, MANGANESE SMUDGES,,,, FIRM, 00000000
36,328,B,5,1,100.0,150.0,45.50,47.00,47.50,, SILICEOUS-RICH ZEOLITIC CLAY, 10YR7/4-GREYISH ORA NGE,, MODERATELY DISTURBED,,,,, FIRM, 00000000
36,328,B,5,2,0.0,150.0,45.50,47.50,49.00,, SILICEOUS-RICH ZEOLITIC CLAY," 10YR7/4-GREYISH ORA NGE,5Y8/4-GREYISH YELLOW"," ABUNDANT MANGANESE SMEARS ,PATCH OF 5Y8/4 140-150 CM", MODE RATELY DISTURBED, MANGANESE SMEARS,,,, FIRM, 00000000
36,328,B,5,3,0.0,150.0,45.50,49.00,50.50,, ZEOLITIC CLAY," 5Y8/4-GREYISH YELLOW,10YR7/4-GREYI SH ORANGE", MANGANESE SMEARS AND PATCHES AND LAMINAT IONS, MODERATELY DISTURBED, MANGANESE PATCHES AND STREAKS AND LAMINATIONS,,,, FIRM, 00000000
