leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
58,442,B,2,1,0.0,2.0,277.00,277.01, 4,"ECHOLS,D.J.",08/1980,58,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,575,BEPON0010,Eponides sp.,PRESENT,  ,1,b4d464ce4ecfbb8685b53336e170701d,58-442B-2-1
58,442,B,2,1,0.0,2.0,277.00,277.01, 4,"ECHOLS,D.J.",08/1980,58,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,575,BGLOO0050,Globocassidulina sp.,PRESENT,  ,1,a4d7ee97daaaaff7b3ecbe66323c2bed,58-442B-2-1
58,442,B,2,1,0.0,2.0,277.00,277.01, 4,"ECHOLS,D.J.",08/1980,58,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,575,BGYRO0010,Gyroidina sp.,PRESENT,  ,1,28a7d02d4819c26c880fa9cb45b83916,58-442B-2-1
58,442,B,2,1,0.0,2.0,277.00,277.01, 4,"ECHOLS,D.J.",08/1980,58,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,575,BNONO0010,Nonionella sp.,PRESENT,  ,1,9b56faeebee4ca53c193e84d2a09117d,58-442B-2-1
58,442,B,2,1,7.0,9.0,277.00,277.08, 4,"ECHOLS,D.J.",08/1980,58,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,575,BEPON0010,Eponides sp.,PRESENT,  ,1,5a4607f15fc1b163a949d1ea6f08ff1c,58-442B-2-1
58,442,B,2,1,7.0,9.0,277.00,277.08, 4,"ECHOLS,D.J.",08/1980,58,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,575,BGLOO0050,Globocassidulina sp.,PRESENT,  ,1,a5256aa8835f53323d16f4463fe59369,58-442B-2-1
58,442,B,2,1,7.0,9.0,277.00,277.08, 4,"ECHOLS,D.J.",08/1980,58,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,575,BGYRO0010,Gyroidina sp.,PRESENT,  ,1,adad1dd5cda1064e3c274b22fd77a014,58-442B-2-1
58,442,B,2,1,7.0,9.0,277.00,277.08, 4,"ECHOLS,D.J.",08/1980,58,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,575,BNONO0010,Nonionella sp.,PRESENT,  ,1,2c383fdf2ead8951e4cd9e3aa29152ab,58-442B-2-1
58,442,B,2,3,38.0,40.0,277.00,280.39, 4,"ECHOLS,D.J.",08/1980,58,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,575,BEPON0010,Eponides sp.,PRESENT,  ,1,991183753060c0e6e28d542576357024,58-442B-2-3
58,442,B,2,3,38.0,40.0,277.00,280.39, 4,"ECHOLS,D.J.",08/1980,58,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,575,BGLOO0050,Globocassidulina sp.,PRESENT,  ,1,1ca7b54fe9f9185761638bcab5b9602e,58-442B-2-3
58,442,B,2,3,38.0,40.0,277.00,280.39, 4,"ECHOLS,D.J.",08/1980,58,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,575,BGYRO0010,Gyroidina sp.,PRESENT,  ,1,ee706695667c9700d617358073443b05,58-442B-2-3
58,442,B,2,3,38.0,40.0,277.00,280.39, 4,"ECHOLS,D.J.",08/1980,58,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,575,BNONO0010,Nonionella sp.,PRESENT,  ,1,21da6c3218fc99d20ebd01cd06eddf8a,58-442B-2-3
58,442,B,2,CC,,,277.00,284.25, 4,"ECHOLS,D.J.",08/1980,58,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,575,BEPON0010,Eponides sp.,PRESENT,  ,1,d42c82973ea29600c26faa3abab4014d,58-442B-2-CC
58,442,B,2,CC,,,277.00,284.25, 4,"ECHOLS,D.J.",08/1980,58,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,575,BGLOO0050,Globocassidulina sp.,PRESENT,  ,1,418b4072c1692e1be237942cd9f18fb4,58-442B-2-CC
58,442,B,2,CC,,,277.00,284.25, 4,"ECHOLS,D.J.",08/1980,58,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,575,BGYRO0010,Gyroidina sp.,PRESENT,  ,1,e1a83d046a410a8aeed238be9624b186,58-442B-2-CC
58,442,B,2,CC,,,277.00,284.25, 4,"ECHOLS,D.J.",08/1980,58,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,575,BNONO0010,Nonionella sp.,PRESENT,  ,1,62addbffeca97511ff2086d75a51cd5e,58-442B-2-CC
