Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
161, 976,B,Initial Reports          ,      13.700,    0.085000,Base E. huxleyi acme
,,,,,,
161, 976,B,Initial Reports          ,      59.875,    0.260000,FO E. huxleyi
,,,,,,
161, 976,B,Initial Reports          ,     110.735,    0.460000,LO P. lacunosa
,,,,,,
161, 976,B,Initial Reports          ,     207.880,    0.930000,LO R. asanoi
,,,,,,
161, 976,B,Initial Reports          ,     242.525,    1.020000,FO G. omega > 4.0 microns
,,,,,,
161, 976,B,Initial Reports          ,     258.660,    1.100000,FO R. asanoi
,,,,,,
161, 976,B,Initial Reports          ,     281.000,    1.240000,LO Gephyrocapsa spp. > 5.5 microns
,,,,,,
161, 976,B,Initial Reports          ,     326.915,    1.440000,FO Gephyrocapsa spp. > 5.5 microns
,,,,,,
161, 976,B,Initial Reports          ,     349.320,    1.580000,LO C. macintyrei > 11 microns
,,,,,,
161, 976,B,Initial Reports          ,     359.465,    1.750000,FO G. oceanica > 4.0 microns
,,,,,,
161, 976,B,Initial Reports          ,     450.980,    1.960000,LO D. brouweri
,,,,,,
161, 976,B,Initial Reports          ,     488.580,    2.130000,FO G. inflata
,,,,,,
161, 976,B,Initial Reports          ,     559.640,    5.070000,LcO H. intermedia 
,,,,,,
161, 976,B,Initial Reports          ,     573.240,    5.100000,FCO G. margaritae
,,,,,,
161, 976,B,Initial Reports          ,     573.250,    6.120000,LO R. rotaria
,,,,,,
161, 976,B,Initial Reports          ,     587.790,    7.110000,FRO G. conomiozea gr.
,,,,,,
161, 976,B,Initial Reports          ,     656.255,   10.720000,LO H. walbersdorfensis
,,,,,,
161, 976,B,Initial Reports          ,     679.080,   12.200000,FO C. macintyrei
,,,,,,
