leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
92,600,C,2,CC,0.0,9.60,12.51,   12.48,,FORAM BEARING CLAYEY NANNO CHALK,,,,,,,,,,,
92,600,C,2,CC,0.0,9.60,12.51,   12.48,,GLASS CHIPS,INTERVAL (0-7),INDURATED PEBBLE AT BASE OF CORE CATCHER IS GLASS/ PALAGONITE GRAINS IN CALCITE MATRIX,,EXT,"MATRIX IS CALCITE, (7.5YR4/4) DARK BROWN SILTY CLAY",,,,CALCITE | PALAG                  GLASS,,
