leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
37,332,A,1,1,64.0,150.0,7.00,7.64,8.50,, NANNO FORAM OOZE," 2.5Y7/2,2.5Y8/2,10YR5/6", UNIFO RMLY GRADED UNIT WITH COARSEST FORAMS AT BOTTOM AND FINEST AT THE TOP,, PUMICE FRAGMENT 10YR5/6 AT 101 C M AND 132 CM,,," COLOR 29K!7/2 64-129 CM,2.5!,/2 FROM 129-150 CM,VOID 119-126 CM", STIFF, 00000000
37,332,A,1,CC,0.0,0.0,7.00,8.60,8.60,, NANNO OOZE," 2.5Y8/2-WHITISH,2.5Y7/2-TANNISH GRAY",,,,,, MOSTLY WHITISH WITH TANNISH GRAY SEDIMENT MIXED IN, SOFT, 00000000
37,332,A,2,1,81.0,105.0,64.00,64.81,65.05,, NANNO OOZE," 2.5Y8/1-WHITISH,5G7/1-LIGHT GREENISH GRAY,5P4/2-PURPLE", LIGHT GREENISH GRAY LAYER 96-97 CM,,,,, WHITISH SEDIMENT WITH PURPLE STREAKS,, 00000000
37,332,A,2,2,0.0,150.0,64.00,65.50,67.00,, NANNO OOZE," 2.5Y8/1-WHITISH,5G7/1-GREEN,5P4/2-PUR PLE", GREEN LAYERS 43-74 CM, HIGHLY DEFORMED,,,, SECT ION WHITISH WITH PURPLE STREAKS," STIFF BELOW 40 CM, SOFT ABOVE 40 CM", 00000000
37,332,A,2,3,0.0,150.0,64.00,67.00,68.50,, NANNO OOZE," 2.5Y8/1-WHITISH,5P4/2-PURPLE",, MODERA TE,,,, ENTIRE SECTION WHITISH SEDIMENT WITH PURPLISH S POTS WIDELY DISPERSED THRU THE SECTION, STIFF, 00000000
37,332,A,2,4,0.0,150.0,64.00,68.50,70.00,, NANNO OOZE," 2.5Y8/1-WHITISH,5P4/2-PURPLE", MODERA TELY MOTTLED, SLIGHT,,,, ENTIRE SECTION IS WHITISH SE DIMENT WITH PURPLISH SPOTS WIDELY SCATTERED THROUGHO UT GIVES A MOTTLED APPEARANCE, FIRM, 00000000
37,332,A,2,5,0.0,150.0,64.00,70.00,71.50,, NANNO OOZE," 2.5Y8/1-WHITISH,5G7/1-GREENISH,5P4/2- PURPLE", INTERBEDDED GREENISH LAYERS 75-90 CM, SLIGHT,, PYRITE FRAGMENTS 26 CM AND 74 CM,, WHITISH SEDI MENT WITH PURPLISH SPOTS, FIRM, 00000000
37,332,A,2,CC,0.0,0.0,64.00,71.60,71.60,, NANNO OOZE," 2.5Y8/1-WHITISH,5P4/2-PURPLE",,,,,, WHITIS H SEDIMENT MOTTLED WITH PURPLE SPOTS, SOFT, 00000000
37,332,A,3,1,99.0,150.0,73.50,74.49,75.00,, NANNO OOZE," 2.5Y8/1-WHITISH,5G7/1,10YR6/6-BROWNIS H YELLOW",, INTENSE,,, PTEROPODS," IN SLUSHY CONDITION SIDES 99-109 CM APPEAR CONTAMINATED WITH PTEROPODS, MOSTLY WHITISH SEDIMENT WITH GREEN AREAS MIXED IN,BR OWNISH YELLOW SPLOTCHES MIXED WITH WHITE SEDIMENT", SOFT, 00000000
37,332,A,3,2,0.0,150.0,73.50,75.00,76.50,, NANNO OOZE," 2.5Y8/1-WHITISH,10YR,/1-CREAM,5G7/1-G REEN,-BROWNISH YELLOW",, INTENSE,,,," MOSTLY WHITISH WIT H GREENISH SPLOTCHES MIXED THROUGHOUT,THE GREENISH M ATERIAL IS STIFFER THEN THE WHITE,CREAM COLORED STIF F CLAY SIZE BLOBS AT 44 CM,BROWNISH YELLOW MATERIAL PROBABLY CONTAMINANT MIXED IN WITH WHITISH MATERIAL 0-19 CM", SOFT, 00000000
37,332,A,3,3,0.0,150.0,73.50,76.50,78.00,, NANNO OOZE," 2.5Y8/1-WHITISH,5G7/1-GREENISH,10GY5/ 2-GREENISH,5P4/2-PURPLISH", SWIRLING GREENISH LAYERS FROM 56-133 CM,,, PYRITE CHUNK 100 CM,," LARGE 2 CM B LOB OF GREENISH MATERIAL AT 29 CM,A FEW PURPLISH STR EAKS 56-133 CM", STIFF, 00000000
37,332,A,3,4,5.0,150.0,73.50,78.05,79.50,, NANNO OOZE," 2.5Y8/1-WHITISH,-PURPLISH,5G7/1-GREEN ISH",," SLIGHT 5-50 CM,INTENSE 50-150 CM"," PUMICE FRAG MENT 11 CM,PYRITE ELONGATED CHUNK 50 CM",,," GRAYISH BL OB OF MATERIAL AT 24 CM,PURPLISH AND GREENISH STREAK S", STIFF, 00000000
37,332,A,3,CC,0.0,0.0,73.50,79.60,79.60,, NANNO OOZE," 2.5Y8/1-WHITISH,5G7/1-GREENISH,5P4/2- PURPLISH",,,,,, MOSTLY WHITE SEDIMENT WITH GREENISH SWIRL S AND PURPLISH STREAKS MIXED IN, SOFT, 00000000
37,332,A,4,1,0.0,150.0,83.00,83.00,84.50,, NANNO OOZE, 2.5Y8/1,, INTENSIVE,,,," SUSPECT MIXING DURING HEAT FLOW EXPERIMENT,HOMOGENOUS SLURRY", SOFT, 00000000
37,332,A,4,2,0.0,150.0,83.00,84.50,86.00,, NANNO OOZE, 2.5Y8/1,, INTENSE,,,," SUSPECT MIXING DU RING HEAT FLOW EXPERIMENT,HOMOGENOUS SLURRY", SOFT, 00000000
37,332,A,4,3,0.0,150.0,83.00,86.00,87.50,, NANNO OOZE, 2.5Y8/1,, INTENSE, THIN 3 MM SLAB OF PYRITE 111 CM, PYRITE,, UPPER TWO-THIRDS IS HOMOGE NOUS SLURRY LOWER ONE-THIRD IS MIXTURE MODERATELY MO TTLED OF MOSTLY WHITISH SEDIMENT WITH A FEW GREEN AN D DARK PURPLE BLOTCHES," SOFT 0-100 CM,STIFF 100-150 CM", 00000000
37,332,A,4,4,2.0,150.0,83.00,87.52,89.00,, NANNO OOZE," 2.5Y8/1,5G7/1", MODERATELY MOTTLED, MODERATE,,,, MOSTLY WHI TISH SEDIMENT WITH SWIRLING BANDS OF GREENISH LAYERS AND PURPLISH SPLOTCHES DRAWN OUT DUE TO DEFORMATION, STIFF, 00000000
37,332,A,4,5,0.0,150.0,83.00,89.00,90.50,, NANNO OOZE," 2.5Y8/1,5G7/1",," SLIGHT GREENISH LAY ER 127 AND 139 CM,MODERATELY MOTTLED GREENISH AND PU RPLISH",,,, MOSTLY WHITISH SEDIMENT, STIFF, 00000000
37,332,A,4,CC,0.0,0.0,83.00,90.60,90.60,, NANNO OOZE, 2.5Y8/1,,,,,, MOSTLY WHITISH SEDIMENT WIT H GREENISH MATERIAL, SOFT, 00000000
37,332,A,5,1,119.0,140.0,92.50,93.69,93.90,, NANNO OOZE," 2.5Y8/1-WHITISH,5G7/1-GREENISH,5P4/2- PURPLISH", PURPLISH AND GREENISH MOTTLING, INTENSE,,,, MOSTLY M USHY WHITISH SEDIMENT, SOFT, 00000000
37,332,A,5,2,0.0,150.0,92.50,94.00,95.50,, NANNO OOZE," 2.5Y8/1-WHITISH,5G7/1-GREENISH,-DARK PURPLE"," POSSIBLE BURROWS MODERATELY MOTTLED WITH GREENISH BLOBS,DARK PURPLIS H STREAKS", MODERATE, PYRITIZED BURROW 95 CM,,," GREENISH BLOBS MAY CORRESPOND TO BURROWS ,SECTION MOSTLY MUSHY WHITISH SEDIMENT", SOFT, 00000000
