Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group,verbatim_name,initial_comments,comments
,,Neogloboquadrina,,,,acostaensis,,,,Neogloboquadrina acostaensis,planktic_foraminfera,Neogloboquadrina acostaensis,,
,,Neogloboquadrina,,,,dutertrei,,,,Neogloboquadrina dutertrei,planktic_foraminfera,Neogloboquadrina dutertrei,,
,,Neogloboquadrina,,,,incompta,,,,Neogloboquadrina incompta,planktic_foraminfera,Neogloboquadrina incompta,,
,,Neogloboquadrina,,,,pachyderma,,,,Neogloboquadrina pachyderma,planktic_foraminfera,Neogloboquadrina pachyderma,,
,,Orbulina,,,,bilobata,,,,Orbulina bilobata,planktic_foraminfera,Orbulina bilobata,,
,,Orbulina,,,,universa,,,,Orbulina universa,planktic_foraminfera,Orbulina universa,,
,,Pulleniatina,,,,obliquiloculata,,,,Pulleniatina obliquiloculata,planktic_foraminfera,Pulleniatina obliquiloculata,,
,,Pulleniatina,,,,primalis,,,,Pulleniatina primalis,planktic_foraminfera,Pulleniatina primalis,,
,,Sphaeroidinellopsis,,,,kochi,,,,Sphaeroidinellopsis kochi,planktic_foraminfera,Sphaeroidinellopsis kochi,,
,,Sphaeroidinellopsis,,,,seminulina,,,,Sphaeroidinellopsis seminulina,planktic_foraminfera,Sphaeroidinellopsis seminulina,,
,,Turborotalita,,,,quinqueloba,,,,Turborotalita quinqueloba,planktic_foraminfera,Turborotalita quinqueloba,,
,,Sphaeroidinella,,,,dehiscens,,,,Sphaeroidinella dehiscens,planktic_foraminfera,Sphaeroidinella dehiscens,,
,,Neogloboquadrina,,,,acostaensis,,,dextral,Neogloboquadrina acostaensis (dextral),planktic_foraminfera,Dextral:Sinistral _N. acostaensis_,not a taxa,
,,Neogloboquadrina,,,,acostaensis,,,sinistral,Neogloboquadrina acostaensis (sinistral),planktic_foraminfera,Dextral:Sinistral _N. acostaensis_,not a taxa,
,,Pulleniatina,,,,finalis,,,dextral,Pulleniatina finalis (dextral),planktic_foraminfera,Dextral:Sinistral _P. finalis_,not a taxa,
,,Pulleniatina,,,,finalis,,,sinistral,Pulleniatina finalis (sinistral),planktic_foraminfera,Dextral:Sinistral _P. finalis_,not a taxa,
,,Pulleniatina,,,,obliquiloculata,,,dextral,Pulleniatina obliquiloculata (dextral),planktic_foraminfera,Dextral:Sinistral _P. obliquiloculata_,not a taxa,
,,Pulleniatina,,,,obliquiloculata,,,sinistral,Pulleniatina obliquiloculata (sinistral),planktic_foraminfera,Dextral:Sinistral _P. obliquiloculata_,not a taxa,
,,Pulleniatina,,,,praecursor,,,dextral,Pulleniatina praecursor (dextral),planktic_foraminfera,Dextral:Sinistral _P. praecursor_,not a taxa,
,,Pulleniatina,,,,praecursor,,,sinistral,Pulleniatina praecursor (sinistral),planktic_foraminfera,Dextral:Sinistral _P. praecursor_,not a taxa,
,,Pulleniatina,,,,praespectabilis,,,dextral,Pulleniatina praespectabilis (dextral),planktic_foraminfera,Dextral:Sinistral _P. praespectabilis_,not a taxa,
,,Pulleniatina,,,,praespectabilis,,,sinistral,Pulleniatina praespectabilis (sinistral),planktic_foraminfera,Dextral:Sinistral _P. praespectabilis_,not a taxa,
,,Pulleniatina,,,,primalis,,,dextral,Pulleniatina primalis (dextral),planktic_foraminfera,Dextral:Sinistral _P. primalis_,not a taxa,
,,Pulleniatina,,,,primalis,,,sinistral,Pulleniatina primalis (sinistral),planktic_foraminfera,Dextral:Sinistral _P. primalis_,not a taxa,
,,Pulleniatina,,,,spectabilis,,,dextral,Pulleniatina spectabilis (dextral),planktic_foraminfera,Dextral:Sinistral _P. spectabilis_,not a taxa,
,,Pulleniatina,,,,spectabilis,,,sinistral,Pulleniatina spectabilis (sinistral),planktic_foraminfera,Dextral:Sinistral _P. spectabilis_,not a taxa,
,,Paragloborotalia,,,,sp.,,,Paragloborotalia continuosa/mayeri,Paragloborotalia sp. (Paragloborotalia continuosa/mayeri),planktic_foraminfera,Paragloborotalia continuosa/mayeri,This is a two taxa valid taxa lumped together.,
Foraminifera indet.,,,,,,,,,,Foraminifera indet.,planktic_foraminfera,Benthic Foraminifera group,not a taxa,
Globigerinina indet.,,,,,,,,,,Globigerinina indet.,planktic_foraminfera,ADDITIONAL SPECIES,not a taxa,
,,"""Globigerina""",,,,angulisuturalis,,,,"""Globigerina"" angulisuturalis",planktic_foraminfera,"""Globigerina"" angulisuturalis _T",,
,,"""Globigerina""",,,,angulisuturalis ,,,,"""Globigerina"" angulisuturalis",planktic_foraminfera,"""Globigerina"" angulisuturalis _T_",,
,,"""Globigerina""",,,,ciperoensis ,,,,"""Globigerina"" ciperoensis",planktic_foraminfera,"""Globigerina"" ciperoensis _T",,
,,"""Globigerina"" ",,,,ciperoensis,,,,"""Globigerina"" ciperoensis",planktic_foraminfera,"""Globigerina"" ciperoensis _T_",,
,,Dentoglobigerina,,,,pseudovenezuelana,,,,Dentoglobigerina pseudovenezuelana,planktic_foraminfera,(Duplicate) Dentoglobigerina pseudovenezuelana,,
,?,Acarinina,,,,spp.,,,,? Acarinina spp.,planktic_foraminfera,?Acarinina spp.,,
,?,Morozovella,,,,spp.,,,,? Morozovella spp.,planktic_foraminfera,?Morozovella spp.,,
,,Abathomphalus,,,,intermedia,,,,Abathomphalus intermedia,planktic_foraminfera,Abathomphalus intermedia,,
,,Abathomphalus ,,,,mayaroensis,,,,Abathomphalus mayaroensis,planktic_foraminfera,Abathomphalus mayaroensis,,
,,Acarinina ,,,,acarinata,,,,Acarinina acarinata,planktic_foraminfera,Acarinina acarinata,,
,,Acarinina,,,,alticonica,,,,Acarinina alticonica,planktic_foraminfera,Acarinina alticonica,,
,,Acarinina,,,,angulosa,,,,Acarinina angulosa,planktic_foraminfera,Acarinina angulosa,,
,,Acarinina ,,,,aspensis,,,,Acarinina aspensis,planktic_foraminfera,Acarinina aspensis,,
,,Acarinina,,,,bullbrooki,,,,Acarinina bullbrooki,planktic_foraminfera,Acarinina bullbrooki,,
,,Acarinina,,,,bullbrooki,,,,Acarinina bullbrooki,planktic_foraminfera,"Acarinina bullbrooki (Bolli, 1957 p.167, pl.38, figs.5a-b as Globorotalia)",,
,,Acarinina ,,,,coalingensis,,,,Acarinina coalingensis,planktic_foraminfera,Acarinina coalingensis,,
,,Acarinina,,,,collactea,,,,Acarinina collactea,planktic_foraminfera,Acarinina collactea,,
,,Acarinina,,,,cuneicamerata,,,,Acarinina cuneicamerata,planktic_foraminfera,Acarinina cuneicamerata,,
,,Acarinina,,,,densa,,,,Acarinina densa,planktic_foraminfera,Acarinina densa,,
,,Acarinina,,,,esnehensis,,,,Acarinina esnehensis,planktic_foraminfera,Acarinina esnaensis,,
,,Acarinina,,,,esnehensis,,,,Acarinina esnehensis,planktic_foraminfera,Acarinina esnehensis,,
,,Acarinina,,,,mcgowrani,,,,Acarinina mcgowrani,planktic_foraminfera,Acarinina mcgowrani,,
,,Acarinina,,,,mckannai,,,,Acarinina mckannai,planktic_foraminfera,Acarinina mckannai,,
,,Acarinina ,,,,medizzai,,,,Acarinina medizzai,planktic_foraminfera,Acarinina medizzai,,
,,Acarinina,,,,nitida,,,,Acarinina nitida,planktic_foraminfera,Acarinina nitida,,
,,Acarinina ,,,,pentacamerata,,,,Acarinina pentacamerata,planktic_foraminfera,Acarinina pentacamerata,,
,,Acarinina,,,,praetopilensis,,,,Acarinina praetopilensis,planktic_foraminfera,Acarinina praetopilensis,,
,,Acarinina,,,,primitiva,,,,Acarinina primitiva,planktic_foraminfera,Acarinina primitiva,,
,,Acarinina ,,,,pseudosubsphaerica,,,,Acarinina pseudosubsphaerica,planktic_foraminfera,Acarinina pseudosubsphaerica,,
,,Acarinina ,,,,pseudosubsphaerica,,,,Acarinina pseudosubsphaerica,planktic_foraminfera,"Acarinina pseudosubsphaerica Pearson and Berggren, 2006",,"Pearson and Berggren, 2006"
,,Acarinina,,,,pseudotopilensis,,,,Acarinina pseudotopilensis,planktic_foraminfera,Acarinina pseudotopilensis,,
,,Acarinina ,,,,punctocarinata,,,,Acarinina punctocarinata,planktic_foraminfera,Acarinina punctocarinata,,
,,Acarinina,,,,quetra,,,,Acarinina quetra,planktic_foraminfera,Acarinina quetra,,
,,Acarinina ,,,,rohri,,,,Acarinina rohri,planktic_foraminfera,Acarinina rohri,,
,,Acarinina,,,,sibaiyaensis,,,,Acarinina sibaiyaensis,planktic_foraminfera,Acarinina sibaiyaensis,,
,,Acarinina,,,,soldadoensis,,,,Acarinina soldadoensis,planktic_foraminfera,Acarinina soldadoensis,,
,,Acarinina,,,,spp.,,,,Acarinina spp.,planktic_foraminfera,Acarinina spp.,,
,,Acarinina,,,,strabocella,,,,Acarinina strabocella,planktic_foraminfera,Acarinina strabocella,,
,,Acarinina,,,,subsphaerica,,,,Acarinina subsphaerica,planktic_foraminfera,Acarinina subsphaerica,,
,,Acarinina,,,,topilensis,,,,Acarinina topilensis,planktic_foraminfera,Acarinina topilensis,,
,,Acarinina,,,,triplex,,,,Acarinina triplex,planktic_foraminfera,Acarinina triplex,,
,,Acarinina,,,,wilcoxensis,,,,Acarinina wilcoxensis,planktic_foraminfera,Acarinina wilcoxensis,,
,,Archaeoglobigerina,,,,australis,,,,Archaeoglobigerina australis,planktic_foraminfera,Archaeoglobigerina australis,,
,,Archaeoglobigerina,,,,blowi,,,,Archaeoglobigerina blowi,planktic_foraminfera,Archaeoglobigerina blowi,,
,,Archaeoglobigerina,,,,bosquensis,,,,Archaeoglobigerina bosquensis,planktic_foraminfera,Archaeoglobigerina bosquensis,,
,,Archaeoglobigerina ,,,,cretacea,,,,Archaeoglobigerina cretacea,planktic_foraminfera,Archaeoglobigerina cretacea,,
,,Archaeoglobigerina,,,,sp.,,,,Archaeoglobigerina sp.,planktic_foraminfera,Archaeoglobigerina sp.,,
,,Beella,,,,digitata,,,,Beella digitata,planktic_foraminfera,Beella digitata,,
,,Biticinella,,,,breggiensis,,,,Biticinella breggiensis,planktic_foraminfera,Biticinella breggiensis,,
,,Bolliella,,,,calida,,,,Bolliella calida,planktic_foraminfera,Bolliella calida,,
,,Candeina,,,,praenitida,,,,Candeina praenitida,planktic_foraminfera,Candeina praenitida,,
,,Cassigerinella,,,,chipolensis,,,,Cassigerinella chipolensis,planktic_foraminfera,Cassigerinella chipolensis,,
,,Cassigerinella ,,,,chipolensis,,,,Cassigerinella chipolensis,planktic_foraminfera,Cassigerinella chipolensis _T,,
,,Cassigerinella,,,,chipolensis,,,,Cassigerinella chipolensis,planktic_foraminfera,Cassigerinella chipolensis _T_,,
,,Cassigerinella,,,,martinezpicoi,,,,Cassigerinella martinezpicoi,planktic_foraminfera,Cassigerinella martinezpicoi,,
,,Catapsydrax,,,,africanus,,,,Catapsydrax africanus,planktic_foraminfera,Catapsydrax africanus,,
,,Catapsydrax,,,cf.,howei,,,,Catapsydrax cf. howei,planktic_foraminfera,Catapsydrax cf. howei,,
,,Catapsydrax ,,,,dissimilis,,,,Catapsydrax dissimilis,planktic_foraminfera,Catapsydrax dissimilis,,
,,Catapsydrax,,,,dissimilis,,,,Catapsydrax dissimilis,planktic_foraminfera,Catapsydrax dissimilis _T_ _M4a,,
,,Catapsydrax,,,,dissimilis,,,,Catapsydrax dissimilis,planktic_foraminfera,Catapsydrax dissimilis _T_ _M4a_,,
,,Catapsydrax ,,,,dissimillis,,,,Catapsydrax dissimillis,planktic_foraminfera,Catapsydrax dissimillis,,
,,Catapsydrax ,,,,globiformis,,,,Catapsydrax globiformis,planktic_foraminfera,Catapsydrax globiformis,,
,,Catapsydrax ,,,,parvulus,,,,Catapsydrax parvulus,planktic_foraminfera,Catapsydrax parvulus,,
,,Catapsydrax,,,,sp.,,,,Catapsydrax sp.,planktic_foraminfera,Catapsydrax sp.,,
,,Catapsydrax,,,,stainforthi,,,,Catapsydrax stainforthi,planktic_foraminfera,Catapsydrax stainforthi,,
,,Catapsydrax ,,,,taroubaensis,,,,Catapsydrax taroubaensis,planktic_foraminfera,Catapsydrax taroubaensis,,
,,Catapsydrax ,,,,unicavus,,,,Catapsydrax unicavus,planktic_foraminfera,Catapsydrax unicavus,,
,,Catapsydrax,,,,unicavus,,,,Catapsydrax unicavus,planktic_foraminfera,"Catapsydrax unicavus Bolli, Loeblich & Tappan, 1957 p.37, pl.7, figs.9a-c",,"Bolli, Loeblich & Tappan, 1957 p.37, pl.7, figs.9a-c"
,,Chiloguembelina,,,,crinita,,,,Chiloguembelina crinita,planktic_foraminfera,Chiloguembelina crinita,,
,,Chiloguembelina,,,,cubensis,,,,Chiloguembelina cubensis,planktic_foraminfera,Chiloguembelina cubensis,,
,,Chiloguembelina ,,,,midwayensis,,,,Chiloguembelina midwayensis,planktic_foraminfera,Chiloguembelina midwayensis,,
,,Chiloguembelina ,,,,morsei,,,,Chiloguembelina morsei,planktic_foraminfera,Chiloguembelina morsei,,
,,Chiloguembelina,,,,sp.,,,,Chiloguembelina sp.,planktic_foraminfera,Chiloguembelina sp.,,
,,Chiloguembelina ,,,,subtriangularis,,,,Chiloguembelina subtriangularis,planktic_foraminfera,Chiloguembelina subtriangularis,,
,,Chiloguembelina ,,,,trinitatensis,,,,Chiloguembelina trinitatensis,planktic_foraminfera,Chiloguembelina trinitatensis,,
,,Chiloguembelina ,,,,wilcoxensis,,,,Chiloguembelina wilcoxensis,planktic_foraminfera,Chiloguembelina wilcoxensis,,
,,Clavatorella ,,,,bermudezi,,,,Clavatorella bermudezi,planktic_foraminfera,Clavatorella bermudezi,,
,,Clavihedbergella,,,,simplex,,,,Clavihedbergella simplex,planktic_foraminfera,Clavihedbergella simplex,,
,,Contusotruncana ,,,,contusa,,,,Contusotruncana contusa,planktic_foraminfera,Contusotruncana contusa,,
,,Contusotruncana ,,,,fornicata,,,,Contusotruncana fornicata,planktic_foraminfera,Contusotruncana fornicata,,
,,Contusotruncana ,,,,patelliformis,,,,Contusotruncana patelliformis,planktic_foraminfera,Contusotruncana patelliformis,,
,,Contusotruncana ,,,,plicata,,,,Contusotruncana plicata,planktic_foraminfera,Contusotruncana plicata,,
,,Contusotruncana ,,,,walfischensis,,,,Contusotruncana walfischensis,planktic_foraminfera,Contusotruncana walfischensis,,
,,Costellagerina ,,,,pilula,,,,Costellagerina pilula,planktic_foraminfera,Costellagerina pilula,,
,,Cribrohantkenina ,,,,inflata,,,,Cribrohantkenina inflata,planktic_foraminfera,Cribrohantkenina inflata,,
,,Dentoglobigerina,,,,"""conglomerata""",,,,"Dentoglobigerina ""conglomerata""",planktic_foraminfera,"Dentoglobigerina ""conglomerata""",,
,,Dentoglobigerina ,,,,altispira,,,,Dentoglobigerina altispira,planktic_foraminfera,Dentoglobigerina altispira _T_ _PL5,,
,,Dentoglobigerina ,,,,altispira,,,,Dentoglobigerina altispira,planktic_foraminfera,Dentoglobigerina altispira _T_ _PL5_,,
,,Dentoglobigerina ,,,,altispira ,,globosa,,Dentoglobigerina altispira globosa,planktic_foraminfera,Dentoglobigerina altispira globosa,,
,,Dentoglobigerina ,,,,baroemoenensis,,,,Dentoglobigerina baroemoenensis,planktic_foraminfera,Dentoglobigerina baroemoensis,,
,,Dentoglobigerina,,,,binaensis,,,,Dentoglobigerina binaensis,planktic_foraminfera,Dentoglobigerina binaensis _T,,
,,Dentoglobigerina,,,,binaensis,,,,Dentoglobigerina binaensis,planktic_foraminfera,Dentoglobigerina binaensis _T_,,
,,Dentoglobigerina,,,,galavasi,,,,Dentoglobigerina galavasi,planktic_foraminfera,Dentoglobigerina galavasi,,
,,Dentoglobigerina ,,,,galavisi,,,,Dentoglobigerina galavisi,planktic_foraminfera,Dentoglobigerina galavisi,,
,,Dentoglobigerina ,,,,galavisi,,,,Dentoglobigerina galavisi,planktic_foraminfera,"Dentoglobigerina galavisi (Bermudez), 1961 p 1183-1184 pl IV fig 3 as Globigerina",,"(Bermudez), 1961 p 1183-1184 pl IV fig 3 as Globigerina"
,,Dentoglobigerina ,,,,globosa,,,,Dentoglobigerina globosa,planktic_foraminfera,Dentoglobigerina globosa,,
,,Dentoglobigerina,,,,globularis,,,,Dentoglobigerina globularis,planktic_foraminfera,Dentoglobigerina globularis,,
,,Dentoglobigerina ,,,,juxtabinaiensis,,,,Dentoglobigerina juxtabinaiensis,planktic_foraminfera,Dentoglobigerina juxtabinaiensis,,
,,Dentoglobigerina,,,,larmeui,,,,Dentoglobigerina larmeui,planktic_foraminfera,Dentoglobigerina larmeui,,
,,Dentoglobigerina ,,,,pseudovenezuelana,,,,Dentoglobigerina pseudovenezuelana,planktic_foraminfera,Dentoglobigerina pseudovenezualana,,
,,Dentoglobigerina ,,,,pseudovenezuelana,,,,Dentoglobigerina pseudovenezuelana,planktic_foraminfera,Dentoglobigerina pseudovenezuelana,,
,,Dentoglobigerina ,,,,pseudovenezuelana,,,,Dentoglobigerina pseudovenezuelana,planktic_foraminfera,"Dentoglobigerina pseudovenezuelana (Blow and Banner, 1962)",,
,,Dentoglobigerina ,,,,sellii,,,,Dentoglobigerina sellii,planktic_foraminfera,Dentoglobigerina sellii,,
,,Dentoglobigerina,,,,sp.,,,,Dentoglobigerina sp.,planktic_foraminfera,Dentoglobigerina sp.,,
,,Dentoglobigerina,,,,spp.,,,,Dentoglobigerina spp.,planktic_foraminfera,Dentoglobigerina spp.,,
,,Dentoglobigerina,,,,tripartita,,,,Dentoglobigerina tripartita,planktic_foraminfera,Dentoglobigerina tripartita,,
,,Dentoglobigerina,,,,tripartita,,,,Dentoglobigerina tripartita,planktic_foraminfera,Dentoglobigerina tripartita s. str.,,
,,Dentoglobigerina,,,,venezuelana,,,,Dentoglobigerina venezuelana,planktic_foraminfera,Dentoglobigerina venezuelana,,
,,Dicarinella,,,,algeriana,,,,Dicarinella algeriana,planktic_foraminfera,Dicarinella algeriana,,
,,Dicarinella ,,,,asymetrica,,,,Dicarinella asymetrica,planktic_foraminfera,Dicarinella asymetrica,,
,,Dicarinella ,,,,canaliculata,,,,Dicarinella canaliculata,planktic_foraminfera,Dicarinella canaliculata,,
,,Dicarinella ,,,,concavata,,,,Dicarinella concavata,planktic_foraminfera,Dicarinella concavata,,
,,Dicarinella,,,,hagni,,,,Dicarinella hagni,planktic_foraminfera,Dicarinella hagni,,
,,Dicarinella,,,,sp.,,,,Dicarinella sp.,planktic_foraminfera,Dicarinella sp.,,
,,Eoglobigerina ,,,,edita,,,,Eoglobigerina edita,planktic_foraminfera,Eoglobigerina edita,,
,,Eoglobigerina,,,,eobulloides,,,,Eoglobigerina eobulloides,planktic_foraminfera,Eoglobigerina eobulloides,,
,,Eoglobigerina,,,,spiralis,,,,Eoglobigerina spiralis,planktic_foraminfera,Eoglobigerina spiralis,,
,,Falsotruncana,,,,maslakovae,,,,Falsotruncana maslakovae,planktic_foraminfera,Falsotruncana maslakovae,,
,,Fohsella,,,,"""praefohsi""",,,,"Fohsella ""praefohsi""",planktic_foraminfera,"Fohsella ""praefohsi"" _B_ _M8",,
,,Fohsella,,,,"""praefohsi""",,,,"Fohsella ""praefohsi""",planktic_foraminfera,"Fohsella ""praefohsi"" _B_ _M8_",,
,,Fohsella ,,,,birnageae,,,,Fohsella birnageae,planktic_foraminfera,Fohsella birnageae,,
,,Fohsella,,,,fohsi,,,,Fohsella fohsi,planktic_foraminfera,Fohsella fohsi,,
,,Fohsella,,,,fohsi,,,,Fohsella fohsi,planktic_foraminfera,Fohsella fohsi _T and B_ _M10 and M9a,,
,,Fohsella,,,,fohsi,,,,Fohsella fohsi,planktic_foraminfera,Fohsella fohsi _T and B_ _M10 and M9a_,,
,,Fohsella,,,,fohsi,,fohsi,,Fohsella fohsi fohsi,planktic_foraminfera,Fohsella fohsi fohsi,,
,,Fohsella,,,,fohsi,,lobata,,Fohsella fohsi lobata,planktic_foraminfera,Fohsella fohsi lobata,,
,,Fohsella,,,,kugleri,,,,Fohsella kugleri,planktic_foraminfera,Fohsella kugleri,,
,,Fohsella,,,,lenguaensis,,,,Fohsella lenguaensis,planktic_foraminfera,Fohsella lenguaensis _T and B_ _M14,,
,,Fohsella,,,,lenguaensis,,,,Fohsella lenguaensis,planktic_foraminfera,Fohsella lenguaensis _T and B_ _M14_,,
,,Fohsella,,,,lobata,,,,Fohsella lobata,planktic_foraminfera,Fohsella lobata,,
,,Fohsella,,,,lobata,,,,Fohsella lobata,planktic_foraminfera,Fohsella lobata _B,,
,,Fohsella,,,,lobata,,,,Fohsella lobata,planktic_foraminfera,Fohsella lobata _B_,,
,,Fohsella,,,,peripheroacuta,,,,Fohsella peripheroacuta,planktic_foraminfera,Fohsella peripheroacuta,,
,,Fohsella,,,,peripheroacuta,,,,Fohsella peripheroacuta,planktic_foraminfera,Fohsella peripheroacuta _B_,,
,,Fohsella,,,,peripheroacuta,,,,Fohsella peripheroacuta,planktic_foraminfera,Fohsella peripheroacuta _B_ _M7_,,
,,Fohsella,,,,peripheroronda,,,,Fohsella peripheroronda,planktic_foraminfera,Fohsella peripheroronda,,
,,Fohsella,,,,peripheroronda,,,,Fohsella peripheroronda,planktic_foraminfera,Fohsella peripheroronda _T,,
,,Fohsella,,,,peripheroronda,,,,Fohsella peripheroronda,planktic_foraminfera,Fohsella peripheroronda _T_,,
,,Fohsella,,,,praefohsi,,,,Fohsella praefohsi,planktic_foraminfera,Fohsella praefohsi,,
,,Fohsella,,,,robusta,,,,Fohsella robusta,planktic_foraminfera,Fohsella robusta,,
,,Fohsella,,,,robusta,,,,Fohsella robusta,planktic_foraminfera,Fohsella robusta _B_ _M9b,,
,,Fohsella,,,,robusta,,,,Fohsella robusta,planktic_foraminfera,Fohsella robusta _B_ _M9b_,,
,,Gansserina,,,,gansseri,,,,Gansserina gansseri,planktic_foraminfera,Gansserina gansseri,,
,,Globanomalina,,,,australiformis,,,,Globanomalina australiformis,planktic_foraminfera,Globanomalina australiformis,,
,,Globanomalina,,,,chapmani,,,,Globanomalina chapmani,planktic_foraminfera,Globanomalina chapmani,,
,,Globanomalina,,,,compressa,,,,Globanomalina compressa,planktic_foraminfera,Globanomalina compressa,,
,,Globanomalina,,,,ehrenbergi,,,,Globanomalina ehrenbergi,planktic_foraminfera,Globanomalina ehrenbergi,,
,,Globanomalina,,,,imitata,,,,Globanomalina imitata,planktic_foraminfera,Globanomalina imitata,,
,,Globanomalina,,,,planocompressa,,,,Globanomalina planocompressa,planktic_foraminfera,Globanomalina planocompressa,,
,,Globanomalina,,,,pseudomenardii,,,,Globanomalina pseudomenardii,planktic_foraminfera,Globanomalina pseudomenardii,,
,,Globanomalina,,,,sp.,,,,Globanomalina sp.,planktic_foraminfera,Globanomalina sp.,,
,,Globigerinatella,,,,insueta,,,,Globigerinatella insueta,planktic_foraminfera,Globgerinatella insueta _B and T_,,
,,Globigerina,Zeaglobigerina,,,decoraperta,,,,Globigerina Zeaglobigerina decoraperta,planktic_foraminfera,Globigerina (Zeaglobigerina) decoraperta,,
,,Globigerina,Zeaglobigerina,,,nepenthes,,,,Globigerina Zeaglobigerina nepenthes,planktic_foraminfera,Globigerina (Zeaglobigerina) nepenthes,,
,,Globigerina ,,,,aequilateralis,,,,Globigerina aequilateralis,planktic_foraminfera,Globigerina aequilateralis,,
