taxon_group,genus name,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name
benthic_forams,Alabaminella,423746,Alabaminella,genus,241423,Eponididae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Alabamina,788,Alabamina,genus,82213,Alabaminidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Ammodiscus,818,Ammodiscus,genus,112199,Ammodiscidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Ammonia,823,Ammonia,genus,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Amphicoryna,835,Amphicoryna,genus,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalina,86769,Anomalina,genus,103798,Anomalinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria
benthic_forams,Anomalinoides,859,Anomalinoides,genus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Astrononion,911,Astrononion,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Astrorhiza,912,Astrorhiza,genus,147614,Astrorhizidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Awhea,928,Awhea,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria
benthic_forams,Bolivina,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Bolivinita,998,Bolivinita,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Botellina,247314,Botellina,genus,155937,Hippocrepinidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Brizalina,1017,Brizalina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria
benthic_forams,Bulimina,1032,Bulimina,genus,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria
