leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
82,558,A,1,1,0.0,70.0,0.00,0.00,0.70,DMC, SILICEOUS FORAM NANNOFOSSIL OOZE, PALE BROWN," MOTTLING,BURROWS",,, VOLCANIC GLASS,,, SOFT*,,d211bd287477459b0db5c520176d7f6b
82,558,A,2,1,0.0,150.0,0.50,0.50,2.00,DMC, SILICEOUS FORAM NANNOFOSSIL OOZE, PALE GRAY, MOTTLING, MODERATELY DISTURBED,,,,, SOFT*,,c322cefcb7623504e1fc484ceee176fd
82,558,A,2,2,0.0,150.0,0.50,2.00,3.50,DMC, SILICEOUS FORAM NANNOFOSSIL OOZE, LIGHT GRAY TO PINKISH GRAY," MOTTLING,BURROWS", MODERATELY DISTURBED,,,,, SOFT*,,21a210ea580acb96ad0107e7721e9c2e
82,558,A,2,3,0.0,150.0,0.50,3.50,5.00,DMC, SILICEOUS FORAM NANNOFOSSIL OOZE, PINKISH GRAY TO WHITE," MOTTLING,BURROWS", MODERATELY DISTURBED,,,,, SOFT*,,3a8d0950b9439abcae0ce3752612338e
82,558,A,2,4,0.0,150.0,0.50,5.00,6.50,DMC, SILICEOUS FORAM NANNOFOSSIL OOZE," WHITE,LIGHT GRAY,LIGHT BROWNISH GRAY"," BURROWS,BEDDING", MODERATELY DISTURBED,,,,, SOFT*,,0b20e761ce98e3af5d5941741d98b263
82,558,A,2,5,0.0,150.0,0.50,6.50,8.00,DMC, FORAM NANNOFOSSIL OOZE," GRAY, WHITE,PINKISH GRAY", BURROWS, MODERATELY DISTURBED,,,,, SOFT*,,4c8b5548220885c2af6af82d0093c4dc
82,558,A,2,6,0.0,150.0,0.50,8.00,9.50,DMC, SILICEOUS FORAM NANNOFOSSIL OOZE, WHITE TO LIGHT GRAY," BURROWS,BEDDING", MODERATELY DISTURBED,,,,, SOFT*,,f68f48c0a3f68dc64025e79d146f045a
82,558,A,2,7,0.0,10.0,0.50,9.50,9.60,DMC, SILICEOUS FORAM NANNOFOSSIL OOZE, WHITE,, MODERATELY DISTURBED,,,,, SOFT*,,6adc008c0ef842afbacfe9ad793425a9
82,558,A,2,CC,0.0,15.0,0.50,9.79,9.84,DMC, SILICEOUS FORAM NANNOFOSSIL OOZE, WHITE,, MODERATELY DISTURBED,,,,, SOFT*,,1896bdbc858a5be456c140045b7df864
82,558,A,3,1,0.0,150.0,10.00,10.00,11.50,DMC, FORAM NANNOFOSSIL OOZE," LIGHT GRAY,PINKISH GRAY,WHITE"," BURROWS,MOTTLING", MODERATELY DISTURBED,,,,, SOFT*,,9be1bd4c2d343c411ef7a355ca61fb7d
82,558,A,3,2,0.0,150.0,10.00,11.50,13.00,DMC, FORAM NANNOFOSSIL OOZE, LIGHT GRAY TO WHITE," BURROWS,MOTTLING", GREATLY DISTURBED,,,,, SOFT*,,c4703735da44b808f560361928c7ca25
82,558,A,3,3,0.0,150.0,10.00,13.00,14.50,DMC, NANNOFOSSIL OOZE, WHITE," MOTTLING,BURROWS,BEDDING", GREATLY DISTURBED,,,,, SOFT*,,bbee0b5955f3bcb7bf7f24bbdd522655
82,558,A,3,4,0.0,150.0,10.00,14.50,16.00,DMC, FORAM NANNOFOSSIL OOZE," WHITE,LIGHT GRAY"," BURROWS,BEDDING,CONTACT", MODERATELY DISTURBED,,,,, SOFT*,,574fd0b1f0c698419275e390b406731b
82,558,A,3,5,0.0,150.0,10.00,16.00,17.50,DMC, FORAM NANNOFOSSIL OOZE, LIGHT GRAY TO WHITE," BURROWS,MOTTLING,BEDDING", SLIGHTLY DISTURBED,,,,, SOFT*,,04bc624d31b48c1bbd528e8b299d0344
82,558,A,3,6,0.0,150.0,10.00,17.50,19.00,DMC, FORAM NANNOFOSSIL OOZE, LIGHT GRAY TO WHITE," BURROWS,MOTTLING,BEDDING", MODERATELY DISTURBED,,,,, SOFT*,,2cf3be2f310ebf08077d0a8a2690fa41
82,558,A,3,7,0.0,25.0,10.00,19.00,19.25,DMC, FORAM NANNOFOSSIL OOZE, LIGHT GRAY TO WHITE," MOTTLING,BEDDING", MODERATELY DISTURBED,,,,, SOFT*,,a82aa8397ba2bff22ffe7cdb37174865
82,558,A,3,CC,0.0,20.0,10.00,19.47,19.57,DMC, FORAM NANNOFOSSIL OOZE, LIGHT GRAY TO WHITE," MOTTLING,BEDDING", MODERATELY DISTURBED,,,,, SOFT*,,50be50a47e3f066161206860ad4350d1
82,558,A,4,1,0.0,150.0,19.50,19.50,21.00,DMC, FORAM NANNOFOSSIL OOZE, WHITE," MOTTLING,BEDDING,BURROWS", GREATLY DISTURBED,,,,, SOFT*,,cbb95bcb735d5fc3e900f165f034bc90
82,558,A,4,2,0.0,150.0,19.50,21.00,22.50,DMC, FORAM NANNOFOSSIL OOZE, WHITE," MOTTLING,BEDDING,BURROWS", GREATLY DISTURBED,,,,, SOFT*,,0dbed55e9a96b67fd0cd6ce0c15466b9
82,558,A,4,3,0.0,150.0,19.50,22.50,24.00,DMC, FORAM NANNOFOSSIL OOZE, WHITE," MOTTLING,BEDDING,BURROWS", MODERATELY DISTURBED,,,,, SOFT*,,be8c1bd404a87395ee3d489c11e9e2f9
82,558,A,4,4,0.0,150.0,19.50,24.00,25.50,DMC, FORAM NANNOFOSSIL OOZE, WHITE," MOTTLING,BEDDING,BURROWS", MODERATELY DISTURBED,,,,, SOFT*,,a957e618c9311f023ff3f99c6bdf0329
82,558,A,4,5,0.0,150.0,19.50,25.50,27.00,DMC, FORAM NANNOFOSSIL OOZE, WHITE," MOTTLING,BEDDING,BURROWS", MODERATELY DISTURBED,,,,, SOFT*,,16c9c3a95fae72e8919d7e2700c7a180
