leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
21,210,,5,CC,0.0,0.0,36.00,40.60, 5,"EDWARDS,A.R.",10/1973,21,NANNOFOSSILS,,,,,NO AGE GIVEN,664,NMICA0010,Micrascidites vulgaris (tunicate),PRESENT,  ,1,a199ae11c6b7a4875e584c0fe9ac2400
21,210,,5,CC,0.0,0.0,36.00,40.60, 5,"EDWARDS,A.R.",10/1973,21,NANNOFOSSILS,,,,,NO AGE GIVEN,664,NSCYP0032,Scyphosphaera apsteinii (q),PRESENT,  ,1,4a5b65ec28b0e557debdaa99ad766cb1
21,210,,5,CC,0.0,0.0,36.00,40.60, 5,"EDWARDS,A.R.",10/1973,21,NANNOFOSSILS,,,,,NO AGE GIVEN,664,NTHOR0030,Thoracosphaera heimii,PRESENT,  ,1,b0d572e41f11793fc35eeccb6b560eee
21,210,,5,CC,0.0,0.0,36.00,40.60, 5,"EDWARDS,A.R.",10/1973,21,NANNOFOSSILS,,,,,NO AGE GIVEN,664,NTHOR0040,Thoracosphaera imperforata,PRESENT,  ,1,5d562e9ecf752944ec26613b468ae4ea
21,210,,5,CC,0.0,0.0,36.00,40.60, 5,"EDWARDS,A.R.",10/1973,21,NANNOFOSSILS,,,,,NO AGE GIVEN,664,NTHOR0090,Thoracosphaera sp.,PRESENT,  ,1,b289c7c622b6045ec21fa7ff0ac76ba4
21,210,,37,3,71.0,72.0,560.00,563.72,10,"BUKRY,D.",10/1973,21,NANNOFOSSILS,,,,,NO AGE GIVEN,890,NCHIA0090,Chiasmolithus grandis,PRESENT,  ,1,1228fef039f5f5c772b94985c57f5e6f
21,210,,37,3,71.0,72.0,560.00,563.72,10,"BUKRY,D.",10/1973,21,NANNOFOSSILS,,,,,NO AGE GIVEN,890,NCHIA0110,Chiasmolithus solitus,PRESENT,  ,1,81b592bb88734abf177b345a6ad963e6
21,210,,37,3,71.0,72.0,560.00,563.72,10,"BUKRY,D.",10/1973,21,NANNOFOSSILS,,,,,NO AGE GIVEN,890,NCYCI0080,Cyclicargolithus pseudogammation,PRESENT,  ,1,9c8ce46d67357beea91c5caba7507739
21,210,,37,3,71.0,72.0,560.00,563.72,10,"BUKRY,D.",10/1973,21,NANNOFOSSILS,,,,,NO AGE GIVEN,890,NDISC0040,Discoaster barbadiensis,PRESENT,  ,1,7a4b10241cd650f08c241ea84fd77c0c
21,210,,37,3,71.0,72.0,560.00,563.72,10,"BUKRY,D.",10/1973,21,NANNOFOSSILS,,,,,NO AGE GIVEN,890,NDISC0275,Discoaster mirus,PRESENT,  ,1,4ce887b298ea429182b9e8b03ff0dc96
21,210,,37,3,71.0,72.0,560.00,563.72,10,"BUKRY,D.",10/1973,21,NANNOFOSSILS,,,,,NO AGE GIVEN,890,NDISC0455,Discoaster sublodoensis,PRESENT,  ,1,4aca1fd5cc8278b88c179375d704cdb5
21,210,,37,3,71.0,72.0,560.00,563.72,10,"BUKRY,D.",10/1973,21,NANNOFOSSILS,,,,,NO AGE GIVEN,890,NNANT0020,Nannotetrina cristata,PRESENT,  ,1,a3bbfb47c74287bad469f801490955fd
21,210,,37,3,71.0,72.0,560.00,563.72,10,"BUKRY,D.",10/1973,21,NANNOFOSSILS,,,,,NO AGE GIVEN,890,NRETI0071,Reticulofenestra dictyoda (q),PRESENT,  ,1,ce29c11aa0d264ff2e1564946033b6ab
21,210,,37,3,71.0,72.0,560.00,563.72,10,"BUKRY,D.",10/1973,21,NANNOFOSSILS,,,,,NO AGE GIVEN,890,NSPHN0210,Sphenolithus radians,PRESENT,  ,1,5c521ba9fc876cce694a821568f17ea3
