Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
120, 747,A,Initial Reports          ,       2.480,    0.195000,LO H. karstenii
,,,,,,
120, 747,A,Initial Reports          ,       3.670,    0.620000,LO A. ingens
,,,,,,
120, 747,A,Initial Reports          ,       4.500,    1.680000,FO G. oceanica
,,,,,,
120, 747,A,Initial Reports          ,       9.980,    1.200000,LO A. cylindrica
,,,,,,
120, 747,A,Initial Reports          ,      13.750,    3.400000,FO P. lacunosa
,,,,,,
120, 747,A,Initial Reports          ,      15.450,    1.600000,LO C. pliocenica
,,,,,,
120, 747,A,Initial Reports          ,      17.730,    1.900000,LO E. calvertense
,,,,,,
120, 747,A,Initial Reports          ,      17.930,    1.550000,LO R. barboi
,,,,,,
120, 747,A,Initial Reports          ,      18.610,    2.450000,LO C. insignis
,,,,,,
120, 747,A,Initial Reports          ,      19.630,    2.640000,LO N. weaveri
,,,,,,
120, 747,A,Initial Reports          ,      19.700,    2.400000,LO D. spongiosa
,,,,,,
120, 747,A,Initial Reports          ,      21.600,    2.800000,LO N. interfrigidaria
,,,,,,
120, 747,A,Initial Reports          ,      22.700,    2.600000,FO C. davisiana
,,,,,,
120, 747,A,Initial Reports          ,      23.250,    3.500000,LO R. pseudoumbilica
,,,,,,
120, 747,A,Initial Reports          ,      27.220,    4.100000,"FO N. """"angulata"
,,,,,,
120, 747,A,Initial Reports          ,      28.980,    4.200000,FO H. vema
,,,,,,
120, 747,A,Initial Reports          ,      31.450,    4.400000,LCO L. grande
,,,,,,
120, 747,A,Initial Reports          ,      33.750,    4.500000,LO D. hustedtii (consistent)
,,,,,,
120, 747,A,Initial Reports          ,      35.200,    5.400000,LO C. spongothorax
,,,,,,
120, 747,A,Initial Reports          ,      50.000,    8.600000,LO D. dimorpha
,,,,,,
120, 747,A,Initial Reports          ,      51.200,    9.700000,FO E. pseudoinflatum
,,,,,,
120, 747,A,Initial Reports          ,      53.450,   10.400000,LO A. golownini
,,,,,,
120, 747,A,Initial Reports          ,      61.250,   11.400000,LO N. denticuloides
,,,,,,
120, 747,A,Initial Reports          ,      65.450,   12.100000,FO N. nympha
,,,,,,
120, 747,A,Initial Reports          ,      66.230,   13.400000,FO A. golownini
,,,,,,
120, 747,A,Initial Reports          ,      70.750,   13.410000,LO D. maccollumii
,,,,,,
120, 747,A,Initial Reports          ,      80.250,   16.000000,FO N. grossepunctata
,,,,,,
120, 747,A,Initial Reports          ,      99.250,   17.600000,FO G. zealandica
,,,,,,
120, 747,A,Initial Reports          ,     108.750,   20.799999,LO R. gelida
,,,,,,
120, 747,A,Initial Reports          ,     127.750,   23.700001,LO R. bisecta
,,,,,,
120, 747,A,Initial Reports          ,     146.750,   25.900000,FO R. gelida
,,,,,,
120, 747,A,Initial Reports          ,     156.250,   30.000000,LO Chiloguembelina
,,,,,,
120, 747,A,Initial Reports          ,     165.750,   32.000000,LO S. angiporoides
,,,,,,
120, 747,A,Initial Reports          ,     168.980,   34.599998,LO R. umbilica
,,,,,,
120, 747,A,Initial Reports          ,     170.530,   35.099998,LO E. formosa
,,,,,,
120, 747,A,Initial Reports          ,     171.400,   36.700001,LO D. saipenensis
,,,,,,
120, 747,A,Initial Reports          ,     173.690,   53.700001,LO T. orthostylus
,,,,,,
120, 747,A,Initial Reports          ,     174.090,   55.299999,FO D. lodoensis
,,,,,,
120, 747,A,Initial Reports          ,     174.450,   56.599998,FO T. orthostylus
,,,,,,
120, 747,A,Initial Reports          ,     174.600,   64.800003,Top NP3
,,,,,,
120, 747,A,Initial Reports          ,     175.290,   62.000000,FO F. tympaniformis
,,,,,,
120, 747,A,Initial Reports          ,     179.390,   64.809998,FO C. danicus
,,,,,,
120, 747,A,Initial Reports          ,     181.140,   65.900002,FO C. primus
,,,,,,
120, 747,A,Initial Reports          ,     222.600,   73.750000,LO T. phacelosus
,,,,,,
120, 747,A,Initial Reports          ,     231.400,   74.000000,"LO A. parcas, R. anthophorus"
,,,,,,
