leg,site,hole,age mnemonic,auxiliary age mnemonic,top of section depth(m),bottom of section depth(m),special condition,age,auxiliary age,averaged age,age top of section(million years),age bottom of section(million years),average age(million years)t,data source
74,526,C,PLEISTOCENE,PLIOCENE,33.0,42.5,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,0.011,    5,2.506,DSDP INITIAL REPORTS
74,526,C,LOWER PLIOCENE,UPPER MIOCENE,42.5,51.8,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,  3.4, 10.5, 6.95,DSDP INITIAL REPORTS
74,526,C,UPPER MIOCENE,,51.8,56.5,,NO AGE GIVEN,,NO AGE GIVEN,    5, 10.5, 7.75,DSDP INITIAL REPORTS
74,526,C,UPPER OLIGOCENE,LOWER OLIGOCENE,194.5,204.0,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN, 22.5, 37.5,   30,DSDP INITIAL REPORTS
74,526,C,LOWER OLIGOCENE,,204.0,213.5,,NO AGE GIVEN,,NO AGE GIVEN,   30, 37.5,33.75,DSDP INITIAL REPORTS
74,526,C,UPPER EOCENE,,213.5,289.5,,NO AGE GIVEN,,NO AGE GIVEN, 37.5,   43,40.25,DSDP INITIAL REPORTS
74,526,C,UPPER PALEOCENE,,289.5,346.5,,NO AGE GIVEN,,NO AGE GIVEN, 53.5,   60,56.75,DSDP INITIAL REPORTS
