Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
108, 658,A,Initial Reports          ,      15.200,    0.090000,Emiliania huxleyi acme
,,,,,,
108, 658,A,Initial Reports          ,      38.950,    0.280000,FO Emiliania huxleyi
,,,,,,
108, 658,A,Initial Reports          ,      69.450,    0.470000,LO Pseudoemiliania lacunosa
,,,,,,
108, 658,A,Initial Reports          ,      99.250,    1.450000,LO Calcidiscus macintyrei
,,,,,,
108, 658,A,Initial Reports          ,     109.500,    1.660000,Matuyama/Olduvai
,,,,,,
108, 658,A,Initial Reports          ,     125.700,    1.890000,LO Discoaster brouweri
,,,,,,
108, 658,A,Initial Reports          ,     141.700,    2.070000,Discoaster triradiatus acme
,,,,,,
108, 658,A,Initial Reports          ,     156.500,    2.200000,LO Globorotalia miocenica
,,,,,,
108, 658,A,Initial Reports          ,     157.800,    2.200000,LO Thalassiosira convexa
,,,,,,
108, 658,A,Initial Reports          ,     166.550,    2.450000,LO Discoaster surculus
,,,,,,
108, 658,A,Initial Reports          ,     200.350,    2.650000,LO Discoaster tamalis
,,,,,,
108, 658,A,Initial Reports          ,     210.150,    2.650000,LO Nitzschia jouseae
,,,,,,
108, 658,A,Initial Reports          ,     219.650,    2.900000,LO Dentogloboquadrina altispira
,,,,,,
108, 658,A,Initial Reports          ,     274.500,    3.400000,Gauss/Gilbert
,,,,,,
108, 658,A,Initial Reports          ,     286.150,    3.560000,LO Reticulofenestra pseudoumbilica
,,,,,,
