leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
30,288,A,1,1,25.0,150.0,267.00,267.25,268.50,, MICARB CALCAREOUS SPICULE BEARING NANNO CHALK," N9 -WHITE,10YR5/4-YELLOWISH BROWN,10YR4/3-DARK BROWN,10 YR7/1-LIGHT GRAY,10YR5/2-GRAYISH BROWN"," FELDSPAR LA THS AT 35 CM,SLIGHTLY MOTTLED WITH VERY LIGHT GRAY AT 25-150 CM", NO DEFORMATION, WELL ROUNDED PEBBLE OF BASALT? AND MAGNETITE AT 36 CM," YELLOWISH BROWN TO DARK BROWN TRANSLUCENT CHERT AND LIGHT GRAY TO GR AYISH BROWN OPAQUE CHERT AT 35 CM,BASALT,MAGNETITE"," MICARB,SPICULES,NANNOS", SECTION COMPOSED OF CHUNKS, SEMI-LITHIFIED, 11121210
30,288,A,1,2,0.0,150.0,267.00,268.50,270.00,, MICARB CALCAREOUS SPICULE BEARING NANNO CHALK," N9 -WHITE,10YR4/2-DARK GRAYISH BROWN", SLIGHTLY MOTTLED," DRILLING BRECCIA AT 45 AND 100 CM,INTENSE DEFORMA TION 25-50 CM AND 75-105 CM", FELDSPAR AND ZEOLITE BEARING CLAY LUMP (DARK GRAYISH BROWN) AT 75 CM,,, CO MPOSED OF CHUNKS,, 00000000
30,288,A,1,3,0.0,150.0,267.00,270.00,271.50,, MICARB BEARING CALCAREOUS SPICULE RICH NANNO CHALK , N9-WHITE," SLIGHTLY MOTTLED,FINE LAMINATIONS AT 80 CM AND 100 CM", DRILLING BRECCIA,,,,, SEMI-LITHIFIED, 00000000
30,288,A,1,CC,0.0,0.0,267.00,271.60,271.60,, GLASS SHARD MICARB BEARING NANNO CHALK, N9-WHITE,,,,,,,, 00000000
30,288,A,2,1,115.0,145.0,305.00,306.15,306.45,, FORAM BEARING CALCAREOUS SPICULE RICH NANNO OOZE, N9-WHITE, MODERATE MOTTLING, DRILLING BRECCIA,,,,, S EMI-LITHIFIED, 00000000
30,288,A,2,2,0.0,150.0,305.00,306.50,308.00,, CALCAREOUS SPICULE RICH NANNO CHALK," N9-WHITE,N8- VERY LIGHT GRAY"," INTENSELY MOTTLED WITH LIGHT GRAY, ASH BED? AT 8 CM",,,,," WHITE 0-8 CM,VERY LIGHT GRAY 8-75 CM,WHITE WITH LIGHT GRAY 75-150 CM", SEMI-LITHIFIED, 00000000
30,288,A,2,CC,0.0,0.0,305.00,308.10,308.10,, NANNO BEARING GLASS SHARD TUFF AND CALCAREOUS SPIC ULE BEARING NANNO CHALK," N9-WHITE,-BLACK",,,,,," TUFF IS BLACK,CHALK IS WHITE",, 00000000
30,288,A,3,1,100.0,150.0,343.00,344.00,344.50,, GLASS SHARD MICARB BEARING NANNO CHALK," N8-VERY L IGHT GRAY,N9-WHITE,10YR3/1-VERY DARK GRAY,10YR3/3-DA RK BROWN,10YR6/1-LIGHT GRAY,10YR4/1-DARK GRAY"," FINE LY LAMINATED AT 110 CM,INTENSELY MOTTLED LIGHT GRAY TO GRAYISH BLACK AT 130-135 CM,FAINTLY MOTTLED WHITE TO VERY LIGHT GRAY",,," NANNO GLASS SHARD TUFF AT 133 CM,DENSE TRANSLUCENT FLINTY CHERT AT 103 CM",,, STIFF, 00000000
30,288,A,3,2,0.0,145.0,343.00,344.50,345.95,, GLASS SHARD MICARB BEARING NANNO CHALK," N9-WHITE, -LIGHT GRAY", INTENSELY MOTTLED AT 25 CM AND 60-70 CM,,,,,, SEMI-LITHIFIED, 00000000
30,288,A,3,CC,0.0,0.0,343.00,346.10,346.10,, GLASS SHARD MICARB BEARING NANNO CHALK, N9-WHITE,,,,,,,, 00000000
