leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
29,278,,1,1,120.0,120.0,0.00,1.20, 3,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,RARE,,,POOL,NO AGE GIVEN,475,NCOCO0300,Coccolithus pelagicus,FEW,  ,1
29,278,,1,1,120.0,120.0,0.00,1.20, 3,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,RARE,,,POOL,NO AGE GIVEN,475,NCYCC0100,Cyclococcolithus leptoporus,FEW,  ,1
29,278,,1,1,120.0,120.0,0.00,1.20, 3,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,RARE,,,POOL,NO AGE GIVEN,475,NEMIL0021,Emiliania huxleyi (q),FEW,  ,1
29,278,,1,1,131.0,131.0,0.00,1.31, 5,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,RARE,,,MODERATE,NO AGE GIVEN,475,NCOCO0300,Coccolithus pelagicus,PRESENT,  ,1
29,278,,1,1,131.0,131.0,0.00,1.31, 5,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,RARE,,,MODERATE,NO AGE GIVEN,475,NCYCC0100,Cyclococcolithus leptoporus,RARE,  ,1
29,278,,1,1,131.0,131.0,0.00,1.31, 5,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,RARE,,,MODERATE,NO AGE GIVEN,475,NEMIL0021,Emiliania huxleyi (q),FEW,  ,1
29,278,,1,1,131.0,131.0,0.00,1.31, 5,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,RARE,,,MODERATE,NO AGE GIVEN,475,NGEPH0101,Gephyrocapsa sp. small,PRESENT,  ,1
29,278,,1,1,131.0,131.0,0.00,1.31, 5,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,RARE,,,MODERATE,NO AGE GIVEN,475,NHELI0100,Helicopontosphaera kamptneri,PRESENT,  ,1
29,278,,1,2,30.0,30.0,0.00,1.80, 6,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,475,NCOCO0300,Coccolithus pelagicus,PRESENT,  ,1
29,278,,1,2,30.0,30.0,0.00,1.80, 6,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,475,NCYCC0100,Cyclococcolithus leptoporus,ABUNDANT,  ,1
29,278,,1,2,30.0,30.0,0.00,1.80, 6,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,475,NEMIL0021,Emiliania huxleyi (q),ABUNDANT,  ,1
29,278,,1,2,30.0,30.0,0.00,1.80, 6,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,475,NGEPH0061,Gephyrocapsa oceanica (q),PRESENT,  ,1
29,278,,1,2,30.0,30.0,0.00,1.80, 6,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,475,NGEPH0101,Gephyrocapsa sp. small,RARE,  ,1
29,278,,1,2,30.0,30.0,0.00,1.80, 6,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,475,NHELI0100,Helicopontosphaera kamptneri,RARE,  ,1
29,278,,1,2,110.0,110.0,0.00,2.60, 5,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,475,NCOCO0300,Coccolithus pelagicus,FEW,  ,1
29,278,,1,2,110.0,110.0,0.00,2.60, 5,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,475,NCYCC0100,Cyclococcolithus leptoporus,COMMON,  ,1
29,278,,1,2,110.0,110.0,0.00,2.60, 5,"EDWARDS,A.R.;PERCH-NIELSEN,K.",,29,NANNOFOSSILS,COMMON,,,MODERATE,NO AGE GIVEN,475,NEMIL0021,Emiliania huxleyi (q),COMMON,  ,1
