Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
116, 719,A,Post Moratorium          ,      32.700,    0.465000,LO Pseudoemiliania lacunosa
,,,,,,
116, 719,A,Post Moratorium          ,     151.600,    0.930000,LO small Gephyrocapsa Acme
,,,,,,
116, 719,A,Post Moratorium          ,     154.620,    1.590000,FO Gephyrocapsa oceanica s.l
,,,,,,
116, 719,A,Post Moratorium          ,     163.100,    1.880000,LO Discoaster broweri
,,,,,,
116, 719,A,Post Moratorium          ,     163.230,    2.290000,LO Discoaster pentaradiatus
,,,,,,
116, 719,A,Post Moratorium          ,     166.390,    2.420000,LO Discoaster surculus
,,,,,,
116, 719,A,Post Moratorium          ,     194.200,    3.450000,LO Sphenolithus abies
,,,,,,
116, 719,A,Post Moratorium          ,     203.700,    3.510000,LO Reticulofenestra pseudoumbilica
,,,,,,
116, 719,A,Post Moratorium          ,     231.910,    4.000000,FO Pseudoemiliania lacunosa
,,,,,,
116, 719,A,Post Moratorium          ,     275.770,    5.060000,FO Ceratolithus armatus
,,,,,,
116, 719,A,Post Moratorium          ,     283.840,    5.260000,LO Discoaster quinqueramus
,,,,,,
116, 719,A,Post Moratorium          ,     352.990,    5.800000,LO Discoaster berggrenii
,,,,,,
116, 719,A,Post Moratorium          ,     393.860,    5.900000,FO Amaurolithus amplificus
,,,,,,
