Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
114, 701,B,Initial Reports          ,      84.780,    3.880000,FO Nitzschia weaveri
,,,,,,
114, 701,B,Initial Reports          ,      90.440,    4.020000,FO Nitzschia interfrigidaria
,,,,,,
114, 701,B,Initial Reports          ,     112.750,    4.250000,LO Triceraspyris coronata
,,,,,,
114, 701,B,Initial Reports          ,     112.760,    4.760000,LO Thalassiosira torokina
,,,,,,
114, 701,B,Initial Reports          ,     118.580,    4.770000,Base Thvera subchron
,,,,,,
114, 701,B,Initial Reports          ,     146.770,    5.530000,LO Cosmiodiscus insignis v. triangula
,,,,,,
114, 701,B,Initial Reports          ,     184.460,    6.400000,FO Cosmiodiscus insignis v. triangula
,,,,,,
114, 701,B,Initial Reports          ,     188.750,    8.700000,LO Denticulopsis lauta
,,,,,,
