leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
72,515,B,1,1,0.0,150.0,94.90,94.90,96.40,COUL, MUD, OLIVE,, GREATLY DISTURBED,  *, MANGANESE,,, SOFT,,3fbc87168988a611e7a9ad0a34b3e531,72-515B-1-1
72,515,B,1,2,0.0,150.0,94.90,96.40,97.90,COUL, MUD, OLIVE GRAY,, GREATLY DISTURBED,  *,,,, SOFT,,fa505057df3c52b8f82f221f274cc830,72-515B-1-2
72,515,B,1,3,0.0,140.0,94.90,97.90,99.30,COUL, MUD," OLIVE GRAY,GRAYISH BROWN",, GREATLY DISTURBED,  *,,,, SOFT,,49ea7c2d5ab6175c8b058f64c10dfa49,72-515B-1-3
72,515,B,1,4,0.0,98.0,94.90,99.40,100.38,COUL, TERRIGENOUS MUD, GRAYISH BROWN, BEDDING, MODERATELY DISTURBED,  *, MANGANESE,,, SOFT,,3b2937b79f776e57c48253ddea5a48cc,72-515B-1-4
72,515,B,1,CC,6.0,18.0,94.90,100.44,100.56,COUL, MUD, GRAYISH BROWN,, GREATLY DISTURBED,  *,,,, SOFT,,5b73b4cf4a3ea2b53936afe175717e20,72-515B-1-CC
72,515,B,2,1,0.0,150.0,104.40,104.40,105.90,COUL, MUD, GRAYISH BROWN,, GREATLY DISTURBED,  *,,,, SOFT,,20e7341ad81c349bf4d377b7de22c62b,72-515B-2-1
72,515,B,2,2,0.0,150.0,104.40,105.90,107.40,LG, MUD, GRAYISH BROWN, MOTTLING, GREATLY DISTURBED,  *,,,, SOFT,,4817f8ffd15534973e46fe874f0e91a9,72-515B-2-2
72,515,B,2,CC,0.0,10.0,104.40,109.00,109.00,LG, MUD, GRAYISH BROWN,, GREATLY DISTURBED,  *,,,, SOFT,,482df698dfbfb1cf156ffc4a751a682c,72-515B-2-CC
72,515,B,2,CC,14.0,150.0,104.40,109.04,110.40,LG, MUD, GRAYISH BROWN,,,  *,,,, SOFT,,f5a849ead270b15a9fc93c0ab90a8daf,72-515B-2-CC
72,515,B,3,1,0.0,150.0,113.90,113.90,115.40,LG, MUD, GRAYISH BROWN,, GREATLY DISTURBED,  *,,,, SOFT,,ea80cb33dfd7939f73f066cdf94efdea,72-515B-3-1
72,515,B,3,2,0.0,150.0,113.90,115.40,116.90,LG, MUD, GRAYISH BROWN," MOTTLING,BURROWS", GREATLY DISTURBED,  *,,,, SOFT,,c64e4fd97f1ee92737ec726a6ab98ced,72-515B-3-2
72,515,B,3,3,0.0,150.0,113.90,116.90,118.40,LG, MUD, GRAYISH BROWN," MOTTLING,BURROWS", MODERATELY DISTURBED,  *,,,, SOFT,,7fa41c8938c13d33807e2848f5798e30,72-515B-3-3
72,515,B,3,4,0.0,150.0,113.90,118.40,119.90,LG, MUD, GRAYISH BROWN,, MODERATELY DISTURBED,  *,,,, SOFT,,e9f8ba7cf17424dd13d9c9d1ba3385dc,72-515B-3-4
72,515,B,3,5,0.0,150.0,113.90,119.90,121.40,LG, MUD, GRAYISH BROWN, MOTTLING, GREATLY DISTURBED,  *,,,, SOFT,,4e24adfead5c3c1af644665afcd75323,72-515B-3-5
72,515,B,3,6,0.0,139.0,113.90,121.40,122.79,LG, MUD, GRAYISH BROWN," BEDDING,LAMINAE", MODEATELY TO SLIGHTLY DISTURBED,  *,,,, SOFT,,0f2b2d65e3cf8cd38ea93a47097140df,72-515B-3-6
