Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
166,1003,B,Initial Reports          ,      14.140,    0.250000,FO Emiliania huxleyi (Nannofossil)
,,,,,,
166,1003,B,Initial Reports          ,      86.460,    0.850000,LO Reticulofenestra asanoi (Nannofossil)
,,,,,,
166,1003,B,Initial Reports          ,     109.050,    1.770000,LO Globigerinoides extremus (Planktonic Foraminife
,,,,,,
166,1003,B,Initial Reports          ,     136.510,    2.750000,LO Discoaster tamalis (Nannofossil) (Nannofossil)
,,,,,,
166,1003,B,Initial Reports          ,     142.900,    3.090000,LO Dentoglobigerina altispira (Planktonic Foramini
,,,,,,
166,1003,B,Initial Reports          ,     147.240,    3.120000,LO Sphaeroidinellopsis spp. (Planktonic Foraminife
,,,,,,
166,1003,B,Initial Reports          ,     159.330,    3.580000,LO Globorotalia margaritae (Planktonic Foraminifer
,,,,,,
166,1003,B,Initial Reports          ,     355.610,    6.200000,FO Globigerinoides extremus (Planktonic Foraminife
,,,,,,
166,1003,B,Initial Reports          ,     355.615,    8.500000,FO Neogloboquadrina humerosa (Planktonic Foraminif
,,,,,,
166,1003,B,Initial Reports          ,     359.010,    8.700000,LO Discoaster neohamatus (Nannofossil)
,,,,,,
166,1003,B,Initial Reports          ,     488.750,    9.400000,LO Discoaster hamatus (Nannofossil)
,,,,,,
