Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology color (simple),Lithology color (Munsell),Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Diagenetic constituent,Diagenetic constituent composition,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,File Data,Ship File Links,Shore File Links,Sample,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
361,U1479,C,26,26-2,H,2,A,0,150,230.5,232,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-26H-2-A,,,,198
361,U1479,C,26,26-3,H,3,A,0,150,232,233.5,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-26H-3-A,,,,199
361,U1479,C,26,26-4,H,4,A,0,150,233.5,235,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-26H-4-A,,,,200
361,U1479,C,26,26-5,H,5,A,0,150,235,236.5,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-26H-5-A,,,,201
361,U1479,C,26,26-6,H,6,A,0,150,236.5,238,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-26H-6-A,,,,202
361,U1479,C,26,26-7,H,7,A,0,71,238,238.71,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-26H-7-A,,,,203
361,U1479,C,26,26-CC,H,CC,A,0,30,238.71,239.01,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-26H-CC-A,,,,204
361,U1479,C,27,27-1,H,1,A,0,150,238.5,240,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-27H-1-A,,,,205
361,U1479,C,27,27-2,H,2,A,0,150,240,241.5,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-27H-2-A,,,,206
361,U1479,C,27,27-3,H,3,A,0,150,241.5,243,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-27H-3-A,,,,207
361,U1479,C,27,27-4,H,4,A,0,150,243,244.5,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-27H-4-A,,,,208
361,U1479,C,27,27-5,H,5,A,0,150,244.5,246,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479C-27H-5-A,,,,209
361,U1479,C,27,27-6,H,6,A,0,150,246,247.5,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-27H-6-A,,,,210
361,U1479,C,27,27-7,H,7,A,0,62,247.5,248.12,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1479C-27H-7-A,,,,211
361,U1479,C,27,27-CC,H,CC,A,0,15,248.12,248.27,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-27H-CC-A,,,,212
361,U1479,C,28,28-1,H,1,A,0,150,248,249.5,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-28H-1-A,,,,213
361,U1479,C,28,28-2,H,2,A,0,150,249.5,251,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-28H-2-A,,,,214
361,U1479,C,28,28-3,H,3,A,0,150,251,252.5,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-28H-3-A,,,,215
361,U1479,C,28,28-4,H,4,A,0,150,252.5,254,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-28H-4-A,,,,216
361,U1479,C,28,28-5,H,5,A,0,150,254,255.5,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-28H-5-A,,,,217
361,U1479,C,28,28-6,H,6,A,0,150,255.5,257,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-28H-6-A,,,,218
361,U1479,C,28,28-7,H,7,A,0,73,257,257.73,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-28H-7-A,,,,219
361,U1479,C,28,28-CC,H,CC,A,0,17,257.73,257.9,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-28H-CC-A,,,,220
361,U1479,C,29,29-1,H,1,A,0,153,257.5,259.03,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-29H-1-A,,,,221
361,U1479,C,29,29-2,H,2,A,0,150,259.03,260.53,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-29H-2-A,,,,222
361,U1479,C,29,29-3,H,3,A,0,150,260.53,262.03,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-29H-3-A,,,,223
361,U1479,C,29,29-4,H,4,A,0,150,262.03,263.53,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-29H-4-A,,,,224
361,U1479,C,29,29-5,H,5,A,0,150,263.53,265.03,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-29H-5-A,,,,225
361,U1479,C,29,29-6,H,6,A,0,150,265.03,266.53,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-29H-6-A,,,,226
361,U1479,C,29,29-7,H,7,A,0,64,266.53,267.17,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-29H-7-A,,,,227
361,U1479,C,29,29-CC,H,CC,A,0,24,267.17,267.41,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-29H-CC-A,,,,228
361,U1479,C,30,30-1,H,1,A,0,150,267,268.5,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-30H-1-A,,,,229
361,U1479,C,30,30-2,H,2,A,0,150,268.5,270,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-30H-2-A,,,,230
361,U1479,C,30,30-3,H,3,A,0,150,270,271.5,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-30H-3-A,,,,231
361,U1479,C,30,30-4,H,4,A,0,150,271.5,273,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-30H-4-A,,,,232
361,U1479,C,30,30-5,H,5,A,0,150,273,274.5,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-30H-5-A,,,,233
361,U1479,C,30,30-6,H,6,A,0,150,274.5,276,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-30H-6-A,,,,234
361,U1479,C,30,30-7,H,7,A,0,51,276,276.51,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-30H-7-A,,,,235
361,U1479,C,30,30-CC,H,CC,A,0,24,276.51,276.75,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-30H-CC-A,,,,236
361,U1479,C,31,31-1,H,1,A,0,150,276.5,278,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-31H-1-A,,,,237
361,U1479,C,31,31-2,H,2,A,0,150,278,279.5,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-31H-2-A,,,,238
361,U1479,C,31,31-3,H,3,A,0,150,279.5,281,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-31H-3-A,,,,239
361,U1479,C,31,31-4,H,4,A,0,150,281,282.5,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-31H-4-A,,,,240
361,U1479,C,31,31-5,H,5,A,0,150,282.5,284,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-31H-5-A,,,,241
361,U1479,C,31,31-6,H,6,A,0,150,284,285.5,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-31H-6-A,,,,242
361,U1479,C,31,31-7,H,7,A,0,73,285.5,286.23,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-31H-7-A,,,,243
361,U1479,C,31,31-CC,H,CC,A,0,26,286.23,286.49,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-31H-CC-A,,,,244
361,U1479,C,32,32-1,H,1,A,0,150,286,287.5,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-32H-1-A,,,,245
361,U1479,C,32,32-2,H,2,A,0,150,287.5,289,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-32H-2-A,,,,246
361,U1479,C,32,32-3,H,3,A,0,150,289,290.5,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-32H-3-A,,,,247
361,U1479,C,32,32-4,H,4,A,0,150,290.5,292,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-32H-4-A,,,,248
361,U1479,C,32,32-5,H,5,A,0,90,292,292.9,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 8/5GY (light greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1479C-32H-5-A,,,,249
361,U1479,C,32,32-5,H,5,A,90,150,292.9,293.5,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 8/10Y (light greenish gray),consolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,,,,,,,361-U1479C-32H-5-A,,,,250
361,U1479,C,32,32-6,H,6,A,0,140,293.5,294.9,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 8/10Y (light greenish gray),consolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,,,,,,,361-U1479C-32H-6-A,,,,251
361,U1479,C,32,32-7,H,7,A,0,53,294.9,295.43,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 8/10Y (light greenish gray),consolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,,,,,,,361-U1479C-32H-7-A,,,,252
361,U1479,C,32,32-CC,H,CC,A,0,60,295.43,296.03,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 8/10Y (light greenish gray),consolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,,,,,,,361-U1479C-32H-CC-A,,,,253
