Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
363-U1486C-8H-3-A,46,72,52.76,53.02,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,8,H,3,A,,,,,105
363-U1486C-8H-3-A,72,77,53.02,53.07,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,8,H,3,A,,,,,106
363-U1486C-8H-3-A,77,112,53.07,53.42,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,8,H,3,A,,,,,107
363-U1486C-8H-3-A,112,114,53.42,53.44,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,8,H,3,A,,,,,108
363-U1486C-8H-3-A,114,126,53.44,53.56,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,8,H,3,A,,,,,109
363-U1486C-8H-3-A,126,150,53.56,53.8,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,8,H,3,A,,,,,110
363-U1486C-8H-4-A,0,150,53.8,55.3,,foraminifer-nannofossil ooze [X363],foraminifer-nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,8,H,4,A,,,,,111
363-U1486C-8H-5-A,0,20,55.3,55.5,,foraminifer-nannofossil ooze [X363],foraminifer-nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,8,H,5,A,,,,,112
363-U1486C-8H-5-A,20,100,55.5,56.3,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,5Y 5/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,8,H,5,A,,,,,113
363-U1486C-8H-5-A,100,101,56.3,56.31,,foraminifer-nannofossil ooze [X363],foraminifer-nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,8,H,5,A,,,,,114
363-U1486C-8H-5-A,101,103,56.31,56.33,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,2.5Y 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,8,H,5,A,,,,,115
363-U1486C-8H-5-A,103,150,56.33,56.8,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,123-125 cm: Large piece of scoria,,,,,,,,,,,,,363,U1486,C,8,H,5,A,,,,,116
363-U1486C-8H-6-A,0,26,56.8,57.06,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,8,H,6,A,,,,,117
363-U1486C-8H-6-A,26,76,57.06,57.56,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,5Y 5/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,8,H,6,A,,,,,118
363-U1486C-8H-6-A,76,80,57.56,57.6,,ash(tuff) [MMK88m],ash(tuff),,2.5Y 2.5/1 (black),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,8,H,6,A,,,,,119
363-U1486C-8H-6-A,80,147,57.6,58.27,,foraminifer-nannofossil ooze [X363],foraminifer-nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,8,H,6,A,,,,,120
363-U1486C-8H-6-A,147,150,58.27,58.3,,ash(tuff) [MMK88m],ash(tuff),,N 5 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,8,H,6,A,,,,,121
363-U1486C-8H-7-A,0,8,58.3,58.38,,ash(tuff) [MMK88m],ash(tuff),,N 5 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,8,H,7,A,,,,,122
363-U1486C-8H-7-A,8,24,58.38,58.54,,foraminifer-nannofossil ooze [X363],foraminifer-nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,8,H,7,A,,,,,123
363-U1486C-8H-7-A,24,27,58.54,58.57,,ash(tuff) [MMK88m],ash(tuff),,2.5Y 5/1 (gray),none [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,8,H,7,A,,,,,124
363-U1486C-8H-7-A,27,56,58.57,58.86,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,8,H,7,A,,,,,125
363-U1486C-8H-7-A,56,71,58.86,59.01,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,8,H,7,A,,,,,126
363-U1486C-8H-CC-A,0,8,59.01,59.09,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,8,H,CC,A,,,,,127
363-U1486C-9H-1-A,0,135,58.8,60.15,,foraminifer-nannofossil ooze [X363],foraminifer-nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,1,A,,,,,128
363-U1486C-9H-1-A,135,148,60.15,60.28,,ash(tuff) [MMK88m],ash(tuff),,N 7 (light gray),none [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,1,A,,,,,129
363-U1486C-9H-1-A,148,150,60.28,60.3,,foraminifer-nannofossil ooze [X363],foraminifer-nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,1,A,,,,,130
363-U1486C-9H-2-A,0,54,60.3,60.84,,foraminifer-nannofossil ooze [X363],foraminifer-nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,2,A,,,,,131
363-U1486C-9H-2-A,54,59,60.84,60.89,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),none [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,2,A,,,,,132
363-U1486C-9H-2-A,59,100,60.89,61.3,,foraminifer-nannofossil ooze [X363],foraminifer-nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,2,A,,,,,133
363-U1486C-9H-2-A,100,108,61.3,61.38,,ash(tuff) [MMK88m],ash(tuff),,N 7 (light gray),none [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,2,A,,,,,134
363-U1486C-9H-2-A,108,150,61.38,61.8,,foraminifer-nannofossil ooze [X363],foraminifer-nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,2,A,,,,,135
363-U1486C-9H-3-A,0,47,61.8,62.27,,foraminifer-nannofossil ooze [X363],foraminifer-nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,3,A,,,,,136
363-U1486C-9H-3-A,47,53,62.27,62.33,,ash(tuff) [MMK88m],ash(tuff),,N 7 (light gray),none [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,3,A,,,,,137
363-U1486C-9H-3-A,53,150,62.33,63.3,,foraminifer-nannofossil ooze [X363],foraminifer-nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,3,A,,,,,138
363-U1486C-9H-4-A,0,38,63.3,63.68,,foraminifer-nannofossil ooze [X363],foraminifer-nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,4,A,,,,,139
363-U1486C-9H-4-A,38,44,63.68,63.74,,ash(tuff) [MMK88m],ash(tuff),,N 7 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,4,A,,,,,140
363-U1486C-9H-4-A,44,134,63.74,64.64,,foraminifer-nannofossil ooze [X363],foraminifer-nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,4,A,,,,,141
363-U1486C-9H-4-A,134,138,64.64,64.68,,ash(tuff) [MMK88m],ash(tuff),,N 7 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,4,A,,,,,142
363-U1486C-9H-4-A,138,150,64.68,64.8,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,4,A,,,,,143
363-U1486C-9H-5-A,0,13,64.8,64.93,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,5,A,,,,,144
363-U1486C-9H-5-A,13,18,64.93,64.98,,ash(tuff) [MMK88m],ash(tuff),,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,5,A,,,,,145
363-U1486C-9H-5-A,18,95,64.98,65.75,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,5,A,,,,,146
363-U1486C-9H-5-A,95,100,65.75,65.8,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,5,A,,,,,147
363-U1486C-9H-5-A,100,121,65.8,66.01,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,5,A,,,,,148
363-U1486C-9H-5-A,121,125,66.01,66.05,,ash(tuff) [MMK88m],ash(tuff),,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,5,A,,,,,149
363-U1486C-9H-5-A,125,150,66.05,66.3,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,5,A,,,,,150
363-U1486C-9H-6-A,0,40,66.3,66.7,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,6,A,,,,,151
363-U1486C-9H-6-A,40,43,66.7,66.73,,ash(tuff) [MMK88m],ash(tuff),,N 7 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,6,A,,,,,152
363-U1486C-9H-6-A,43,103,66.73,67.33,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,6,A,,,,,153
363-U1486C-9H-CC-A,0,18,67.33,67.51,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,9,H,CC,A,,,,,154
363-U1486C-10H-1-A,0,13,68.3,68.43,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,1,A,,,,,155
363-U1486C-10H-1-A,13,14,68.43,68.44,,ash(tuff) [MMK88m],ash(tuff),,n 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,1,A,,,,,156
363-U1486C-10H-1-A,14,93,68.44,69.23,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,1,A,,,,,157
363-U1486C-10H-1-A,93,150,69.23,69.8,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,1,A,,,,,158
363-U1486C-10H-2-A,0,15,69.8,69.95,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,2,A,,,,,159
363-U1486C-10H-2-A,15,119,69.95,70.99,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,2,A,,,,,160
363-U1486C-10H-2-A,119,120,70.99,71,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,2,A,,,,,161
363-U1486C-10H-2-A,120,150,71,71.3,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,2,A,,,,,162
363-U1486C-10H-3-A,0,36,71.3,71.66,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,3,A,,,,,163
363-U1486C-10H-3-A,36,63,71.66,71.93,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,3,A,,,,,164
363-U1486C-10H-3-A,63,97,71.93,72.27,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,3,A,,,,,165
363-U1486C-10H-3-A,97,103,72.27,72.33,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,3,A,,,,,166
363-U1486C-10H-3-A,103,150,72.33,72.8,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,3,A,,,,,167
363-U1486C-10H-4-A,0,61,72.8,73.41,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,4,A,,,,,168
363-U1486C-10H-4-A,61,62,73.41,73.42,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,4,A,,,,,169
363-U1486C-10H-4-A,62,147,73.42,74.27,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,4,A,,,,,170
363-U1486C-10H-4-A,147,149,74.27,74.29,,ash(tuff) [MMK88m],ash(tuff),,n 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,4,A,,,,,171
363-U1486C-10H-4-A,149,150,74.29,74.3,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,4,A,,,,,172
363-U1486C-10H-5-A,0,75,74.3,75.05,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,5,A,,,,,173
363-U1486C-10H-5-A,75,150,75.05,75.8,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,5Y 5/2 (olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,5,A,,,,,174
363-U1486C-10H-6-A,0,8,75.8,75.88,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,5Y 5/2 (olive gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,6,A,,,,,175
363-U1486C-10H-6-A,8,31,75.88,76.11,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,6,A,,,,,176
363-U1486C-10H-6-A,31,67,76.11,76.47,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,6,A,,,,,177
363-U1486C-10H-6-A,67,69,76.47,76.49,,ash(tuff) [MMK88m],ash(tuff),,N 6 (gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,6,A,,,,,178
363-U1486C-10H-6-A,69,111,76.49,76.91,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,6,A,,,,,179
363-U1486C-10H-CC-A,0,10,76.91,77.01,,ash(tuff) [MMK88m],ash(tuff),,N 5 (gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,CC,A,,,,,180
363-U1486C-10H-CC-A,10,15,77.01,77.06,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,10,H,CC,A,,,,,181
363-U1486C-12H-1-A,0,143,87.3,88.73,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,scoria 39-40 cm,,,,,,,,,,,,,363,U1486,C,12,H,1,A,,,,,182
363-U1486C-12H-1-A,143,150,88.73,88.8,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,1,A,,,,,183
363-U1486C-12H-2-A,0,49,88.8,89.29,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,2,A,,,,,184
363-U1486C-12H-2-A,49,50,89.29,89.3,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,2,A,,,,,185
363-U1486C-12H-2-A,50,133,89.3,90.13,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,2,A,,,,,186
363-U1486C-12H-2-A,133,140,90.13,90.2,foraminifer-bearing nannofossil-rich [X363],ash(tuff) [MMK88m],foraminifer-bearing nannofossil-rich ash(tuff),,N 6 (gray),slight [DB86],,,,,,checked with ss,,,,,,,,,,,,,363,U1486,C,12,H,2,A,,,,,187
363-U1486C-12H-2-A,140,150,90.2,90.3,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,2,A,,,,,188
363-U1486C-12H-3-A,0,52,90.3,90.82,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,3,A,,,,,189
363-U1486C-12H-3-A,52,60,90.82,90.9,foraminifer-bearing nannofossil-rich [X363],ash(tuff) [MMK88m],foraminifer-bearing nannofossil-rich ash(tuff),,N 6 (gray),slight [DB86],,,,,,checked with ss,,,,,,,,,,,,,363,U1486,C,12,H,3,A,,,,,190
363-U1486C-12H-3-A,60,150,90.9,91.8,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,3,A,,,,,191
363-U1486C-12H-4-A,0,27,91.8,92.07,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,4,A,,,,,192
363-U1486C-12H-4-A,27,29,92.07,92.09,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,4,A,,,,,193
363-U1486C-12H-4-A,29,120,92.09,93,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,4,A,,,,,194
363-U1486C-12H-4-A,120,121,93,93.01,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,4,A,,,,,195
363-U1486C-12H-4-A,121,150,93.01,93.3,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,4,A,,,,,196
363-U1486C-12H-5-A,0,47,93.3,93.77,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,5,A,,,,,197
363-U1486C-12H-5-A,47,48,93.77,93.78,,ash(tuff) [MMK88m],ash(tuff),,7.5YR 6/1 (gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,5,A,,,,,198
363-U1486C-12H-5-A,48,113,93.78,94.43,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,5,A,,,,,199
363-U1486C-12H-5-A,113,116,94.43,94.46,,ash(tuff) [MMK88m],ash(tuff),,N 4 (dark gray),slight [DB86],,,,,,pumice,,,,,,,,,,,,,363,U1486,C,12,H,5,A,,,,,200
363-U1486C-12H-5-A,116,150,94.46,94.8,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,5,A,,,,,201
363-U1486C-12H-6-A,0,4,94.8,94.84,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,6,A,,,,,202
363-U1486C-12H-6-A,4,113,94.84,95.93,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,6,A,,,,,203
363-U1486C-12H-6-A,113,114,95.93,95.94,,ash(tuff) [MMK88m],ash(tuff),,N 5 (gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,6,A,,,,,204
363-U1486C-12H-6-A,114,124,95.94,96.04,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,6,A,,,,,205
363-U1486C-12H-6-A,124,125,96.04,96.05,,ash(tuff) [MMK88m],ash(tuff),,N 7 (light gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,6,A,,,,,206
363-U1486C-12H-6-A,125,139,96.05,96.19,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,6,A,,,,,207
363-U1486C-12H-7-A,0,40,96.19,96.59,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,7,A,,,,,208
363-U1486C-12H-7-A,40,50,96.59,96.69,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,7,A,,,,,209
363-U1486C-12H-CC-A,0,3,96.69,96.72,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,CC,A,,,,,210
363-U1486C-12H-CC-A,3,27,96.72,96.96,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,12,H,CC,A,,,,,211
363-U1486C-13H-1-A,0,37,96.8,97.17,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,13,H,1,A,,,,,212
363-U1486C-13H-1-A,38,124,97.18,98.04,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,13,H,1,A,,,,,213
363-U1486C-13H-1-A,124,135,98.04,98.15,,ash(tuff) [MMK88m],ash(tuff),,2.5Y 5/2 (grayish brown),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1486,C,13,H,1,A,,,,,214
