Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Principal Name,Lithology classification,Lithology Prefix,Lithology Suffix,Lithology name,Lithology [%],Lithification [name],Color,Lithology comments,File Data,,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
320-U1334A-2H-1-A,320,U1334,A,2,2-1,H,1,A,0,150,8.2,9.7,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with diatoms,Radiolarian Clay with diatoms,100,soft,10YR 4/2,,,,,,,10
320-U1334A-2H-2-A,320,U1334,A,2,2-2,H,2,A,0,62,9.7,10.32,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with diatoms,Radiolarian Clay with diatoms,100,soft,10YR 4/2,,,,,,,11
320-U1334A-2H-2-A,320,U1334,A,2,2-2,H,2,A,62,150,10.32,11.2,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,100,soft,10YR 3/2,,,,,,,12
320-U1334A-2H-3-A,320,U1334,A,2,2-3,H,3,A,0,150,11.2,12.7,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,100,soft,10YR 3/2,,,,,,,13
320-U1334A-2H-4-A,320,U1334,A,2,2-4,H,4,A,0,150,12.7,14.2,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,100,soft,10YR 3/2,,,,,,,14
320-U1334A-2H-5-A,320,U1334,A,2,2-5,H,5,A,0,150,14.2,15.7,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,100,soft,10YR 3/2,,,,,,,15
320-U1334A-2H-6-A,320,U1334,A,2,2-6,H,6,A,0,48,15.7,16.18,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,100,soft,10YR 3/2,,,,,,,16
320-U1334A-2H-6-A,320,U1334,A,2,2-6,H,6,A,48,150,16.18,17.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 7/2,,,,,,,17
320-U1334A-2H-7-A,320,U1334,A,2,2-7,H,7,A,0,75,17.2,17.95,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 7/2,,,,,,,18
320-U1334A-2H-CC-A,320,U1334,A,2,2-CC,H,CC,A,0,18,17.95,18.13,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 7/2,,,,,,,19
320-U1334A-3H-1-A,320,U1334,A,3,3-1,H,1,A,0,150,17.7,19.2,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with nannofossils,Radiolarian Clay with nannofossils,50,soft,10YR 3/3,,,,,,,20
320-U1334A-3H-1-A,320,U1334,A,3,3-1,H,1,A,0,150,17.7,19.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,50,soft,10YR 5/3,,,,,,,21
320-U1334A-3H-2-A,320,U1334,A,3,3-2,H,2,A,0,140,19.2,20.6,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with nannofossils,Radiolarian Clay with nannofossils,50,soft,10YR 3/3,,,,,,,22
320-U1334A-3H-2-A,320,U1334,A,3,3-2,H,2,A,0,140,19.2,20.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,50,soft,10YR 5/3,,,,,,,23
320-U1334A-3H-2-A,320,U1334,A,3,3-2,H,2,A,140,150,20.6,20.7,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,50,soft,10YR 3/3,,,,,,,24
320-U1334A-3H-2-A,320,U1334,A,3,3-2,H,2,A,140,150,20.6,20.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10YR 5/3,,,,,,,25
320-U1334A-3H-3-A,320,U1334,A,3,3-3,H,3,A,0,150,20.7,22.2,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,50,soft,10YR 3/3,,,,,,,26
320-U1334A-3H-3-A,320,U1334,A,3,3-3,H,3,A,0,150,20.7,22.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10YR 5/3,,,,,,,27
320-U1334A-3H-4-A,320,U1334,A,3,3-4,H,4,A,0,150,22.2,23.7,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,50,soft,10YR 3/3,,,,,,,28
320-U1334A-3H-4-A,320,U1334,A,3,3-4,H,4,A,0,150,22.2,23.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10YR 5/3,,,,,,,29
320-U1334A-3H-5-A,320,U1334,A,3,3-5,H,5,A,0,150,23.7,25.2,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,50,soft,10YR 3/3,,,,,,,30
320-U1334A-3H-5-A,320,U1334,A,3,3-5,H,5,A,0,150,23.7,25.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10YR 5/3,,,,,,,31
320-U1334A-3H-6-A,320,U1334,A,3,3-6,H,6,A,0,150,25.2,26.7,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,50,soft,10YR 3/3,,,,,,,32
320-U1334A-3H-6-A,320,U1334,A,3,3-6,H,6,A,0,150,25.2,26.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10YR 5/3,,,,,,,33
320-U1334A-3H-7-A,320,U1334,A,3,3-7,H,7,A,0,77,26.7,27.47,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,50,soft,10YR 3/3,,,,,,,34
320-U1334A-3H-7-A,320,U1334,A,3,3-7,H,7,A,0,77,26.7,27.47,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10YR 5/3,,,,,,,35
320-U1334A-3H-CC-A,320,U1334,A,3,3-CC,H,CC,A,0,18,27.47,27.65,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,50,soft,10YR 3/3,,,,,,,36
320-U1334A-3H-CC-A,320,U1334,A,3,3-CC,H,CC,A,0,18,27.47,27.65,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10YR 5/3,,,,,,,37
320-U1334A-4H-1-A,320,U1334,A,4,4-1,H,1,A,0,150,27.2,28.7,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,40,soft,10YR 3/3,,,,,,,38
320-U1334A-4H-1-A,320,U1334,A,4,4-1,H,1,A,0,150,27.2,28.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,60,soft,10YR 7/3,Two pieces of pumice (1-2cm) in 77-79 cm in section 4 and 18-19 cm in section 7,,,,,,39
320-U1334A-4H-2-A,320,U1334,A,4,4-2,H,2,A,0,150,28.7,30.2,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,40,soft,10YR 3/3,,,,,,,40
320-U1334A-4H-2-A,320,U1334,A,4,4-2,H,2,A,0,150,28.7,30.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,60,soft,10YR 7/3,Two pieces of pumice (1-2cm) in 77-79 cm in section 4 and 18-19 cm in section 7,,,,,,41
320-U1334A-4H-3-A,320,U1334,A,4,4-3,H,3,A,0,150,30.2,31.7,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,40,soft,10YR 3/3,,,,,,,42
320-U1334A-4H-3-A,320,U1334,A,4,4-3,H,3,A,0,150,30.2,31.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,60,soft,10YR 7/3,Two pieces of pumice (1-2cm) in 77-79 cm in section 4 and 18-19 cm in section 7,,,,,,43
320-U1334A-4H-4-A,320,U1334,A,4,4-4,H,4,A,0,150,31.7,33.2,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,40,soft,10YR 3/3,,,,,,,44
320-U1334A-4H-4-A,320,U1334,A,4,4-4,H,4,A,0,150,31.7,33.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,60,soft,10YR 7/3,Two pieces of pumice (1-2cm) in 77-79 cm in section 4 and 18-19 cm in section 7,,,,,,45
320-U1334A-4H-5-A,320,U1334,A,4,4-5,H,5,A,0,150,33.2,34.7,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,40,soft,10YR 3/3,,,,,,,46
320-U1334A-4H-5-A,320,U1334,A,4,4-5,H,5,A,0,150,33.2,34.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,60,soft,10YR 7/3,Two pieces of pumice (1-2cm) in 77-79 cm in section 4 and 18-19 cm in section 7,,,,,,47
320-U1334A-4H-6-A,320,U1334,A,4,4-6,H,6,A,0,150,34.7,36.2,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,40,soft,10YR 3/3,,,,,,,48
320-U1334A-4H-6-A,320,U1334,A,4,4-6,H,6,A,0,150,34.7,36.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,60,soft,10YR 7/3,Two pieces of pumice (1-2cm) in 77-79 cm in section 4 and 18-19 cm in section 7,,,,,,49
320-U1334A-4H-7-A,320,U1334,A,4,4-7,H,7,A,0,81,36.2,37.01,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,40,soft,10YR 3/3,,,,,,,50
320-U1334A-4H-7-A,320,U1334,A,4,4-7,H,7,A,0,81,36.2,37.01,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,60,soft,10YR 7/3,Two pieces of pumice (1-2cm) in 77-79 cm in section 4 and 18-19 cm in section 7,,,,,,51
320-U1334A-4H-CC-A,320,U1334,A,4,4-CC,H,CC,A,0,17,37.01,37.18,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,,Radiolarian Clay,40,soft,10YR 3/3,,,,,,,52
320-U1334A-4H-CC-A,320,U1334,A,4,4-CC,H,CC,A,0,17,37.01,37.18,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,60,soft,10YR 7/3,Two pieces of pumice (1-2cm) in 77-79 cm in section 4 and 18-19 cm in section 7,,,,,,53
320-U1334A-5H-1-A,320,U1334,A,5,5-1,H,1,A,0,150,36.7,38.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,with nannofossils,Clayey radiolarian ooze with nannofossils,60,soft,10YR 4/3,Pumice (0.5 cm) sparsely observed throughout the core,,,,,,54
320-U1334A-5H-1-A,320,U1334,A,5,5-1,H,1,A,0,150,36.7,38.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,40,soft,10YR 7/3,,,,,,,55
320-U1334A-5H-2-A,320,U1334,A,5,5-2,H,2,A,0,150,38.2,39.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,with nannofossils,Clayey radiolarian ooze with nannofossils,60,soft,10YR 4/3,Pumice (0.5 cm) sparsely observed throughout the core,,,,,,56
320-U1334A-5H-2-A,320,U1334,A,5,5-2,H,2,A,0,150,38.2,39.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,40,soft,10YR 7/3,,,,,,,57
320-U1334A-5H-3-A,320,U1334,A,5,5-3,H,3,A,0,150,39.7,41.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,with nannofossils,Clayey radiolarian ooze with nannofossils,60,soft,10YR 4/3,Pumice (0.5 cm) sparsely observed throughout the core,,,,,,58
320-U1334A-5H-3-A,320,U1334,A,5,5-3,H,3,A,0,150,39.7,41.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,40,soft,10YR 7/3,,,,,,,59
320-U1334A-5H-4-A,320,U1334,A,5,5-4,H,4,A,0,150,41.2,42.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,with nannofossils,Clayey radiolarian ooze with nannofossils,60,soft,10YR 4/3,Pumice (0.5 cm) sparsely observed throughout the core,,,,,,60
320-U1334A-5H-4-A,320,U1334,A,5,5-4,H,4,A,0,150,41.2,42.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,40,soft,10YR 7/3,,,,,,,61
320-U1334A-5H-5-A,320,U1334,A,5,5-5,H,5,A,0,150,42.7,44.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,with nannofossils,Clayey radiolarian ooze with nannofossils,60,soft,10YR 4/3,Pumice (0.5 cm) sparsely observed throughout the core,,,,,,62
320-U1334A-5H-5-A,320,U1334,A,5,5-5,H,5,A,0,150,42.7,44.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,40,soft,10YR 7/3,,,,,,,63
320-U1334A-5H-6-A,320,U1334,A,5,5-6,H,6,A,0,150,44.2,45.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,with nannofossils,Clayey radiolarian ooze with nannofossils,60,soft,10YR 4/3,Pumice (0.5 cm) sparsely observed throughout the core,,,,,,64
320-U1334A-5H-6-A,320,U1334,A,5,5-6,H,6,A,0,150,44.2,45.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,40,soft,10YR 7/3,,,,,,,65
320-U1334A-5H-7-A,320,U1334,A,5,5-7,H,7,A,0,81,45.7,46.51,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,with nannofossils,Clayey radiolarian ooze with nannofossils,60,soft,10YR 4/3,Pumice (0.5 cm) sparsely observed throughout the core,,,,,,66
320-U1334A-5H-7-A,320,U1334,A,5,5-7,H,7,A,0,81,45.7,46.51,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,40,soft,10YR 7/3,,,,,,,67
320-U1334A-5H-CC-A,320,U1334,A,5,5-CC,H,CC,A,0,25,46.51,46.76,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,with nannofossils,Clayey radiolarian ooze with nannofossils,60,soft,10YR 4/3,Pumice (0.5 cm) sparsely observed throughout the core,,,,,,68
320-U1334A-5H-CC-A,320,U1334,A,5,5-CC,H,CC,A,0,25,46.51,46.76,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,40,soft,10YR 7/3,,,,,,,69
320-U1334A-6H-1-A,320,U1334,A,6,6-1,H,1,A,0,150,46.2,47.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,10,soft,10YR 7/3,,,,,,,70
320-U1334A-6H-1-A,320,U1334,A,6,6-1,H,1,A,0,150,46.2,47.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,90,soft,10YR 8/2,Black streaks are particularly common in very pale brown nannofossil ooze (10YR 8/2) in the top 3 sections. A piece of pumice (1cm) at 56-57 cm interval in section 3.,,,,,,71
320-U1334A-6H-2-A,320,U1334,A,6,6-2,H,2,A,0,150,47.7,49.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,10,soft,10YR 7/3,,,,,,,72
320-U1334A-6H-2-A,320,U1334,A,6,6-2,H,2,A,0,150,47.7,49.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,90,soft,10YR 8/2,Black streaks are particularly common in very pale brown nannofossil ooze (10YR 8/2) in the top 3 sections. A piece of pumice (1cm) at 56-57 cm interval in section 3.,,,,,,73
320-U1334A-6H-3-A,320,U1334,A,6,6-3,H,3,A,0,150,49.2,50.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,10,soft,10YR 7/3,,,,,,,74
320-U1334A-6H-3-A,320,U1334,A,6,6-3,H,3,A,0,150,49.2,50.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,90,soft,10YR 8/2,Black streaks are particularly common in very pale brown nannofossil ooze (10YR 8/2) in the top 3 sections. A piece of pumice (1cm) at 56-57 cm interval in section 3.,,,,,,75
320-U1334A-6H-4-A,320,U1334,A,6,6-4,H,4,A,0,150,50.7,52.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,10,soft,10YR 7/3,,,,,,,76
320-U1334A-6H-4-A,320,U1334,A,6,6-4,H,4,A,0,150,50.7,52.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,90,soft,10YR 8/2,Black streaks are particularly common in very pale brown nannofossil ooze (10YR 8/2) in the top 3 sections. A piece of pumice (1cm) at 56-57 cm interval in section 3.,,,,,,77
320-U1334A-6H-5-A,320,U1334,A,6,6-5,H,5,A,0,150,52.2,53.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,10,soft,10YR 7/3,,,,,,,78
320-U1334A-6H-5-A,320,U1334,A,6,6-5,H,5,A,0,150,52.2,53.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,90,soft,10YR 8/2,Black streaks are particularly common in very pale brown nannofossil ooze (10YR 8/2) in the top 3 sections. A piece of pumice (1cm) at 56-57 cm interval in section 3.,,,,,,79
320-U1334A-6H-6-A,320,U1334,A,6,6-6,H,6,A,0,65,53.7,54.35,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,10,soft,10YR 7/3,,,,,,,80
320-U1334A-6H-6-A,320,U1334,A,6,6-6,H,6,A,0,65,53.7,54.35,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,90,soft,10YR 8/2,Black streaks are particularly common in very pale brown nannofossil ooze (10YR 8/2) in the top 3 sections. A piece of pumice (1cm) at 56-57 cm interval in section 3.,,,,,,81
320-U1334A-6H-6-A,320,U1334,A,6,6-6,H,6,A,65,150,54.35,55.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with clay,Nannofossil ooze with clay,70,soft,10YR 6/3,,,,,,,82
320-U1334A-6H-6-A,320,U1334,A,6,6-6,H,6,A,65,150,54.35,55.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,30,soft,10YR 8/3,,,,,,,83
320-U1334A-6H-7-A,320,U1334,A,6,6-7,H,7,A,0,80,55.2,56,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with clay,Nannofossil ooze with clay,70,soft,10YR 6/3,,,,,,,84
320-U1334A-6H-7-A,320,U1334,A,6,6-7,H,7,A,0,80,55.2,56,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,30,soft,10YR 8/3,,,,,,,85
320-U1334A-6H-CC-A,320,U1334,A,6,6-CC,H,CC,A,0,22,56,56.22,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with clay,Nannofossil ooze with clay,70,soft,10YR 6/3,,,,,,,86
320-U1334A-6H-CC-A,320,U1334,A,6,6-CC,H,CC,A,0,22,56,56.22,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,30,soft,10YR 8/3,,,,,,,87
320-U1334A-7H-1-A,320,U1334,A,7,7-1,H,1,A,0,150,55.7,57.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 8/2,Black streaks are particularly common.,,,,,,88
320-U1334A-7H-2-A,320,U1334,A,7,7-2,H,2,A,0,30,57.2,57.5,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 8/2,Black streaks are particularly common.,,,,,,89
320-U1334A-7H-2-A,320,U1334,A,7,7-2,H,2,A,30,150,57.5,58.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,100,soft,10YR 7/2,,,,,,,90
320-U1334A-7H-3-A,320,U1334,A,7,7-3,H,3,A,0,100,58.7,59.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,100,soft,10YR 7/2,,,,,,,91
320-U1334A-7H-3-A,320,U1334,A,7,7-3,H,3,A,100,150,59.7,60.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 8/2,Black streaks are particularly common.,,,,,,92
320-U1334A-7H-4-A,320,U1334,A,7,7-4,H,4,A,0,150,60.2,61.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 8/2,Black streaks are particularly common.,,,,,,93
320-U1334A-7H-5-A,320,U1334,A,7,7-5,H,5,A,0,50,61.7,62.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 8/2,Black streaks are particularly common.,,,,,,94
320-U1334A-7H-5-A,320,U1334,A,7,7-5,H,5,A,50,110,62.2,62.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarians,Nannofossil ooze with radiolarians,100,soft,10YR 7/2,Black streaks are particularly common.,,,,,,95
320-U1334A-7H-5-A,320,U1334,A,7,7-5,H,5,A,110,150,62.8,63.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with clay,Nannofossil ooze with clay,100,soft,10YR 5/2,Black streaks are particularly common.,,,,,,96
320-U1334A-7H-6-A,320,U1334,A,7,7-6,H,6,A,0,60,63.2,63.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with clay,Nannofossil ooze with clay,100,soft,10YR 5/2,Black streaks are particularly common.,,,,,,97
320-U1334A-7H-6-A,320,U1334,A,7,7-6,H,6,A,60,150,63.8,64.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 8/2,Black streaks are particularly common.,,,,,,98
320-U1334A-7H-7-A,320,U1334,A,7,7-7,H,7,A,0,71,64.7,65.41,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 8/2,Black streaks are particularly common.,,,,,,99
320-U1334A-7H-CC-A,320,U1334,A,7,7-CC,H,CC,A,0,26,65.41,65.67,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 8/2,Black streaks are particularly common.,,,,,,100
320-U1334A-8H-1-A,320,U1334,A,8,8-1,H,1,A,0,150,65.2,66.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,20,soft,10YR 8/2,Black streaks are common.,,,,,,101
320-U1334A-8H-1-A,320,U1334,A,8,8-1,H,1,A,0,150,65.2,66.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,80,soft,10YR 8/1,Black streaks are particularly common.,,,,,,102
320-U1334A-8H-2-A,320,U1334,A,8,8-2,H,2,A,0,150,66.7,68.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,20,soft,10YR 8/2,Black streaks are common.,,,,,,103
320-U1334A-8H-2-A,320,U1334,A,8,8-2,H,2,A,0,150,66.7,68.2,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,80,soft,10YR 8/1,Black streaks are particularly common.,,,,,,104
320-U1334A-8H-3-A,320,U1334,A,8,8-3,H,3,A,0,150,68.2,69.7,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,20,soft,10YR 8/2,Black streaks are common.,,,,,,105
