Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
363-U1486B-8H-3-A,114,140,67.14,67.4,foraminifer-rich [X363],clay [Leg210],foraminifer-rich clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,8,H,3,A,,,,,157
363-U1486B-8H-4-A,0,30,67.5,67.8,foraminifer-rich [X363],clay [Leg210],foraminifer-rich clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,8,H,4,A,,,,,158
363-U1486B-8H-4-A,30,62,67.8,68.12,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,8,H,4,A,,,,,159
363-U1486B-8H-4-A,62,75,68.12,68.25,foraminifer-rich [X363],silty sand [S54],foraminifer-rich silty sand,,5Y 5/2 (olive gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,8,H,4,A,,,,,160
363-U1486B-8H-4-A,75,90,68.25,68.4,foraminifer-rich [X363],clay [Leg210],foraminifer-rich clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,8,H,4,A,,,,,161
363-U1486B-8H-4-A,90,98,68.4,68.48,foraminifer-rich [X363],silty sand [S54],foraminifer-rich silty sand,,5Y 5/2 (olive gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,8,H,4,A,,,,,162
363-U1486B-8H-4-A,98,145,68.48,68.95,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,8,H,4,A,,,,,163
363-U1486B-8H-5-A,0,41,69,69.41,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,8,H,5,A,,,,,164
363-U1486B-8H-5-A,41,49,69.41,69.49,,ash(tuff) [MMK88m],ash(tuff),,7.5YR 3/2 (dark brown),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,8,H,5,A,,,,,165
363-U1486B-8H-5-A,49,145,69.49,70.45,foraminifer-rich [X363],clay [Leg210],foraminifer-rich clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,8,H,5,A,,,,,166
363-U1486B-8H-6-A,0,59,70.5,71.09,foraminifer-rich [X363],clay [Leg210],foraminifer-rich clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,8,H,6,A,,,,,167
363-U1486B-8H-6-A,59,64,71.09,71.14,,ash(tuff) [MMK88m],ash(tuff),,7.5YR 4/2 (brown),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,8,H,6,A,,,,,168
363-U1486B-8H-6-A,64,74,71.14,71.24,foraminifer-rich [X363],clay [Leg210],foraminifer-rich clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,8,H,6,A,,,,,169
363-U1486B-8H-6-A,74,80,71.24,71.3,,ash(tuff) [MMK88m],ash(tuff),,5Y 4/1 (dark gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,8,H,6,A,,,,,170
363-U1486B-8H-6-A,80,140,71.3,71.9,foraminifer-rich [X363],clay [Leg210],foraminifer-rich clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,8,H,6,A,,,,,171
363-U1486B-8H-7-A,0,43,72,72.43,foraminifer-rich [X363],clay [Leg210],foraminifer-rich clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,8,H,7,A,,,,,172
363-U1486B-8H-7-A,43,55,72.43,72.55,,ash(tuff) [MMK88m],ash(tuff),,5Y 3/1 (very dark gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,8,H,7,A,,,,,173
363-U1486B-8H-CC-A,0,6,72.55,72.61,,ash(tuff) [MMK88m],ash(tuff),,5Y 3/1 (very dark gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,8,H,CC,A,,,,,174
363-U1486B-8H-CC-A,6,19,72.61,72.74,foraminifer-rich [X363],clay [Leg210],foraminifer-rich clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,8,H,CC,A,,,,,175
363-U1486B-9H-1-A,0,79,72.5,73.29,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,1,A,,,,,176
363-U1486B-9H-1-A,79,82,73.29,73.32,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,1,A,,,,,177
363-U1486B-9H-1-A,82,119,73.32,73.69,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,1,A,,,,,178
363-U1486B-9H-1-A,119,145,73.69,73.95,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,1,A,,,,,179
363-U1486B-9H-2-A,0,15,74,74.15,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,2,A,,,,,180
363-U1486B-9H-2-A,15,22,74.15,74.22,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,2,A,,,,,181
363-U1486B-9H-2-A,22,98,74.22,74.98,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,2,A,,,,,182
363-U1486B-9H-2-A,98,145,74.98,75.45,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5Y 6/2 (light olive gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,2,A,,,,,183
363-U1486B-9H-3-A,0,29,75.5,75.79,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5Y 6/2 (light olive gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,3,A,,,,,184
363-U1486B-9H-3-A,29,83,75.79,76.33,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,3,A,,,,,185
363-U1486B-9H-3-A,83,87,76.33,76.37,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,5Y 7/1 (light gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,3,A,,,,,186
363-U1486B-9H-3-A,87,124,76.37,76.74,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,3,A,,,,,187
363-U1486B-9H-3-A,124,136,76.74,76.86,,ash(tuff) [MMK88m],ash(tuff),,5Y 5/1 (gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,3,A,,,,,188
363-U1486B-9H-3-A,136,140,76.86,76.9,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,3,A,,,,,189
363-U1486B-9H-4-A,0,13,77,77.13,,ash(tuff) [MMK88m],ash(tuff),,5Y 5/1 (gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,4,A,,,,,190
363-U1486B-9H-4-A,13,66,77.13,77.66,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,4,A,,,,,191
363-U1486B-9H-4-A,66,124,77.66,78.24,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5Y 6/2 (light olive gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,4,A,,,,,192
363-U1486B-9H-4-A,124,127,78.24,78.27,,ash(tuff) [MMK88m],ash(tuff),,5Y 6/1 (gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,4,A,,,,,193
363-U1486B-9H-4-A,127,145,78.27,78.45,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,4,A,,,,,194
363-U1486B-9H-5-A,0,18,78.5,78.68,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,5,A,,,,,195
363-U1486B-9H-5-A,18,22,78.68,78.72,,ash(tuff) [MMK88m],ash(tuff),,5Y 6/1 (gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,5,A,,,,,196
363-U1486B-9H-5-A,22,145,78.72,79.95,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,5,A,,,,,197
363-U1486B-9H-6-A,0,112,80,81.12,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,6,A,,,,,198
363-U1486B-9H-6-A,112,140,81.12,81.4,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,6,A,,,,,199
363-U1486B-9H-7-A,0,2,81.5,81.52,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,7,A,,,,,200
363-U1486B-9H-7-A,2,10,81.52,81.6,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,7,A,,,,,201
363-U1486B-9H-7-A,10,57,81.6,82.07,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,7,A,,,,,202
363-U1486B-9H-7-A,57,71,82.07,82.21,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5Y 6/2 (light olive gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,7,A,,,,,203
363-U1486B-9H-CC-A,0,26,82.21,82.47,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5Y 6/2 (light olive gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,9,H,CC,A,,,,,204
363-U1486B-10H-1-A,0,57,82,82.57,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,1,A,,,,,205
363-U1486B-10H-1-A,57,112,82.57,83.12,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,1,A,,,,,206
363-U1486B-10H-1-A,112,145,83.12,83.45,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,1,A,,,,,207
363-U1486B-10H-2-A,0,12,83.5,83.62,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,2,A,,,,,208
363-U1486B-10H-2-A,12,13,83.62,83.63,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,2,A,,,,,209
363-U1486B-10H-2-A,13,55,83.63,84.05,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,2,A,,,,,210
363-U1486B-10H-2-A,55,81,84.05,84.31,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,2,A,,,,,211
363-U1486B-10H-2-A,81,83,84.31,84.33,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,2,A,,,,,212
363-U1486B-10H-2-A,83,135,84.33,84.85,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,2,A,,,,,213
363-U1486B-10H-2-A,135,138,84.85,84.88,,ash(tuff) [MMK88m],ash(tuff),,2.5YR 4/1 (dark reddish gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,2,A,,,,,214
363-U1486B-10H-2-A,138,145,84.88,84.95,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,2,A,,,,,215
363-U1486B-10H-3-A,0,4,85,85.04,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,3,A,,,,,216
363-U1486B-10H-3-A,4,62,85.04,85.62,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,3,A,,,,,217
363-U1486B-10H-3-A,62,64,85.62,85.64,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,3,A,,,,,218
363-U1486B-10H-3-A,64,140,85.64,86.4,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,3,A,,,,,219
363-U1486B-10H-4-A,0,69,86.5,87.19,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,4,A,,,,,220
363-U1486B-10H-4-A,69,129,87.19,87.79,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,4,A,,,,,221
363-U1486B-10H-4-A,129,136,87.79,87.86,,ash(tuff) [MMK88m],ash(tuff),,2.5YR 4/1 (dark reddish gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,4,A,,,,,222
363-U1486B-10H-4-A,136,145,87.86,87.95,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,4,A,,,,,223
363-U1486B-10H-5-A,0,145,88,89.45,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,5,A,,,,,224
363-U1486B-10H-6-A,0,11,89.5,89.61,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,6,A,,,,,225
363-U1486B-10H-6-A,11,61,89.61,90.11,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,6,A,,,,,226
363-U1486B-10H-6-A,61,65,90.11,90.15,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,6,A,,,,,227
363-U1486B-10H-6-A,65,140,90.15,90.9,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,6,A,,,,,228
363-U1486B-10H-7-A,0,6,91,91.06,,ash(tuff) [MMK88m],ash(tuff),,2.5Y 5/1 (gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,7,A,,,,,229
363-U1486B-10H-7-A,6,63,91.06,91.63,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,7,A,,,,,230
363-U1486B-10H-CC-A,0,22,91.63,91.85,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,scattered scoria,,,,,,,,,,,,,363,U1486,B,10,H,CC,A,,,,,231
363-U1486B-11H-1-A,0,15,91.5,91.65,ash-bearing foraminifer-bearing [X363],nannofossil clay [X363],ash-bearing foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,11,H,1,A,,,,,232
363-U1486B-11H-1-A,15,46,91.65,91.96,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,11,H,1,A,,,,,233
363-U1486B-11H-1-A,46,64,91.96,92.14,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,11,H,1,A,,,,,234
363-U1486B-11H-1-A,64,145,92.14,92.95,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,11,H,1,A,,,,,235
363-U1486B-11H-2-A,0,10,93,93.1,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),heavy [DB86],,,,,,3 distinct ash layers here,,,,,,,,,,,,,363,U1486,B,11,H,2,A,,,,,236
363-U1486B-11H-2-A,10,100,93.1,94,ash-bearing foraminifer-bearing [X363],nannofossil clay [X363],ash-bearing foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,11,H,2,A,,,,,237
363-U1486B-11H-2-A,100,145,94,94.45,ash-bearing foraminifer-bearing [X363],nannofossil clay [X363],ash-bearing foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,11,H,2,A,,,,,238
363-U1486B-11H-3-A,0,106,94.5,95.56,ash-bearing foraminifer-bearing [X363],nannofossil clay [X363],ash-bearing foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,11,H,3,A,,,,,239
363-U1486B-11H-3-A,106,128,95.56,95.78,ash-bearing foraminifer-bearing [X363],nannofossil clay [X363],ash-bearing foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,11,H,3,A,,,,,240
363-U1486B-11H-3-A,128,140,95.78,95.9,ash-bearing foraminifer-bearing [X363],nannofossil clay [X363],ash-bearing foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,11,H,3,A,,,,,241
363-U1486B-11H-4-A,0,145,96,97.45,ash-bearing foraminifer-bearing [X363],nannofossil clay [X363],ash-bearing foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,11,H,4,A,,,,,242
363-U1486B-11H-5-A,0,84,97.5,98.34,ash-bearing foraminifer-bearing [X363],nannofossil clay [X363],ash-bearing foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,11,H,5,A,,,,,243
363-U1486B-11H-5-A,84,96,98.34,98.46,,ash(tuff) [MMK88m],ash(tuff),,7.5YR 6/2 (pinkish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,11,H,5,A,,,,,244
363-U1486B-11H-5-A,96,145,98.46,98.95,ash-bearing foraminifer-bearing [X363],nannofossil clay [X363],ash-bearing foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,11,H,5,A,,,,,245
363-U1486B-11H-6-A,0,40,99,99.4,ash-bearing foraminifer-bearing [X363],nannofossil clay [X363],ash-bearing foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,sharp bottom contact,,,,,,,,,,,,,363,U1486,B,11,H,6,A,,,,,246
363-U1486B-11H-6-A,40,77,99.4,99.77,ash-bearing foraminifer-bearing [X363],nannofossil clay [X363],ash-bearing foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,11,H,6,A,,,,,247
363-U1486B-11H-6-A,77,88,99.77,99.88,,ash(tuff) [MMK88m],ash(tuff),,2.5Y 5/1 (gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,11,H,6,A,,,,,248
363-U1486B-11H-6-A,88,100,99.88,100,ash-bearing foraminifer-bearing [X363],nannofossil clay [X363],ash-bearing foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,11,H,6,A,,,,,249
363-U1486B-11H-6-A,100,140,100,100.4,ash-bearing foraminifer-bearing [X363],nannofossil clay [X363],ash-bearing foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,11,H,6,A,,,,,250
363-U1486B-11H-7-A,0,52,100.5,101.02,ash-bearing foraminifer-bearing [X363],nannofossil clay [X363],ash-bearing foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,11,H,7,A,,,,,251
363-U1486B-11H-7-A,52,60,101.02,101.1,,ash(tuff) [MMK88m],ash(tuff),,2.5Y 3/1 (very dark gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,11,H,7,A,,,,,252
363-U1486B-11H-7-A,60,65,101.1,101.15,ash-bearing foraminifer-bearing [X363],nannofossil clay [X363],ash-bearing foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,11,H,7,A,,,,,253
363-U1486B-11H-CC-A,0,24,101.15,101.39,ash-bearing foraminifer-bearing [X363],nannofossil clay [X363],ash-bearing foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,11,H,CC,A,,,,,254
363-U1486B-12H-1-A,0,25,101,101.25,ash-bearing foraminifer-bearing [X363],nannofossil clay [X363],ash-bearing foraminifer-bearing nannofossil clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,12,H,1,A,,,,,255
363-U1486B-12H-1-A,25,122,101.25,102.22,ash-bearing foraminifer-bearing [X363],nannofossil clay [X363],ash-bearing foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,12,H,1,A,,,,,256
363-U1486B-12H-1-A,122,145,102.22,102.45,ash-bearing foraminifer-bearing [X363],nannofossil clay [X363],ash-bearing foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,12,H,1,A,,,,,257
363-U1486B-12H-2-A,0,14,102.5,102.64,ash-bearing foraminifer-bearing [X363],nannofossil clay [X363],ash-bearing foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,12,H,2,A,,,,,258
363-U1486B-12H-2-A,14,16,102.64,102.66,,ash(tuff) [MMK88m],ash(tuff),,2.5Y 4/1 (dark gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,12,H,2,A,,,,,259
363-U1486B-12H-2-A,16,48,102.66,102.98,ash-bearing foraminifer-bearing [X363],nannofossil clay [X363],ash-bearing foraminifer-bearing nannofossil clay,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,12,H,2,A,,,,,260
363-U1486B-12H-2-A,48,82,102.98,103.32,ash-bearing foraminifer-bearing [X363],nannofossil clay [X363],ash-bearing foraminifer-bearing nannofossil clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1486,B,12,H,2,A,,,,,261
