Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,row_index
346-U1430B-3H-5-A,53,67,24.33,24.47,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,3,H,5,A,86
346-U1430B-3H-5-A,67,70,24.47,24.5,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,3,H,5,A,87
346-U1430B-3H-5-A,70,77,24.5,24.57,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,3,H,5,A,88
346-U1430B-3H-5-A,77,82,24.57,24.62,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,3,H,5,A,89
346-U1430B-3H-5-A,82,137,24.62,25.17,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,3,H,5,A,90
346-U1430B-3H-5-A,137,140,25.17,25.2,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,3,H,5,A,91
346-U1430B-3H-5-A,140,150,25.2,25.3,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,3,H,5,A,92
346-U1430B-3H-6-A,0,71,25.3,26.01,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,3,H,6,A,93
346-U1430B-3H-6-A,71,80,26.01,26.1,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,3,H,6,A,94
346-U1430B-3H-6-A,80,111,26.1,26.41,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,3,H,6,A,95
346-U1430B-3H-6-A,111,112,26.41,26.42,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,3,H,6,A,96
346-U1430B-3H-6-A,112,150,26.42,26.8,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,3,H,6,A,97
346-U1430B-3H-7-A,0,59,26.8,27.39,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,3,H,7,A,98
346-U1430B-3H-CC-A,0,19,27.39,27.58,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,3,H,CC,A,99
346-U1430B-4H-1-A,0,17,27.3,27.47,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,1,A,100
346-U1430B-4H-1-A,17,22,27.47,27.52,,biosiliceous ooze [Leg339],,biosiliceous ooze ,,,,,,,,,,,,,,,,,,,,,,biosiliceous ooze ,biosiliceous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,1,A,101
346-U1430B-4H-1-A,22,32,27.52,27.62,,silty clay [MMK88],,silty clay ,,,,,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,1,A,102
346-U1430B-4H-1-A,22,126,27.52,28.56,,,,,,,,lamination,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,1,A,103
346-U1430B-4H-1-A,32,33,27.62,27.63,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,1,A,104
346-U1430B-4H-1-A,33,43,27.63,27.73,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,1,A,105
346-U1430B-4H-1-A,43,44,27.73,27.74,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,1,A,106
346-U1430B-4H-1-A,44,150,27.74,28.8,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,1,A,107
346-U1430B-4H-2-A,0,34,28.8,29.14,,,,,,,,lamination,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,2,A,108
346-U1430B-4H-2-A,0,107,28.8,29.87,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,2,A,109
346-U1430B-4H-2-A,107,135,29.87,30.15,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,2,A,110
346-U1430B-4H-2-A,135,150,30.15,30.3,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,2,A,111
346-U1430B-4H-3-A,0,23,30.3,30.53,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,3,A,112
346-U1430B-4H-3-A,23,29,30.53,30.59,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,3,A,113
346-U1430B-4H-3-A,29,150,30.59,31.8,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,3,A,114
346-U1430B-4H-3-A,48,150,30.78,31.8,,,,,,,,churned or chaotic strata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,3,A,115
346-U1430B-4H-4-A,0,34,31.8,32.14,,,,,,,,churned or chaotic strata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A,116
346-U1430B-4H-4-A,0,44,31.8,32.24,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,4,A,117
346-U1430B-4H-4-A,44,50,32.24,32.3,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A,118
346-U1430B-4H-4-A,50,56,32.3,32.36,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,4,A,119
346-U1430B-4H-4-A,56,59,32.36,32.39,,tephra [FS84],,tephra ,vitric,,,normal grading,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A,120
346-U1430B-4H-4-A,59,74,32.39,32.54,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,4,A,121
346-U1430B-4H-4-A,74,78,32.54,32.58,,tephra [FS84],,tephra ,vitric,,,normal grading,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A,122
346-U1430B-4H-4-A,78,91,32.58,32.71,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,4,A,123
346-U1430B-4H-4-A,91,94,32.71,32.74,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A,124
346-U1430B-4H-4-A,94,102,32.74,32.82,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,4,A,125
346-U1430B-4H-4-A,102,103,32.82,32.83,,tephra [FS84],,tephra ,pumice,,,normal grading,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A,126
346-U1430B-4H-4-A,103,120,32.83,33,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,4,A,127
346-U1430B-4H-4-A,103,120,32.83,33,,,,,,,,lamination,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A,128
346-U1430B-4H-4-A,120,124,33,33.04,,tephra [FS84],,tephra ,pumice,,,normal grading,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A,129
346-U1430B-4H-4-A,124,128,33.04,33.08,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,4,A,130
346-U1430B-4H-4-A,128,131,33.08,33.11,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A,131
346-U1430B-4H-4-A,131,133,33.11,33.13,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,4,A,132
346-U1430B-4H-4-A,133,134,33.13,33.14,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A,133
346-U1430B-4H-4-A,134,139,33.14,33.19,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,4,A,134
346-U1430B-4H-4-A,139,141,33.19,33.21,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A,135
346-U1430B-4H-4-A,141,144,33.21,33.24,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,4,A,136
346-U1430B-4H-4-A,144,150,33.24,33.3,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A,137
346-U1430B-4H-5-A,0,17,33.3,33.47,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,5,A,138
346-U1430B-4H-5-A,17,56.5,33.47,33.865,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,5,A,139
346-U1430B-4H-5-A,56.5,60,33.865,33.9,,tephra [FS84],,tephra ,vitric,,,normal grading,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,5,A,140
346-U1430B-4H-5-A,60,64,33.9,33.94,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,5,A,141
346-U1430B-4H-5-A,64,67,33.94,33.97,,tephra [FS84],,tephra ,pumice,,,normal grading,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,5,A,142
346-U1430B-4H-5-A,67,130,33.97,34.6,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,5,A,143
346-U1430B-4H-5-A,101,108,34.31,34.38,,,,,,,,lamination,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,5,A,144
346-U1430B-4H-5-A,130,139,34.6,34.69,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,5,A,145
346-U1430B-4H-5-A,139,150,34.69,34.8,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,5,A,146
346-U1430B-4H-6-A,0,140,34.8,36.2,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,6,A,147
346-U1430B-4H-6-A,4,34,34.84,35.14,,,,,,,,lamination,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,6,A,148
346-U1430B-4H-7-A,0,53,36.2,36.73,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,7,A,149
346-U1430B-4H-CC-A,0,21,36.73,36.94,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30,,,,,100,,,,,,346,U1430,B,4,H,CC,A,150
346-U1430B-5H-1-A,0,150,36.8,38.3,,silty clay [MMK88],,silty clay ,,,,color banding,10Y 3/2 (very dark grayish green),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25,,,,,100,,,,,,346,U1430,B,5,H,1,A,151
346-U1430B-5H-2-A,0,150,38.3,39.8,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25,,,,,100,,,,,,346,U1430,B,5,H,2,A,152
346-U1430B-5H-3-A,0,10,39.8,39.9,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,color banding,,slight [DB86],1,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,3,A,153
346-U1430B-5H-3-A,10,87,39.9,40.67,,silty clay [MMK88],,silty clay ,,,,color banding,10Y 3/2 (very dark grayish green),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25,,,,,100,,,,,,346,U1430,B,5,H,3,A,154
346-U1430B-5H-3-A,87,88,40.67,40.68,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,3,A,155
346-U1430B-5H-3-A,88,150,40.68,41.3,,silty clay [MMK88],,silty clay ,,,,color banding,10Y 3/2 (very dark grayish green),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25,,,,,100,,,,,,346,U1430,B,5,H,3,A,156
346-U1430B-5H-4-A,0,150,41.3,42.8,,silty clay [MMK88],,silty clay ,,,,color banding,10Y 3/2 (very dark grayish green),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25,,,,,100,,,,,,346,U1430,B,5,H,4,A,157
346-U1430B-5H-5-A,0,75.5,42.8,43.555,,silty clay [MMK88],,silty clay ,,,,color banding,10Y 3/2 (very dark grayish green),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25,,,,,100,,,,,,346,U1430,B,5,H,5,A,158
346-U1430B-5H-5-A,75.5,76,43.555,43.56,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,5,A,159
346-U1430B-5H-5-A,76,82,43.56,43.62,,silty clay [MMK88],,silty clay ,,,,color banding,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25,,,,,100,,,,,,346,U1430,B,5,H,5,A,160
346-U1430B-5H-5-A,82,83,43.62,43.63,,tephra [FS84],,tephra ,pumice,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,5,A,161
346-U1430B-5H-5-A,83,150,43.63,44.3,,silty clay [MMK88],,silty clay ,,,,color banding,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25,,,,,100,,,,,,346,U1430,B,5,H,5,A,162
346-U1430B-5H-6-A,0,23,44.3,44.53,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25,,,,,100,,,,,,346,U1430,B,5,H,6,A,163
346-U1430B-5H-6-A,23,23.5,44.53,44.535,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,6,A,164
346-U1430B-5H-6-A,23.5,28,44.535,44.58,,silty clay [MMK88],,silty clay ,,,,color banding,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25,,,,,100,,,,,,346,U1430,B,5,H,6,A,165
346-U1430B-5H-6-A,28,30,44.58,44.6,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,6,A,166
346-U1430B-5H-6-A,30,33,44.6,44.63,,silty clay [MMK88],,silty clay ,,,,color banding,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25,,,,,100,,,,,,346,U1430,B,5,H,6,A,167
346-U1430B-5H-6-A,33,35,44.63,44.65,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,6,A,168
346-U1430B-5H-6-A,35,36.5,44.65,44.665,,silty clay [MMK88],,silty clay ,,,,color banding,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25,,,,,100,,,,,,346,U1430,B,5,H,6,A,169
346-U1430B-5H-6-A,36.5,37,44.665,44.67,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,6,A,170
346-U1430B-5H-6-A,37,40.5,44.67,44.705,,silty clay [MMK88],,silty clay ,,,,color banding,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25,,,,,100,,,,,,346,U1430,B,5,H,6,A,171
346-U1430B-5H-6-A,40.5,41,44.705,44.71,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,6,A,172
