Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],List of pieces (read only),Lithological unit number,Degree of alteration,Lithology Prefix,Lithology Principal Name,Lithology Suffix,Complete lithology name,Contact type,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Igneous texture 1,Igneous texture 2,Color,Texture comment,Groundmass modal percent [%],Groundmass crystal size [mm],Grain size distribution,Groundmass comments,Glass abundance (read only) [%],Altered glass (palagonite) abundance [%],Fresh glass,Glass preservation comment,Phenocryst 1 (most abundant),Phenocryst 1 abundance [%],Phenocryst 1 size MAX [mm],Phenocryst 1 size MODE [mm],Phenocryst 1 shape,Phenocryst 1 shape rank,Phenocryst 1 comments,Phenocryst 2 (2nd most abundant),Phenocryst 2 abundance [%],Phenocryst 2 size MAX [mm],Phenocryst 2 size MODE [mm],Phenocryst 2 shape,Phenocryst 2 shape rank,Phenocryst 2 comments,Phenocryst 3 (3rd most abundant),Phenocryst 3 abundance [%],Phenocryst 3 size MAX [mm],Phenocryst 3 size MODE [mm],Phenocryst 3 shape,Phenocryst 3 shape rank,Phenocryst 3 comments,Total phenocryst abundance [%],Accessory mineral 1 (<1 Vol. %),Accessory mineral 2 (<1 Vol. %),Accessory mineral (comments),Vesicle abundance,Vesicle size MAX [mm],Vesicle size MODE [mm],Vesicle roundness,Vesicle sphericity,Vesicle filling,Vesicle comments,Veins,Type and sense of shear,Apparent dip angle 1 [deg],Apparent dip azimuth 1 [deg],Apparent dip angle 2 [deg],Apparent dip azimuth 2 [deg],Dip azimuth calculated in CRF [deg],Dip angle calculated in CRF [deg],Dip azimuth measured in CRF [deg],Dip angle measured in CRF [deg],Slickenside trend [deg],Slickenside plunge [deg],Rake angle [deg],Rake ref. direction [%deg],Structure comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
376-U1531A-1R-1-A,0,64,0,0.64,,1,,plagioclase-pyroxene phyric,dacite,,plagioclase-pyroxene phyric dacite,,,,,glomeroporphyritic,porphyritic,gley 1 2.5/n (black),Fresh plagioclase-pyroxene phyric glomero-porphyritic dacitic rock (pebbles) or lava. Fine-grained volcanic origin xenolith (up tp 7 mm) in the groundmass. Highly vesiculated. Vesicles are elongated and oriented. Seawater-origin halite precipitated in the tiny cracks. One lighter gray clast in rubble bin between 45-50 cm,75,,,"Quenched glass lines on the outer surface and surface of vesicle, and variable size of xenolith.",,0,y,Fresh glass.,plagioclase,8,1.5,1,euhedral,,some present in clots of plagioclase with pyroxene.,pyroxene,2,0.5,0.3,subhedral,,glomerocryst of plagioclase and pyroxene,,,,,,,,10,,,,moderately vesicular,8,2,sub-rounded,low (elongate),absent,15% of very elongated and oriented sub-rounded vesicles.,,,,,,,,,,,,,,,,,,,376,U1531,A,1,R,1,A,,,,0
376-U1531A-1R-1-A,64,69,0.64,0.69,,1,,plagioclase-pyroxene phyric,dacite,,plagioclase-pyroxene phyric dacite,,,,,glomeroporphyritic,flow fabric,gley 1 2.5/n (black),Flow texture in fresh plagioclase-pyroxene phyric glomero-porphyritic dacitic rock (pebble) or lava. Seawater-origin halite precipitated in the tiny cracks.,90,,,"Massive, micro- or cryptocrystalline groundmass with few plag-cpx glomerocrysts and very small vesicles; Some gray precipitate/coating at outer surface",,,n,,plagioclase,2,2,0.5,euhedral,,some present in clots of plagioclase with pyroxene.,clinopyroxene,1,1,0.5,euhedral,,,,,,,,,,3,,,,moderately vesicular,3,0.3,sub-rounded,low (elongate),absent,"About 7 vol.% of very small vesicles, partly spherical but most show elongated flow texture",,,,,,,,,,,,,,,,,,,376,U1531,A,1,R,1,A,,,,1
376-U1531A-1R-1-A,69,75,0.69,0.75,,1,,plagioclase-pyroxene phyric,dacite,,plagioclase-pyroxene phyric dacite,,,,,glomeroporphyritic,porphyritic,gley 1 2.5/n (black),Fresh plagioclase-pyroxene phyric glomero-porphyritic dacitic rock (pebbles) or lava. Fine-grained volcanic origin xenolith (up tp 7 mm) in the groundmass. Highly vesiculated. Vesicles are elongated and oriented. Seawater-origin halite precipitated in the tiny cracks. One lighter gray clast in rubble bin between 45-50 cm,75,,,"Quenched glass lines on the outer surface and surface of vesicle, and variable size of xenolith.",,0,y,Fresh glass.,plagioclase,8,1.5,1,euhedral,,some present in clots of plagioclase with pyroxene.,pyroxene,2,0.5,0.3,subhedral,,glomerocryst of plagioclase and pyroxene,,,,,,,,10,,,,moderately vesicular,8,2,sub-rounded,low (elongate),absent,15% of very elongated and oriented sub-rounded vesicles.,,,,,,,,,,,,,,,,,,,376,U1531,A,1,R,1,A,,,,2
376-U1531A-1R-1-A,75,81,0.75,0.81,,1,,plagioclase-pyroxene phyric,dacite,,plagioclase-pyroxene phyric dacite,,,,,glomeroporphyritic,flow fabric,gley 1 2.5/n (black),Flow texture in fresh plagioclase-pyroxene phyric glomero-porphyritic dacitic rock (pebble) or lava. Seawater-origin halite precipitated in the tiny cracks.,80,,,"Massive, micro- or cryptocrystalline groundmass with few plag-cpx glomerocrysts and very small vesicles; Some gray precipitate/coating at outer surface",,,n,,plagioclase,8,2,1,euhedral,,phenocrysts and glomerocrysts (w/ pyroxene),clinopyroxene,2,1,0.5,subhedral,,,,,,,,,,10,,,,moderately vesicular,10,2,sub-rounded,low (elongate),absent,10% of very elongated and oriented sub-rounded vesicles.,,,,,,,,,,,,,,,,,,,376,U1531,A,1,R,1,A,,,,3
376-U1531A-1R-1-A,81,102,0.81,1.02,,1,,plagioclase-pyroxene phyric,dacite,,plagioclase-pyroxene phyric dacite,,,,,glomeroporphyritic,porphyritic,gley 1 2.5/n (black),Fresh plagioclase-pyroxene phyric glomero-porphyritic dacitic rock (pebbles) or lava. Fine-grained volcanic origin xenolith (up tp 7 mm) in the groundmass. Highly vesiculated. Vesicles are elongated and oriented. Seawater-origin halite precipitated in the tiny cracks.,75,,,Quenched glass lines on the outer surface and surface of vesicle.,,0,y,Fresh glass.,plagioclase,8,1.5,1,euhedral,,some present in clots of plagioclase with pyroxene.,pyroxene,2,0.5,0.3,subhedral,,glomerocryst of plagioclase and pyroxene,,,,,,,,10,,,,moderately vesicular,8,2,sub-rounded,low (elongate),absent,15% of very elongated and oriented sub-rounded vesicles.,,,,,,,,,,,,,,,,,,,376,U1531,A,1,R,1,A,,,,4
376-U1531A-1R-1-A,102,114,1.02,1.14,,1,,plagioclase-pyroxene phyric,dacite,,plagioclase-pyroxene phyric dacite,,,,,glomeroporphyritic,flow fabric,gley 1 2.5/n (black),Flow texture in fresh plagioclase-pyroxene phyric glomero-porphyritic dacitic rock (pebble) or lava. Seawater-origin halite precipitated in the tiny cracks.,85,,,"Glassy, smaller pebbles with micro- or cryptocrystalline groundmass with few plag-cpx glomerocrysts and very small vesicles; Some gray precipitate/coating at outer surface",,0,y,,plagioclase,5,2,1,euhedral,,phenocrysts and glomerocrysts (w/ pyroxene),clinopyroxene,1,0.5,,subhedral,,,,,,,,,,6,,,,moderately vesicular,7,0.5,sub-rounded,low (elongate),absent,9% of very elongated and oriented sub-rounded vesicles.,,,,,,,,,,,,,,,,,,,376,U1531,A,1,R,1,A,,,,5
