Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
363-U1489D-2H-3-A,0,60,6.7,7.3,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,2,H,3,A,,,,,19
363-U1489D-2H-3-A,60,78,7.3,7.48,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,10Y 6/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,2,H,3,A,,,,,20
363-U1489D-2H-3-A,78,150,7.48,8.2,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,2,H,3,A,,,,,21
363-U1489D-2H-4-A,0,82,8.2,9.02,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,2,H,4,A,,,,,22
363-U1489D-2H-4-A,82,97,9.02,9.17,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,10Y 6/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,2,H,4,A,,,,,23
363-U1489D-2H-4-A,97,150,9.17,9.7,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,2,H,4,A,,,,,24
363-U1489D-2H-5-A,0,150,9.7,11.2,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,2,H,5,A,,,,,25
363-U1489D-2H-6-A,0,150,11.2,12.7,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,2,H,6,A,,,,,26
363-U1489D-2H-7-A,0,68,12.7,13.38,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,2,H,7,A,,,,,27
363-U1489D-2H-CC-A,0,26,13.38,13.64,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,2,H,CC,A,,,,,28
363-U1489D-3H-1-A,0,47,13.2,13.67,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,1,A,,,,,29
363-U1489D-3H-1-A,47,53,13.67,13.73,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,10Y 6/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,1,A,,,,,30
363-U1489D-3H-1-A,53,113,13.73,14.33,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,1,A,,,,,31
363-U1489D-3H-1-A,113,136,14.33,14.56,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,10Y 6/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,1,A,,,,,32
363-U1489D-3H-1-A,136,150,14.56,14.7,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,1,A,,,,,33
363-U1489D-3H-2-A,0,5,14.7,14.75,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,2,A,,,,,34
363-U1489D-3H-2-A,5,28,14.75,14.98,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,10Y 6/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,2,A,,,,,35
363-U1489D-3H-2-A,28,92,14.98,15.62,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,2,A,,,,,36
363-U1489D-3H-2-A,92,97,15.62,15.67,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,2,A,,,,,37
363-U1489D-3H-2-A,97,136,15.67,16.06,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,2,A,,,,,38
363-U1489D-3H-2-A,136,150,16.06,16.2,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,10Y 6/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,2,A,,,,,39
363-U1489D-3H-3-A,0,8,16.2,16.28,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,10Y 6/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,3,A,,,,,40
363-U1489D-3H-3-A,8,150,16.28,17.7,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,3,A,,,,,41
363-U1489D-3H-4-A,0,136,17.7,19.06,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,4,A,,,,,42
363-U1489D-3H-4-A,136,150,19.06,19.2,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,4,A,,,,,43
363-U1489D-3H-5-A,0,8,19.2,19.28,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,5,A,,,,,44
363-U1489D-3H-5-A,8,78,19.28,19.98,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,5,A,,,,,45
363-U1489D-3H-5-A,78,103,19.98,20.23,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,10Y 6/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,5,A,,,,,46
363-U1489D-3H-5-A,103,150,20.23,20.7,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,5,A,,,,,47
363-U1489D-3H-6-A,0,15,20.7,20.85,clay-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,6,A,,,,,48
363-U1489D-3H-6-A,15,32,20.85,21.02,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,10Y 6/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,6,A,,,,,49
363-U1489D-3H-6-A,32,68,21.02,21.38,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,6,A,,,,,50
363-U1489D-3H-6-A,68,95,21.38,21.65,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,10Y 6/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,6,A,,,,,51
363-U1489D-3H-6-A,95,150,21.65,22.2,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,6,A,,,,,52
363-U1489D-3H-7-A,0,66,22.2,22.86,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,7,A,,,,,53
363-U1489D-3H-CC-A,0,28,22.86,23.14,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,3,H,CC,A,,,,,54
363-U1489D-4H-1-A,0,9,22.7,22.79,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,1,A,,,,,55
363-U1489D-4H-1-A,9,22,22.79,22.92,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,1,A,,,,,56
363-U1489D-4H-1-A,22,45,22.92,23.15,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,1,A,,,,,57
363-U1489D-4H-1-A,45,57,23.15,23.27,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,1,A,,,,,58
363-U1489D-4H-1-A,57,72,23.27,23.42,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,1,A,,,,,59
363-U1489D-4H-1-A,72,120,23.42,23.9,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,1,A,,,,,60
363-U1489D-4H-1-A,120,136,23.9,24.06,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,1,A,,,,,61
363-U1489D-4H-1-A,136,150,24.06,24.2,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,1,A,,,,,62
363-U1489D-4H-2-A,0,22,24.2,24.42,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,2,A,,,,,63
363-U1489D-4H-2-A,22,40,24.42,24.6,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,2,A,,,,,64
363-U1489D-4H-2-A,40,67,24.6,24.87,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,2,A,,,,,65
363-U1489D-4H-2-A,67,89,24.87,25.09,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,2,A,,,,,66
363-U1489D-4H-2-A,89,112,25.09,25.32,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,sulfide,,,,,,,,,,,,,,363,U1489,D,4,H,2,A,,,,,67
363-U1489D-4H-2-A,112,142,25.32,25.62,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,2,A,,,,,68
363-U1489D-4H-2-A,142,148,25.62,25.68,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,2,A,,,,,69
363-U1489D-4H-2-A,148,150,25.68,25.7,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,2,A,,,,,70
363-U1489D-4H-3-A,0,47,25.7,26.17,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,3,A,,,,,71
363-U1489D-4H-3-A,47,65,26.17,26.35,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,3,A,,,,,72
363-U1489D-4H-3-A,65,82,26.35,26.52,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,3,A,,,,,73
363-U1489D-4H-3-A,82,100,26.52,26.7,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,3,A,,,,,74
363-U1489D-4H-3-A,100,133,26.7,27.03,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,3,A,,,,,75
363-U1489D-4H-3-A,133,140,27.03,27.1,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,3,A,,,,,76
363-U1489D-4H-3-A,140,150,27.1,27.2,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,3,A,,,,,77
363-U1489D-4H-4-A,0,19,27.2,27.39,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,4,A,,,,,78
363-U1489D-4H-4-A,19,27,27.39,27.47,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,4,A,,,,,79
363-U1489D-4H-4-A,27,62,27.47,27.82,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,4,A,,,,,80
363-U1489D-4H-4-A,62,69,27.82,27.89,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,4,A,,,,,81
363-U1489D-4H-4-A,69,112,27.89,28.32,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,4,A,,,,,82
363-U1489D-4H-4-A,112,122,28.32,28.42,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,4,A,,,,,83
363-U1489D-4H-4-A,122,140,28.42,28.6,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,4,A,,,,,84
363-U1489D-4H-4-A,140,147,28.6,28.67,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,4,A,,,,,85
363-U1489D-4H-4-A,147,150,28.67,28.7,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,4,A,,,,,86
363-U1489D-4H-5-A,0,24,28.7,28.94,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,5,A,,,,,87
363-U1489D-4H-5-A,24,41,28.94,29.11,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,5,A,,,,,88
363-U1489D-4H-5-A,41,63,29.11,29.33,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,5,A,,,,,89
363-U1489D-4H-5-A,63,69,29.33,29.39,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,5,A,,,,,90
