Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
363-U1483A-16H-3-A,90,141,145.41,145.92,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,16,H,3,A,,,,,192
363-U1483A-16H-4-A,0,40,145.92,146.32,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,16,H,4,A,,,,,193
363-U1483A-16H-4-A,40,141,146.32,147.33,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,16,H,4,A,,,,,194
363-U1483A-16H-5-A,0,50,147.33,147.83,clay-rich [X363],diatom-nannofossil ooze [X363],clay-rich diatom-nannofossil ooze,,5GY 4/1 (dark greenish gray),moderate [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,16,H,5,A,,,,,195
363-U1483A-16H-5-A,50,141,147.83,148.74,clay-rich [X363],diatom-nannofossil ooze [X363],clay-rich diatom-nannofossil ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,16,H,5,A,,,,,196
363-U1483A-16H-6-A,0,60,148.74,149.34,clay-rich [X363],diatom-nannofossil ooze [X363],clay-rich diatom-nannofossil ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,16,H,6,A,,,,,197
363-U1483A-16H-6-A,60,117,149.34,149.91,clay-rich [X363],diatom-nannofossil ooze [X363],clay-rich diatom-nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,16,H,6,A,,,,,198
363-U1483A-16H-7-A,0,132,149.96,151.28,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 5/1 (greenish gray),moderate [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,16,H,7,A,,,,,199
363-U1483A-17H-1-A,0,147,151.1,152.57,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,1,A,,,,,200
363-U1483A-17H-2-A,0,150,152.57,154.07,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,2,A,,,,,201
363-U1483A-17H-3-A,0,33,154.07,154.4,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,3,A,,,,,202
363-U1483A-17H-3-A,33,154,154.4,155.61,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,3,A,,,,,203
363-U1483A-17H-4-A,0,36,155.61,155.97,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,4,A,,,,,204
363-U1483A-17H-4-A,36,148,155.97,157.09,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,4,A,,,,,205
363-U1483A-17H-5-A,0,26,157.09,157.35,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,5,A,,,,,206
363-U1483A-17H-5-A,26,149,157.35,158.58,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,5,A,,,,,207
363-U1483A-17H-6-A,0,22,158.58,158.8,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,6,A,,,,,208
363-U1483A-17H-6-A,22,142,158.8,160,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,6,A,,,,,209
363-U1483A-17H-7-A,0,10,160.05,160.15,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,7,A,,,,,210
363-U1483A-17H-7-A,10,120,160.15,161.25,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,fragments of sponge and calcareous fossils,,,,,,,,,,,,,363,U1483,A,17,H,7,A,,,,,211
363-U1483A-17H-CC-A,0,20,161.25,161.45,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,17,H,CC,A,,,,,212
363-U1483A-18H-1-A,0,50,160.6,161.1,,nannofossil clay [X363],nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,18,H,1,A,,,,,213
363-U1483A-18H-1-A,50,142,161.1,162.02,,nannofossil clay [X363],nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,18,H,1,A,,,,,214
363-U1483A-18H-2-A,0,152,162.02,163.54,,nannofossil clay [X363],nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,18,H,2,A,,,,,215
363-U1483A-18H-3-A,0,71,163.54,164.25,,nannofossil clay [X363],nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,18,H,3,A,,,,,216
363-U1483A-18H-3-A,71,144,164.25,164.98,diatom-rich [X363],nannofossil clay [X363],diatom-rich nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,18,H,3,A,,,,,217
363-U1483A-18H-4-A,0,145,164.98,166.43,diatom-rich [X363],nannofossil clay [X363],diatom-rich nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,18,H,4,A,,,,,218
363-U1483A-18H-5-A,0,141,166.43,167.84,diatom-rich [X363],nannofossil clay [X363],diatom-rich nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,18,H,5,A,,,,,219
363-U1483A-18H-6-A,0,70,167.84,168.54,diatom-rich [X363],nannofossil clay [X363],diatom-rich nannofossil clay,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,18,H,6,A,,,,,220
363-U1483A-18H-6-A,70,136,168.54,169.2,,nannofossil clay [X363],nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,18,H,6,A,,,,,221
363-U1483A-18H-7-A,0,95,169.25,170.2,,nannofossil clay [X363],nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,18,H,7,A,,,,,222
363-U1483A-19H-1-A,0,142,170.1,171.52,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,1,A,,,,,223
363-U1483A-19H-2-A,0,86,171.52,172.38,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,2,A,,,,,224
363-U1483A-19H-2-A,86,148,172.38,173,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,2,A,,,,,225
363-U1483A-19H-3-A,0,47,173,173.47,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,3,A,,,,,226
363-U1483A-19H-3-A,47,143,173.47,174.43,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,3,A,,,,,227
363-U1483A-19H-4-A,0,43,174.43,174.86,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,4,A,,,,,228
363-U1483A-19H-4-A,43,126,174.86,175.69,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,4,A,,,,,229
363-U1483A-19H-4-A,126,147,175.69,175.9,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,4,A,,,,,230
363-U1483A-19H-5-A,0,87,175.9,176.77,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,5,A,,,,,231
363-U1483A-19H-5-A,87,142,176.77,177.32,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,5,A,,,,,232
363-U1483A-19H-6-A,0,127,177.32,178.59,foraminiferal-bearing nannofossil-rich [X363],clay [Leg210],foraminiferal-bearing nannofossil-rich clay,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,6,A,,,,,233
363-U1483A-19H-6-A,127,141,178.59,178.73,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,6,A,,,,,234
363-U1483A-19H-7-A,0,110,178.78,179.88,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,7,A,,,,,235
363-U1483A-19H-CC-A,0,18,179.88,180.06,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,19,H,CC,A,,,,,236
363-U1483A-20H-1-A,0,141,179.6,181.01,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,1,A,,,,,237
363-U1483A-20H-2-A,0,24,181.01,181.25,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,2,A,,,,,238
363-U1483A-20H-2-A,24,116,181.25,182.17,foraminiferal-bearing radiolarian-bearing [X363],nannofossil clay [X363],foraminiferal-bearing radiolarian-bearing nannofossil clay,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,2,A,,,,,239
363-U1483A-20H-3-A,0,73,182.17,182.9,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,3,A,,,,,240
363-U1483A-20H-3-A,73,141,182.9,183.58,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,3,A,,,,,241
363-U1483A-20H-4-A,0,143,183.58,185.01,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,4,A,,,,,242
363-U1483A-20H-5-A,0,75,185.01,185.76,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,5,A,,,,,243
363-U1483A-20H-5-A,75,149,185.76,186.5,foraminiferal-bearing radiolarian-bearing [X363],nannofossil clay [X363],foraminiferal-bearing radiolarian-bearing nannofossil clay,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,5,A,,,,,244
363-U1483A-20H-6-A,0,80,186.5,187.3,foraminiferal-bearing radiolarian-bearing [X363],nannofossil clay [X363],foraminiferal-bearing radiolarian-bearing nannofossil clay,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,6,A,,,,,245
363-U1483A-20H-6-A,80,142,187.3,187.92,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,6,A,,,,,246
363-U1483A-20H-7-A,0,142,187.97,189.39,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,7,A,,,,,247
363-U1483A-20H-CC-A,0,18,189.39,189.57,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,20,H,CC,A,,,,,248
363-U1483A-21H-1-A,0,110,189.1,190.2,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,1,A,,,,,249
363-U1483A-21H-1-A,110,141,190.2,190.51,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,1,A,,,,,250
363-U1483A-21H-2-A,0,141,190.51,191.92,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,2,A,,,,,251
363-U1483A-21H-3-A,0,142,191.92,193.34,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,3,A,,,,,252
363-U1483A-21H-4-A,0,35,193.34,193.69,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,4,A,,,,,253
363-U1483A-21H-4-A,35,41,193.69,193.75,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,,10Y 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,21,H,4,A,,,,,254
363-U1483A-21H-4-A,41,42,193.75,193.76,,ash(tuff) [MMK88m],ash(tuff),,10Y 2.5/1 (greenish black),moderate [DB86],,,,,,tephra,,,,,,,,,,,,,363,U1483,A,21,H,4,A,,,,,255
363-U1483A-21H-4-A,42,144,193.76,194.78,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,churned or chaotic strata,10Y 5/1 (greenish gray),slight [DB86],,,,,,Part of the slump,,,,,,,,,,,,,363,U1483,A,21,H,4,A,,,,,256
363-U1483A-21H-5-A,0,144,194.78,196.22,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,churned or chaotic strata,10Y 5/1 (greenish gray),slight [DB86],,,,,,Part of the slump,,,,,,,,,,,,,363,U1483,A,21,H,5,A,,,,,257
363-U1483A-21H-6-A,0,102,196.22,197.24,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,churned or chaotic strata,10Y 5/1 (greenish gray),slight [DB86],,,,,,Part of the slump,,,,,,,,,,,,,363,U1483,A,21,H,6,A,,,,,258
363-U1483A-21H-7-A,0,90,197.29,198.19,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,churned or chaotic strata,10Y 5/1 (greenish gray),slight [DB86],,,,,,Part of the slump,,,,,,,,,,,,,363,U1483,A,21,H,7,A,,,,,259
363-U1483A-21H-8-A,0,60,198.19,198.79,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,churned or chaotic strata,10Y 5/1 (greenish gray),slight [DB86],,,,,,Part of the slump,,,,,,,,,,,,,363,U1483,A,21,H,8,A,,,,,260
363-U1483A-21H-CC-A,0,1,198.79,198.8,foraminifer-bearing [X363],nannofossil clay [X363],foraminifer-bearing nannofossil clay,churned or chaotic strata,10Y 5/1 (greenish gray),slight [DB86],,,,,,Part of the slump,,,,,,,,,,,,,363,U1483,A,21,H,CC,A,,,,,261
363-U1483A-22H-1-A,0,142,198.6,200.02,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,churned or chaotic strata,10Y 5/1 (greenish gray),slight [DB86],,,,,,Part of the slump,,,,,,,,,,,,,363,U1483,A,22,H,1,A,,,,,262
363-U1483A-22H-2-A,0,97,200.02,200.99,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,churned or chaotic strata,10Y 5/1 (greenish gray),slight [DB86],,,,,,Part of the slump,,,,,,,,,,,,,363,U1483,A,22,H,2,A,,,,,263
363-U1483A-22H-2-A,97,102,200.99,201.04,nannofossil-bearing [X363],foraminiferal ooze [Leg339],nannofossil-bearing foraminiferal ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,22,H,2,A,,,,,264
363-U1483A-22H-2-A,108,139,201.1,201.41,nannofossil-bearing [X363],foraminiferal ooze [Leg339],nannofossil-bearing foraminiferal ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,22,H,2,A,,,,,265
363-U1483A-22H-3-A,0,141,201.41,202.82,nannofossil-bearing [X363],foraminiferal ooze [Leg339],nannofossil-bearing foraminiferal ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,22,H,3,A,,,,,266
363-U1483A-22H-4-A,0,142,202.82,204.24,nannofossil-bearing [X363],foraminiferal ooze [Leg339],nannofossil-bearing foraminiferal ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,22,H,4,A,,,,,267
363-U1483A-22H-5-A,0,144,204.24,205.68,nannofossil-bearing [X363],foraminiferal ooze [Leg339],nannofossil-bearing foraminiferal ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,22,H,5,A,,,,,268
363-U1483A-22H-6-A,0,137,205.68,207.05,nannofossil-bearing [X363],foraminiferal ooze [Leg339],nannofossil-bearing foraminiferal ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,22,H,6,A,,,,,269
363-U1483A-22H-7-A,0,125,207.1,208.35,nannofossil-bearing [X363],foraminiferal ooze [Leg339],nannofossil-bearing foraminiferal ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,22,H,7,A,,,,,270
363-U1483A-22H-CC-A,0,12,208.35,208.47,nannofossil-bearing [X363],foraminiferal ooze [Leg339],nannofossil-bearing foraminiferal ooze,,5GY 7/1 (light greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,22,H,CC,A,,,,,271
363-U1483A-23H-1-A,0,142,208.1,209.52,nannofossil-bearing [X363],foraminiferal clay [X363],nannofossil-bearing foraminiferal clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,1,A,,,,,272
363-U1483A-23H-2-A,0,142,209.52,210.94,nannofossil-bearing [X363],foraminiferal clay [X363],nannofossil-bearing foraminiferal clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,2,A,,,,,273
363-U1483A-23H-3-A,0,142,210.94,212.36,nannofossil-bearing [X363],foraminiferal clay [X363],nannofossil-bearing foraminiferal clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,3,A,,,,,274
363-U1483A-23H-4-A,0,86,212.36,213.22,nannofossil-bearing [X363],foraminiferal clay [X363],nannofossil-bearing foraminiferal clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,4,A,,,,,275
363-U1483A-23H-4-A,94,142,213.3,213.78,nannofossil-bearing [X363],foraminiferal clay [X363],nannofossil-bearing foraminiferal clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,4,A,,,,,276
363-U1483A-23H-5-A,0,149,213.78,215.27,nannofossil-rich [X363],foraminiferal ooze [Leg339],nannofossil-rich foraminiferal ooze,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,5,A,,,,,277
363-U1483A-23H-6-A,0,137,215.27,216.64,nannofossil-rich [X363],foraminiferal ooze [Leg339],nannofossil-rich foraminiferal ooze,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,6,A,,,,,278
363-U1483A-23H-7-A,0,69,216.69,217.38,nannofossil-rich [X363],foraminiferal ooze [Leg339],nannofossil-rich foraminiferal ooze,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,7,A,,,,,279
363-U1483A-23H-7-A,74,105,217.43,217.74,nannofossil-rich [X363],foraminiferal ooze [Leg339],nannofossil-rich foraminiferal ooze,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,7,A,,,,,280
363-U1483A-23H-7-A,105,128,217.74,217.97,nannofossil-bearing [X363],foraminiferal clay [X363],nannofossil-bearing foraminiferal clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,23,H,7,A,,,,,281
363-U1483A-24H-1-A,0,19,217.6,217.79,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,1,A,,,,,282
363-U1483A-24H-1-A,19,127,217.79,218.87,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,10Y 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,1,A,,,,,283
363-U1483A-24H-2-A,0,67,218.94,219.61,diatom-bearing foraminiferal-bearing [X363],nannofossil clay [X363],diatom-bearing foraminiferal-bearing nannofossil clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,2,A,,,,,284
363-U1483A-24H-2-A,67,147,219.61,220.41,,nannofossil clay [X363],nannofossil clay,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,2,A,,,,,285
363-U1483A-24H-3-A,0,148,220.41,221.89,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,3,A,,,,,286
363-U1483A-24H-4-A,0,67,221.89,222.56,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,4,A,,,,,287
363-U1483A-24H-4-A,67,148,222.56,223.37,diatom-bearing foraminiferal-bearing [X363],nannofossil clay [X363],diatom-bearing foraminiferal-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,4,A,,,,,288
363-U1483A-24H-5-A,0,40,223.37,223.77,diatom-bearing foraminiferal-bearing [X363],nannofossil clay [X363],diatom-bearing foraminiferal-bearing nannofossil clay,,10Y 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,5,A,,,,,289
363-U1483A-24H-5-A,40,143,223.77,224.8,,nannofossil clay [X363],nannofossil clay,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,5,A,,,,,290
363-U1483A-24H-6-A,0,7,224.8,224.87,,nannofossil clay [X363],nannofossil clay,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,6,A,,,,,291
363-U1483A-24H-6-A,7,153,224.87,226.33,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,6,A,,,,,292
363-U1483A-24H-7-A,0,27,226.38,226.65,nannofossil-rich [X363],foraminiferal clay [X363],nannofossil-rich foraminiferal clay,,5GY 6/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,7,A,,,,,293
363-U1483A-24H-7-A,27,126,226.65,227.64,,nannofossil clay [X363],nannofossil clay,,5GY 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,24,H,7,A,,,,,294
