Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Lithology Suffix,Minor Lithology Prefix,Lithology Prefix,Minor Lithology Suffix,row_index
340-U1397B-1H-2-A,340,U1395,B,1,1-2,H,2,A,46,46.5,1.96,1.965,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,Tephra layer,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,2,0,86,0,0,1,1,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,27
340-U1397B-1H-2-A,340,U1395,B,1,1-2,H,2,A,46.5,61,1.965,2.11,slight [drilling disturbance],2,carbonate ooze [Leg178],90,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],10,fine medium sand [T07],5,100,"Hemipelagic sediment intercalating sand-rich portions (cripto tephra layers).
",0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,10,0,0,0,0,90,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,28
340-U1397B-1H-2-A,340,U1395,B,1,1-2,H,2,A,61,76.5,2.11,2.265,slight [drilling disturbance],2,carbonate ooze [Leg178],95,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],5,fine sand [T07],4,100,Hemipelagic sediment intercalating sand-rich portions (cripto tephra layers).,0,0,,,,0,,0,,0,,0,,0,,0,,,0,0,0,0,10,0,0,0,0,90,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,29
340-U1397B-1H-2-A,340,U1395,B,1,1-2,H,2,A,61,76.5,2.11,2.265,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
340-U1397B-1H-2-A,340,U1395,B,1,1-2,H,2,A,76.5,111,2.265,2.61,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment intercalating sand-rich portions (cripto tephra layers).,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1,0,99,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,31
340-U1397B-1H-2-A,340,U1395,B,1,1-2,H,2,A,111,150,2.61,3,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],95,very coarse sand [T07],8,calcareous sand [Leg210],5,fine sand [T07],4,100,Turbidite,1,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,100,,rounded,5,0,2,0,87,0,0,3,3,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,32
340-U1397B-1H-3-A,340,U1395,B,1,1-3,H,3,A,0,50,3,3.5,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,15,0,,0,,100,granule [T07],0,,0,,0,,0,,100,,angular,0,0,10,5,83,0,0,1,1,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,33
340-U1397B-1H-3-A,340,U1395,B,1,1-3,H,3,A,50,88,3.5,3.88,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,5,70,0,15,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,34
340-U1397B-1H-3-A,340,U1395,B,1,1-3,H,3,A,88,91,3.88,3.91,minimal [drilling disturbance],1,calcareous sand [Leg210],55,medium sand [T07],6,volcaniclastic-sand [BGS-S81],45,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,5,83,0,0,1,1,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,35
340-U1397B-1H-3-A,340,U1395,B,1,1-3,H,3,A,91,108.5,3.91,4.085,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,5,70,0,15,0,0,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,36
340-U1397B-1H-3-A,340,U1395,B,1,1-3,H,3,A,108.5,138,4.085,4.38,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,37
340-U1397B-1H-3-A,340,U1395,B,1,1-3,H,3,A,138,150,4.38,4.5,minimal [drilling disturbance],1,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,38
340-U1397B-1H-4-A,340,U1395,B,1,1-4,H,4,A,0,49,4.5,4.99,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,39
340-U1397B-1H-4-A,340,U1395,B,1,1-4,H,4,A,49,54,4.99,5.04,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],92,medium sand [T07],6,calcareous sand [Leg210],8,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,12,0,80,0,0,3,5,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,40
340-U1397B-1H-4-A,340,U1395,B,1,1-4,H,4,A,54,77,5.04,5.27,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,41
340-U1397B-1H-4-A,340,U1395,B,1,1-4,H,4,A,77,83,5.27,5.33,slight [drilling disturbance],2,volcaniclastic-gravel [BGS-S81],100,granule [T07],9,,,,,100,,70,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,100,,angular,95,0,0,0,5,0,0,0,0,0,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,42
340-U1397B-1H-4-A,340,U1395,B,1,1-4,H,4,A,83,91,5.33,5.41,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,43
340-U1397B-1H-4-A,340,U1395,B,1,1-4,H,4,A,91,97,5.41,5.47,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],75,medium sand [T07],6,calcareous sand [Leg210],25,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,60,0,0,8,12,5,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,44
340-U1397B-1H-4-A,340,U1395,B,1,1-4,H,4,A,97,112,5.47,5.62,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,45
340-U1397B-1H-4-A,340,U1395,B,1,1-4,H,4,A,112,125,5.62,5.75,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],90,medium sand [T07],6,calcareous sand [Leg210],10,medium sand [T07],6,100,,5,0,,0,,0,,0,,0,,0,,100,coarse sand [T07],100,,rounded,0,0,5,0,85,0,0,5,5,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,46
340-U1397B-1H-5-A,340,U1395,B,1,1-5,H,5,A,0,4,5.75,5.79,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],92,fine sand [T07],4,calcareous sand [Leg210],8,fine sand [T07],4,100,,,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,12,0,80,0,0,3,5,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,47
340-U1397B-1H-5-A,340,U1395,B,1,1-5,H,5,A,4,65,5.79,6.4,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,coarse sand [T07],100,,rounded,0,0,0,0,1,0,0,2,2,95,100,well [BP01],rare [alteration],2,,,,,,,,,,,,,,48
340-U1397B-1H-5-A,340,U1395,B,1,1-5,H,5,A,65,67,6.4,6.42,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],92,fine sand [T07],4,calcareous sand [Leg210],8,fine sand [T07],4,100,,,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,12,0,80,0,0,3,5,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,49
340-U1397B-1H-CC-A,340,U1395,B,1,1-CC,H,CC,A,0,12,6.42,6.54,slight [drilling disturbance],2,carbonate ooze [Leg178],97,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],3,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,1,0,2,0,0,3,4,90,100,well [BP01],rare [alteration],2,,,,,,,,,,,,,,50
340-U1397B-1H-CC-A,340,U1395,B,1,1-CC,H,CC,A,12,18,6.54,6.6,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,51
340-U1397B-2H-1-A,340,U1395,B,2,2-1,H,1,A,0,32,6.6,6.92,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment.,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1,0,99,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,52
340-U1397B-2H-1-A,340,U1395,B,2,2-1,H,1,A,32,36,6.92,6.96,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,85,0,0,0,5,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,53
340-U1397B-2H-1-A,340,U1395,B,2,2-1,H,1,A,36,50,6.96,7.1,slight [drilling disturbance],2,volcaniclastic-mud [BGS-S81],100,very fine mud [T07],1,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,100,0,0,0,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,54
340-U1397B-2H-1-A,340,U1395,B,2,2-1,H,1,A,50,64.5,7.1,7.245,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1,0,99,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,55
340-U1397B-2H-1-A,340,U1395,B,2,2-1,H,1,A,64.5,65.5,7.245,7.255,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,40,0,10,0,40,0,0,0,0,10,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,56
340-U1397B-2H-1-A,340,U1395,B,2,2-1,H,1,A,65.5,92,7.255,7.52,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment.,0,0,,,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1,0,99,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,57
340-U1397B-2H-1-A,340,U1395,B,2,2-1,H,1,A,65.5,92,7.255,7.52,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
340-U1397B-2H-1-A,340,U1395,B,2,2-1,H,1,A,92,94,7.52,7.54,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,90,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,59
340-U1397B-2H-1-A,340,U1395,B,2,2-1,H,1,A,94,102,7.54,7.62,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment.,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,1,0,99,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,60
340-U1397B-2H-1-A,340,U1395,B,2,2-1,H,1,A,102,104,7.62,7.64,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,90,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,61
340-U1397B-2H-1-A,340,U1395,B,2,2-1,H,1,A,104,109,7.64,7.69,slight [drilling disturbance],2,volcaniclastic-mud [BGS-S81],60,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],40,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,1,0,9,0,90,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,62
340-U1397B-2H-1-A,340,U1395,B,2,2-1,H,1,A,109,110,7.69,7.7,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,90,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,63
340-U1397B-2H-1-A,340,U1395,B,2,2-1,H,1,A,110,112,7.7,7.72,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,90,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,64
340-U1397B-2H-1-A,340,U1395,B,2,2-1,H,1,A,112,114.5,7.72,7.745,high [drilling disturbance],6,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,90,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,65
340-U1397B-2H-1-A,340,U1395,B,2,2-1,H,1,A,114.5,120.5,7.745,7.805,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,90,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,66
