Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,row_index
346-U1424B-2H-1-A,1.9,150,2.719,4.2,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,2,H,1,A,10
346-U1424B-2H-2-A,0,150,4.2,5.7,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,2,H,2,A,11
346-U1424B-2H-3-A,0,116,5.7,6.86,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,2,H,3,A,12
346-U1424B-2H-3-A,116,122,6.86,6.92,,tephra ,,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,2,H,3,A,13
346-U1424B-2H-3-A,122,150,6.92,7.2,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,2,H,3,A,14
346-U1424B-2H-4-A,0,17.5,7.2,7.375,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,2,H,4,A,15
346-U1424B-2H-4-A,17.5,20,7.375,7.4,,tephra ,,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,2,H,4,A,16
346-U1424B-2H-4-A,20,150,7.4,8.7,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,2,H,4,A,17
346-U1424B-2H-4-A,112,116,8.32,8.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microfault,,,,,,,,,,,,,,,,,,,,346,U1424,B,2,H,4,A,18
346-U1424B-2H-5-A,0,130,8.7,10,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,2,H,5,A,19
346-U1424B-2H-5-A,130,134,10,10.04,,tephra ,,tephra ,scoria,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,2,H,5,A,20
346-U1424B-2H-5-A,134,151,10.04,10.21,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,2,H,5,A,21
346-U1424B-2H-6-A,0,101,10.21,11.22,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,2,H,6,A,22
346-U1424B-2H-7-A,0,63,11.22,11.85,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,2,H,7,A,23
346-U1424B-2H-CC-A,0,12,11.85,11.97,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,2,H,CC,A,24
346-U1424B-3H-1-A,0,150,12.2,13.7,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,3,H,1,A,25
346-U1424B-3H-2-A,0,86,13.7,14.56,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,foraminifer rich,clay ,,foraminifer rich  clay ,foraminifer rich clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,3,H,2,A,26
346-U1424B-3H-2-A,86,90,14.56,14.6,,tephra ,,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,3,H,2,A,27
346-U1424B-3H-2-A,90,150,14.6,15.2,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,foraminifer rich,clay ,,foraminifer rich  clay ,foraminifer rich clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,3,H,2,A,28
346-U1424B-3H-3-A,0,109,15.2,16.29,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,3,H,3,A,29
346-U1424B-3H-3-A,109,110,16.29,16.3,,tephra ,,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,3,H,3,A,30
346-U1424B-3H-3-A,110,127.5,16.3,16.475,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,3,H,3,A,31
346-U1424B-3H-3-A,127.5,128,16.475,16.48,,tephra ,,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,3,H,3,A,32
346-U1424B-3H-3-A,128,150,16.48,16.7,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,3,H,3,A,33
346-U1424B-3H-4-A,0,150,16.7,18.2,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,3,H,4,A,34
346-U1424B-3H-5-A,0,37,18.2,18.57,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,3,H,5,A,35
346-U1424B-3H-5-A,37,39,18.57,18.59,,tephra ,,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,3,H,5,A,36
346-U1424B-3H-5-A,39,131,18.59,19.51,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,3,H,5,A,37
346-U1424B-3H-5-A,55,59,18.75,18.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fold,,,,,,,,,,,,,,,,,,,,346,U1424,B,3,H,5,A,38
346-U1424B-3H-6-A,0,53,19.51,20.04,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,3,H,6,A,39
346-U1424B-3H-CC-A,0,15,20.04,20.19,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,3,H,CC,A,40
346-U1424B-4H-1-A,0,49,21.7,22.19,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,4,H,1,A,41
346-U1424B-4H-1-A,49,51.5,22.19,22.215,,tephra ,,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,4,H,1,A,42
346-U1424B-4H-1-A,51.5,150,22.215,23.2,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,4,H,1,A,43
346-U1424B-4H-2-A,0,11,23.2,23.31,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,4,H,2,A,44
346-U1424B-4H-2-A,11,11.5,23.31,23.315,,tephra ,,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,4,H,2,A,45
346-U1424B-4H-2-A,11.5,47,23.315,23.67,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,4,H,2,A,46
346-U1424B-4H-2-A,47,48.5,23.67,23.685,,tephra ,,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,4,H,2,A,47
346-U1424B-4H-2-A,48.5,103.5,23.685,24.235,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,4,H,2,A,48
346-U1424B-4H-2-A,103.5,103.7,24.235,24.237,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,4,H,2,A,49
346-U1424B-4H-2-A,103.7,150,24.237,24.7,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay ,,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,4,H,2,A,50
346-U1424B-4H-3-A,0,85,24.7,25.55,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,4,H,3,A,51
346-U1424B-4H-3-A,85,87,25.55,25.57,,tephra ,,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,4,H,3,A,52
346-U1424B-4H-3-A,87,150,25.57,26.2,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,4,H,3,A,53
346-U1424B-4H-4-A,0,80,26.2,27,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,4,H,4,A,54
346-U1424B-4H-4-A,80,80.5,27,27.005,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,4,H,4,A,55
346-U1424B-4H-4-A,80.5,95,27.005,27.15,,clay ,,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight ,1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,4,H,4,A,56
346-U1424B-4H-4-A,95,96,27.15,27.16,,tephra ,,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,4,H,4,A,57
346-U1424B-4H-4-A,96,107,27.16,27.27,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,4,H,4,A,58
346-U1424B-4H-4-A,107,107.2,27.27,27.272,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,4,H,4,A,59
346-U1424B-4H-4-A,107.2,111,27.272,27.31,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,4,H,4,A,60
346-U1424B-4H-4-A,111,112.5,27.31,27.325,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,4,H,4,A,61
346-U1424B-4H-5-A,0,88,27.7,28.58,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,4,H,5,A,62
346-U1424B-4H-5-A,88,88.5,28.58,28.585,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,4,H,5,A,63
346-U1424B-4H-5-A,88.5,121,28.585,28.91,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,4,H,5,A,64
346-U1424B-4H-5-A,121,122,28.91,28.92,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,4,H,5,A,65
346-U1424B-4H-5-A,122,125,28.92,28.95,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,4,H,5,A,66
346-U1424B-4H-5-A,125,125.5,28.95,28.955,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,4,H,5,A,67
346-U1424B-4H-5-A,125.5,150,28.955,29.2,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,4,H,5,A,68
346-U1424B-4H-6-A,0,92,29.2,30.12,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,4,H,6,A,69
346-U1424B-4H-7-A,0,65,30.12,30.77,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],,clay ,clay ,clay ,7.5YR 3/2 (dark brown),,,,,,,,,,,,346,U1424,B,4,H,7,A,70
346-U1424B-4H-CC-A,0,16,30.77,30.93,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,4,H,CC,A,71
346-U1424B-5H-1-A,0,96,31.2,32.16,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,1,A,72
346-U1424B-5H-2-A,0,40,32.16,32.56,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,2,A,73
346-U1424B-5H-2-A,40,40.5,32.56,32.565,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,2,A,74
346-U1424B-5H-2-A,40.5,45,32.565,32.61,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,2,A,75
346-U1424B-5H-2-A,45,47,32.61,32.63,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,2,A,76
346-U1424B-5H-2-A,47,56,32.63,32.72,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,2,A,77
346-U1424B-5H-2-A,56,56.2,32.72,32.722,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,2,A,78
346-U1424B-5H-2-A,56.2,66,32.722,32.82,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,2,A,79
346-U1424B-5H-2-A,66,68,32.82,32.84,,tephra [FS84],,tephra ,vitric,,,lamination,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,2,A,80
346-U1424B-5H-2-A,68,103,32.84,33.19,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,2,A,81
346-U1424B-5H-2-A,103,103.3,33.19,33.193,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,2,A,82
346-U1424B-5H-2-A,103.3,150,33.193,33.66,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,2,A,83
346-U1424B-5H-3-A,0,20,33.66,33.86,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,3,A,84
346-U1424B-5H-3-A,20,21.5,33.86,33.875,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,3,A,85
346-U1424B-5H-3-A,21.5,103.5,33.875,34.695,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,B,5,H,3,A,86
