leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
93,605,,7,3,20.0,22.0,202.30,205.51, 1,MCCARTNEY,,93,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,805,QEBRO0018,Ebriopsis antiqua antiqua,PRESENT,  ,1
93,605,,7,6,20.0,22.0,202.30,210.01, 2,MCCARTNEY,,93,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,805,QEBRO0018,Ebriopsis antiqua antiqua,PRESENT,  ,1
93,605,,7,6,20.0,22.0,202.30,210.01, 2,MCCARTNEY,,93,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,805,QEBRO0040,Ebriopsis crenulata,PRESENT,  ,1
93,605,,9,3,20.0,22.0,221.50,224.71, 1,MCCARTNEY,,93,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,805,QEBRO0018,Ebriopsis antiqua antiqua,PRESENT,  ,1
93,605,,10,3,20.0,22.0,231.10,234.31, 4,MCCARTNEY,,93,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,805,QEBRO0012,Ebriopsis antiqua cornuta,TRACE,  ,1
93,605,,10,3,20.0,22.0,231.10,234.31, 4,MCCARTNEY,,93,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,805,QEBRO0014,Ebriopsis antiqua (with lorica),TRACE,  ,1
93,605,,10,3,20.0,22.0,231.10,234.31, 4,MCCARTNEY,,93,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,805,QEBRO0018,Ebriopsis antiqua antiqua,DOMINANT,  ,1
93,605,,10,3,20.0,22.0,231.10,234.31, 4,MCCARTNEY,,93,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,805,QEBRO0040,Ebriopsis crenulata,FEW,  ,1
93,605,,11,3,20.0,22.0,240.70,243.91, 2,MCCARTNEY,,93,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,805,QEBRO0018,Ebriopsis antiqua antiqua,DOMINANT,  ,1
93,605,,11,3,20.0,22.0,240.70,243.91, 2,MCCARTNEY,,93,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,805,QEBRO0040,Ebriopsis crenulata,TRACE,  ,1
