file,path,add_expedition_section_cols,update_sample_col,update_top_bottom,add_missing_cols,update_lithology,add_missing_lith_cols
361_macroscopic_U1474D.csv,LIMS/Lithology_CSV/361_macroscopic_U1474D.csv,False,True,False,False,True,True
323 Core Description Template_U1341A.csv,LIMS/Lithology_CSV/323 Core Description Template_U1341A.csv,False,False,False,False,True,True
361_macroscopic_U1479C.csv,LIMS/Lithology_CSV/361_macroscopic_U1479C.csv,False,True,False,False,True,True
340_sediment_U1393A.csv,LIMS/Lithology_CSV/340_sediment_U1393A.csv,False,True,False,False,True,True
339_sediment_U1386A.csv,LIMS/Lithology_CSV/339_sediment_U1386A.csv,False,False,False,False,True,False
320 Core Description_U1332A.csv,LIMS/Lithology_CSV/320 Core Description_U1332A.csv,False,True,False,False,True,True
X363-U1488C-macroscopic.csv,LIMS/Lithology_CSV/X363-U1488C-macroscopic.csv,True,False,False,False,True,True
344_sediment_U1412B.csv,LIMS/Lithology_CSV/344_sediment_U1412B.csv,False,True,False,False,True,True
339_sediment_U1390A.csv,LIMS/Lithology_CSV/339_sediment_U1390A.csv,False,False,False,False,True,False
341_core_description_U1419E.csv,LIMS/Lithology_CSV/341_core_description_U1419E.csv,True,False,False,False,True,True
341_core_description_U1418A.csv,LIMS/Lithology_CSV/341_core_description_U1418A.csv,True,False,False,False,True,True
354_macroscopic_U1454A.csv,LIMS/Lithology_CSV/354_macroscopic_U1454A.csv,True,False,False,False,True,True
342_sediment_U1405B.csv,LIMS/Lithology_CSV/342_sediment_U1405B.csv,False,True,False,False,True,False
334_sediment_U1378B.csv,LIMS/Lithology_CSV/334_sediment_U1378B.csv,False,True,True,False,True,True
X363-U1486B-macroscopic.csv,LIMS/Lithology_CSV/X363-U1486B-macroscopic.csv,True,False,False,False,True,True
342_sediment_U1409A.csv,LIMS/Lithology_CSV/342_sediment_U1409A.csv,False,True,False,False,True,False
342_sediment_U1405C.csv,LIMS/Lithology_CSV/342_sediment_U1405C.csv,False,True,False,False,True,False
341_core_description_U1419D.csv,LIMS/Lithology_CSV/341_core_description_U1419D.csv,True,False,False,False,True,True
344_sediment_U1412C.csv,LIMS/Lithology_CSV/344_sediment_U1412C.csv,False,True,False,False,True,True
346_description_U1429A.csv,LIMS/Lithology_CSV/346_description_U1429A.csv,True,False,False,False,True,False
346_description_U1425B.csv,LIMS/Lithology_CSV/346_description_U1425B.csv,True,False,False,False,True,False
366_macroscopic_U1496A.csv,LIMS/Lithology_CSV/366_macroscopic_U1496A.csv,True,False,False,False,True,True
361_macroscopic_U1479B.csv,LIMS/Lithology_CSV/361_macroscopic_U1479B.csv,False,True,False,False,True,True
376_macroscopic_U1528D_1.csv,LIMS/Lithology_CSV/376_macroscopic_U1528D_1.csv,True,False,False,False,True,True
361_macroscopic_U1475A.csv,LIMS/Lithology_CSV/361_macroscopic_U1475A.csv,False,True,False,False,True,True
361_macroscopic_U1474E.csv,LIMS/Lithology_CSV/361_macroscopic_U1474E.csv,False,True,False,False,True,True
323 Core Description Template_U1340D.csv,LIMS/Lithology_CSV/323 Core Description Template_U1340D.csv,False,False,False,False,True,True
361_macroscopic_U1475C.csv,LIMS/Lithology_CSV/361_macroscopic_U1475C.csv,False,True,False,False,True,True
U1457A_macroscopic_20160421.csv,LIMS/Lithology_CSV/U1457A_macroscopic_20160421.csv,True,False,False,False,True,False
323 Core Description Template_U1341B.csv,LIMS/Lithology_CSV/323 Core Description Template_U1341B.csv,False,False,False,False,True,True
356-U1463B_macroscopic.csv,LIMS/Lithology_CSV/356-U1463B_macroscopic.csv,True,False,False,False,True,True
334_sediment_U1381A.csv,LIMS/Lithology_CSV/334_sediment_U1381A.csv,False,True,True,False,True,True
361_macroscopic_U1478D.csv,LIMS/Lithology_CSV/361_macroscopic_U1478D.csv,False,True,False,False,True,True
366_macroscopic_U1496C.csv,LIMS/Lithology_CSV/366_macroscopic_U1496C.csv,True,False,False,False,True,True
359-U1467C_macroscopic.csv,LIMS/Lithology_CSV/359-U1467C_macroscopic.csv,True,False,False,False,True,True
339_sediment_U1386B.csv,LIMS/Lithology_CSV/339_sediment_U1386B.csv,False,False,False,False,True,False
320 Core Description_U1332B.csv,LIMS/Lithology_CSV/320 Core Description_U1332B.csv,False,True,False,False,True,True
359-U1470A_macroscopic.csv,LIMS/Lithology_CSV/359-U1470A_macroscopic.csv,True,False,False,False,True,True
346_description_U1429C.csv,LIMS/Lithology_CSV/346_description_U1429C.csv,True,False,False,False,True,False
344_sediment_U1412A.csv,LIMS/Lithology_CSV/344_sediment_U1412A.csv,False,True,False,False,True,True
349_macroscopic_U1431E.csv,LIMS/Lithology_CSV/349_macroscopic_U1431E.csv,True,False,False,False,True,False
339_sediment_U1390B.csv,LIMS/Lithology_CSV/339_sediment_U1390B.csv,False,False,False,False,True,False
330_sediment_U1375A.csv,LIMS/Lithology_CSV/330_sediment_U1375A.csv,False,True,False,False,True,True
374_U1523A_macroscopic.csv,LIMS/Lithology_CSV/374_U1523A_macroscopic.csv,True,False,False,False,True,True
341_core_description_U1418B.csv,LIMS/Lithology_CSV/341_core_description_U1418B.csv,True,False,False,False,True,True
354_macroscopic_U1454B.csv,LIMS/Lithology_CSV/354_macroscopic_U1454B.csv,True,False,False,False,True,True
342_sediment_U1405A.csv,LIMS/Lithology_CSV/342_sediment_U1405A.csv,False,True,False,False,True,False
342_sediment_U1409B.csv,LIMS/Lithology_CSV/342_sediment_U1409B.csv,False,True,False,False,True,False
359-U1469B_macroscopic.csv,LIMS/Lithology_CSV/359-U1469B_macroscopic.csv,True,False,False,False,True,True
X363-U1483C-macroscopic.csv,LIMS/Lithology_CSV/X363-U1483C-macroscopic.csv,True,False,False,False,True,True
342_sediment_U1409C.csv,LIMS/Lithology_CSV/342_sediment_U1409C.csv,False,True,False,False,True,False
354_macroscopic_U1454C.csv,LIMS/Lithology_CSV/354_macroscopic_U1454C.csv,True,False,False,False,True,True
355-U1456D_macroscopic_20160607.csv,LIMS/Lithology_CSV/355-U1456D_macroscopic_20160607.csv,True,False,False,False,True,False
341_core_description_U1418C.csv,LIMS/Lithology_CSV/341_core_description_U1418C.csv,True,False,False,False,True,True
339_sediment_U1390C.csv,LIMS/Lithology_CSV/339_sediment_U1390C.csv,False,False,False,False,True,False
349_macroscopic_U1431D.csv,LIMS/Lithology_CSV/349_macroscopic_U1431D.csv,True,False,False,False,True,False
346_description_U1429B.csv,LIMS/Lithology_CSV/346_description_U1429B.csv,True,False,False,False,True,False
353_macroscopic_U1443D.csv,LIMS/Lithology_CSV/353_macroscopic_U1443D.csv,True,False,False,False,True,True
