leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
78,542,A,1,1,0.0,150.0,173.50,173.50,175.00,NAT, MARLY NANNOFOSSIL OOZE," OLIVE GRAY,BLACK",, MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 12211210
78,542,A,1,2,0.0,150.0,173.50,175.00,176.50,NAT, MARLY NANNOFOSSIL OOZE, OLIVE GRAY," BURROWS,MOTTLING,ASH LAYERS", MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 12211210
78,542,A,1,3,0.0,120.0,173.50,176.50,177.70,NAT, MARLY NANNOFOSSIL OOZE," OLIVE GRAY,GRAY"," BURROWS,MOTTLING,ASH LAYERS", MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 12211210
78,542,A,1,4,0.0,150.0,173.50,178.00,179.50,NAT, MARLY NANNOFOSSIL OOZE," OLIVE GRAY,GRAY"," BURROWS,MOTTLING,ASH LAYERS", MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 12211210
78,542,A,1,5,0.0,110.0,173.50,179.50,180.60,NAT, MARLY NANNOFOSSIL OOZE," OLIVE GRAY,GRAY,GREENISH GRAY"," BURROWS,MOTTLING,ASH LAYERS", MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 12211210
78,542,A,1,CC,0.0,20.0,173.50,180.70,180.80,NAT, MARLY NANNOFOSSIL OOZE," OLIVE GRAY,GRAY,GREENISH GRAY",, MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 12211210
78,542,A,2,1,0.0,150.0,240.00,240.00,241.50,AUD, CLAY, GREENISH GRAY, MOTTLING, MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 31210000
78,542,A,2,2,0.0,150.0,240.00,241.50,243.00,AUD, CLAY," GREENISH GRAY,DARK GRAY"," MOTTLING,ASH LAYERS", MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 31210000
78,542,A,2,3,0.0,150.0,240.00,243.00,244.50,AUD, CLAY," GREENISH GRAY,DARK GRAY", MOTTLING, MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 31210000
78,542,A,2,4,0.0,150.0,240.00,244.50,246.00,AUD, CLAY," GREENISH GRAY,DARK GRAY"," MOTTLING,BURROWS,ASH LAYERS", MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 31210000
