leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
15,147,C,7,2,138.0,139.0,170.00,173.09, 7,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NCYCO0080,Cyclococcolithina leptopora,COMMON,  ,1,4e5b6a07c4a46939af301b9585397623
15,147,C,7,2,138.0,139.0,170.00,173.09, 7,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NDISI0042,Discolithus phaseolus,COMMON,  ,1,12f572f85792e016274b0a28c0c4e849
15,147,C,7,2,138.0,139.0,170.00,173.09, 7,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NGEPH0015,Gephyrocapsa californicus,COMMON,  ,1,19fffb7ba11ddb794c90a8c904b03041
15,147,C,7,2,138.0,139.0,170.00,173.09, 7,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NGEPH0060,Gephyrocapsa oceanica,COMMON,  ,1,99f48c1b3ed122adbbe9c36b1f96f280
15,147,C,7,2,138.0,139.0,170.00,173.09, 7,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NGEPH0095,Gephyrocapsa sinuosa,ABUNDANT,  ,1,b10e5a8cf29b5664c3bc355344a2a415
15,147,C,7,2,138.0,139.0,170.00,173.09, 7,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NGEPH0100,Gephyrocapsa sp.,COMMON,  ,1,088bb794183650c2ad5d55795bc17d04
15,147,C,7,2,138.0,139.0,170.00,173.09, 7,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NHELI0100,Helicopontosphaera kamptneri,COMMON,  ,1,5e1b98b38dc40e7a80618e8c04492828
15,147,C,7,3,46.0,47.0,170.00,173.67,10,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NCYCO0080,Cyclococcolithina leptopora,RARE,  ,1,679396178ec4950b0437c29e4ae78bce
15,147,C,7,3,46.0,47.0,170.00,173.67,10,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NDISI0042,Discolithus phaseolus,COMMON,  ,1,42c1b5fd8576c1ae92b54137eb8553b2
15,147,C,7,3,46.0,47.0,170.00,173.67,10,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NGEPH0015,Gephyrocapsa californicus,COMMON,  ,1,56b602294a52304dad99abaeae50ebd3
15,147,C,7,3,46.0,47.0,170.00,173.67,10,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NGEPH0060,Gephyrocapsa oceanica,ABUNDANT,  ,1,836a8e2867ee218d21e58b144e8ed072
15,147,C,7,3,46.0,47.0,170.00,173.67,10,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NGEPH0095,Gephyrocapsa sinuosa,COMMON,  ,1,34279e4a37191cb62cd0ec4fdb2e4d13
15,147,C,7,3,46.0,47.0,170.00,173.67,10,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NGEPH0100,Gephyrocapsa sp.,COMMON,  ,1,345fbd85e1aab8dea2367e2ee7599f24
15,147,C,7,3,46.0,47.0,170.00,173.67,10,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NHELI0100,Helicopontosphaera kamptneri,COMMON,  ,1,37df8984c387e8a6a09edbe742191b03
15,147,C,7,3,46.0,47.0,170.00,173.67,10,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NSYRA0063,Syracosphaera jonesi,COMMON,  ,1,5393d206440f135c77f394a0b171bd69
15,147,C,7,3,46.0,47.0,170.00,173.67,10,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NSYRA0070,Syracosphaera pulchra,RARE,  ,1,a9748b32e9e1369599db9b700f7b65b3
15,147,C,7,3,46.0,47.0,170.00,173.67,10,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NUMBI0030,Umbilicosphaera mirabilis,RARE,  ,1,39632b80e0af9e19d85343836a9ed02f
15,147,C,7,3,90.0,91.0,170.00,174.11, 8,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NCYCO0080,Cyclococcolithina leptopora,RARE,  ,1,4d531079b82224c5f6cda03e5ce2617f
15,147,C,7,3,90.0,91.0,170.00,174.11, 8,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NDISI0042,Discolithus phaseolus,RARE,  ,1,918add7158b65f2ecb4f66821972795f
15,147,C,7,3,90.0,91.0,170.00,174.11, 8,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NGEPH0015,Gephyrocapsa californicus,COMMON,  ,1,955dd6c12195c755b2cda73bd789629e
15,147,C,7,3,90.0,91.0,170.00,174.11, 8,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NGEPH0060,Gephyrocapsa oceanica,COMMON,  ,1,d26d491d60724367b5c8a7cfbba88099
15,147,C,7,3,90.0,91.0,170.00,174.11, 8,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NGEPH0095,Gephyrocapsa sinuosa,ABUNDANT,  ,1,51d78930efbd7b86107164cfdf3ba45f
15,147,C,7,3,90.0,91.0,170.00,174.11, 8,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NGEPH0100,Gephyrocapsa sp.,RARE,  ,1,214b04b32b1961ed1186e30641376ef8
15,147,C,7,3,90.0,91.0,170.00,174.11, 8,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NHELI0100,Helicopontosphaera kamptneri,RARE,  ,1,b903323a27e63957f7e3eb1ebc6012f4
15,147,C,7,3,90.0,91.0,170.00,174.11, 8,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,641,NUMBI0030,Umbilicosphaera mirabilis,COMMON,  ,1,bcfa67a8b79176c9ec2704f43f11d781
