leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
27,259,,1,1,129.0,150.0,0.00,1.29,1.50,, NANNO OOZE, 10YR8/2-VERY PALE ORANGE,,,,,,, STIFF, 00000000,0f828aa3f56aadb167d132a4cbd49cd3,27-259-1-1
27,259,,1,2,0.0,150.0,0.00,1.50,3.00,, NANNO OOZE," 10YR8/2-VERY PALE ORANGE,5YR8/4,5YR8/ 1-PINKISH GRAY,5YR5/6"," 0-58 CM VERY PALE ORANGE WIT H STREAKS OF 5YR8/4,58-62 CM PINKISH GRAY SANDY LAYE R 92-93 CM VERY PALE ORANGE SANDY LAYER 126-133 CM P INKISH GRAY SANDY LAYER,62-92 CM 5YR8/4 GRADING DOWN TO VERY PALE ORANGE 93-126 CM 5YR5/6 GRADING DOWN T O VERY PALE ORANGE",,,,,, STIFF, 00000000,1d715d8d3b42760ec61d3a25a309bea0,27-259-1-2
27,259,,1,3,0.0,150.0,0.00,3.00,4.50,, NANNO OOZE," N8,10YR8/2-VERY PALE ORANGE,5YR8/1-PI NKISH GRAY,5YR6/4,10YR7/4", 48-49 CM PINKISH GRAY SA NDY LAYER,,,,, 0-19 CM N8 99-48 CM 49-62 CM AND 114-144 CM VERY PALE ORANGE 62-72 CM 5YR6/4 72-79 CM AND 10 2-114 PINKISH GRAY 79-102 CM AND 144-150 CM 10YR7/4, STIFF, 00000000,a96bc40280c9907955cae33f1a23dccc,27-259-1-3
27,259,,1,4,0.0,150.0,0.00,4.50,6.00,, NANNO OOZE," 10YR7/4,10YR8/2-VERY PALE ORANGE,5YR8 /1-PINKISH GRAY,5YR8/4,5YR5/6"," 94-96 CM AND 118-119 CM VERY PALE ORANGE SANDY LAYER,54-94 CM AND 119-15 0 CM 5YR8/4 GRADING DOWN TO VERY PALE ORANGE",,,,, 0-8 C M 10YR7/4 8-52 CM VERY PALE ORANGE 52-54 CM PINKISH GRAY 96-118 CM 5YR5/6, STIFF, 00000000,f404f87509eb4d7d7136afbb17ee3ca2,27-259-1-4
27,259,,1,5,0.0,18.0,0.00,6.00,6.18,, NANNO OOZE," 10YR8/2-VERY PALE ORANGE,5YR8/1-PINKI SH GRAY", 115-118 CM PINKISH GRAY SANDY LAYER,,,,,, STIF F, 00000000,ffc9fea1f4cc5eef0e6c2f782dfa2cce,27-259-1-5
27,259,,1,5,18.0,90.0,0.00,6.18,6.90,, NANNO CLAY," 10YR8/2-VERY PALE ORANGE,10YR7/4",,,,,,, ST IFF, 00000000,35fd392ed9ef24aa6da0ec1c60d10f03,27-259-1-5
27,259,,1,5,90.0,150.0,0.00,6.90,7.50,, SANDY CLAY," 10YR7/4,10YR8/2-VERY PALE ORANGE,10YR 5/4", 93-96 CM VERY PALE ORANGE SANDY LAYER, 110-15 0 CM SLIGHTLY DISTURBED,,,, 90-93 CM 10YR7/4 96-150 CM 10YR7/4 TO 10YR5/4, STIFF, 33212000,6255fdf1cb56e3837b910a0afae613a8,27-259-1-5
27,259,,1,6,0.0,150.0,0.00,7.50,9.00,, ZEOL CLAY," 10YR5/4,10YR6/6", 10YR5/4 THROUGHOUT W ITH STREAKS AND SMALL PATCHES OF 10YR6/6, 90-117 CM HIGHLY DISTURBED,,,,, STIFF, 00000000,73f4ba6f7d1d3139ff3deb474b3da352,27-259-1-6
27,259,,3,1,0.0,150.0,17.50,17.50,19.00,, ZEOL CLAY," 10YR5/4,10YR6/6", 10YR5/4 THROUGHOUT W ITH STREAKS AND PATCHES OF 10YR6/6 AND A FEW STREAKS OF SLIGHTLY DARKER MATERIAL, MODERATELY DISTURBED,,,,, STIFF, 00000000,7d777a7649b59a5132f56441f28014fe,27-259-3-1
27,259,,3,2,0.0,150.0,17.50,19.00,20.50,, ZEOL CLAY," 10YR5/4,10YR6/6", 10YR5/4 THROUGHOUT W ITH STREAKS AND PATCHES OF 10YR6/6 AND A FEW DARK ST REAKS, MODERATELY DISTURBED,,,,, STIFF, 00000000,67148fa0e8dbc1cd3780383407684248,27-259-3-2
