leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
54,424,C,2,1,0.0,27.50,27.50,   28.15,"DMITRIEV, Y.",APHYRIC BASALT,"PCES 1 (0-5), 2 (7-9), 3 (16-24), 4 (26-33), 5 (37-44), 6 (46-53), 7 (55-63)","APHYRIC,VERY FINE-GRAINED & MICROPORPHYRIC IN PCES 2-4,GLASS PERIPHERY FRINGE 1-2MM IN PCES 2+6",,FRESH BLUE CLAY.MIN COATS SURFACES OF PCES 1-2,"RENMANTS OF A LIGHTER PERIPHERY ZONE ARE VISIBLE IN PCES 2+4-5+7,BASALT IS SOMETIMES BANDED WITH LIGHTER & DARKER MINERALS,PCE 2 & OTHERS HAVE A TRANSITION FROM LIGHTER TO DARKER GRAY PCE 6,TWO COOLING UNITS ARE PRESENT FROM PCES 1-5 & PCES 6-7","                                        PINPOINT comments : EMPTY VESICLES IN PCES 2-3 & PINPOINT VESICLES IN PCE 6 |     TO 1  1-2 comments : PCE 7 comments : VUGS OFTEN GROUPED WITH VESICLES IN PCE 3,VUGS 3-5% UP TO 2MM IN PCE 4 ALSO PRESENT IN PCE 5 BUT SMALLER & LESS ABUNDANT",PLAG     RARE comments : RARE MICROPHENOS IN PCES 2-4,,CLAY.MIN comments :  BLUE CLAY.MIN COATING WEATHERED SURFACES IN PCES 1-2,,
54,424,C,3,1,0.0,31.50,31.50,   32.19,"DMITRIEV, Y.",APHYRIC BASALT,"PCES 1A (0-6), 1B (6-13), 2 (16-30), 3 (34-42), 4 (44-57), 5 (59-68)","APHYRIC,VERY FINE-GRAINED,BLACK GLASSY FRINGE ON PCE 1 ABOUT 1CM",MICROFISSURES IN PCE 4,"FRESH NDED GRAY & DARK GRAY GOING TO DARK GRAY WITH THE WER TWO-THIRDS HAVING A 0.6CM LIGHTER ZONE AROUND DARKER CORE PCE 1,LIGHTER ZONES AROUND CROFISSURE GRADING TO DARKER GRAY BASALT WITH TCHES 1-2MM OF LIGHTER & DARKER GRAY WIDTH OF ZONE M IN PCE 4,TWO COOLING UNITS PRESENT FROM PCES 1-3 PCES 4-5",, comments : VUGS PRESENT IN PCES 2+3 |      0.5  2-3          UNIDENT.MINS comments : PCE 1 WITH ABUNDANCE DECREASING IN LOWER PART OF PCE 1 & VESICLES IN THIS REGION ARE FILLED WITH RUSTY & GREENISH UNIDENT.MINS PCE 1B |            <1          UNIDENT.MINS comments : FILLED WITH RUSTY-GREEN UNIDENT.MINS IN PCE 4 |                                         PINPOINT comments : SOME PINPOINT VESICLES IN PCES 4-5,PLAG     RARE comments : RARE PLAG MICROPHENOS IN PCES 2-3,,UNIDENT comments :  RUSTY & GREEN UNIDENT.MINS IN VUGS,,
