leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
84,566,,1,1,0.0,140.0,0.00,0.00,1.40,MB, MUD, DARK OLIVE GRAY, BEDDING, MODERATELY DISTURBED, PEBBLES,,,, FIRM, 00000000,513683e295a3f6fd7f57f7e9d001269e,84-566-1-1
84,566,,1,2,0.0,131.0,0.00,1.50,2.81,YO," MUD,SAND", DARK OLIVE GRAY," BEDDING,LAMINAE", MODERATELY DISTURBED, PEBBLES, PYRITE, SHELL DEBRIS,, FIRM, 00000000,f24e03fb7bab03cb70c76f88a2636f76,84-566-1-2
84,566,,1,3,0.0,70.0,0.00,3.00,3.70,YO," MUD,SAND", DARK OLIVE GRAY," BEDDING,CONTACT", MODERATELY DISTURBED, PEBBLES,,,, FIRM, 00000000,d65f698c807b15c49fd5e979b1f3c228,84-566-1-3
84,566,,2,1,0.0,150.0,4.00,4.00,5.50,ARN," MUD,SAND", DARK OLIVE GRAY," FRACTURING,BURROWS,BEDDING", SLIGHTLY DISTURBED, PEBBLES,,,, FIRM, 00000000,348375588c815ec2d2ae09ebcf71b6c9,84-566-2-1
84,566,,2,2,0.0,150.0,4.00,5.50,7.00,ARN," MUD,SAND", DARK OLIVE GRAY," FRACTURING,BURROWS,BEDDING", SLIGHTLY DISTURBED, PEBBLES,,,, FIRM, 00000000,79b814d81bd90eccb8206b977d0a2618,84-566-2-2
84,566,,2,3,0.0,140.0,4.00,7.00,8.40,ARN," MUD,SAND", DARK OLIVE GRAY," FAULTING,LAMINAE,BEDDING,BURROWS", MODERATELY DISTURBED, PEBBLES, GLAUCONITE,,, FIRM, 00000000,253b785a5a5cb06311453b0b0a03d8c9,84-566-2-3
84,566,,2,4,0.0,118.0,4.00,8.50,9.68,ARN," MUD,SAND", DARK OLIVE GRAY," BEDDING,FAULTING",,,,,, FIRM, 00000000,bb0f9c7329ef1e63d7ae72ee08ecbaaa,84-566-2-4
84,566,,2,CC,0.0,25.0,4.00,9.78,9.93,ARN, MUD, DARK OLIVE GRAY," LAMINAE,SLUMP STRUCTURE", MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS, PUMICE,,, FIRM, 00000000,3651e4d451e86979e2b1c04c6087c2ad,84-566-2-CC
84,566,,4,1,0.0,150.0,12.30,12.30,13.80,MB," MUD,MUDSTONE"," DARK OLIVE GRAY,OLIVE", LAMINAE, GREATLY DISTURBED, PEBBLES,," SPONGES AND SPICULES,RADIOLARIANS",, FIRM, 00000000,c613c97913c0c4e0a9c9a0b0bf44cb31,84-566-4-1
84,566,,4,2,0.0,135.0,12.30,13.80,15.15,MB, MUD, DARK OLIVE GRAY," BURROWS,LAMINAE", MODERATELY DISTURBED,,," SPONGES AND SPICULES,RADIOLARIANS",, FIRM, 00000000,92cb75df2be5804264f94888c7259f12,84-566-4-2
84,566,,4,3,0.0,143.0,12.30,15.30,16.73,MB, MUD, DARK OLIVE GRAY," BURROWS,MOTTLING", MODERATELY DISTURBED, PEBBLES,,,, FIRM, 00000000,2ed7b71bf44f2d7fcf95fd178f12553e,84-566-4-3
84,566,,4,CC,0.0,23.0,12.30,16.83,16.96,MB, MUD, DARK OLIVE GRAY," LAMINAE,BURROWS", MODERATELY DISTURBED,,,,, FIRM, 00000000,d04709be71f591be72e98dbcc4678c10,84-566-4-CC
84,566,,5,1,0.0,150.0,21.90,21.90,23.40,MB, MUD, DARK OLIVE GRAY," CONTACT,BURROWS,MOTTLING,BEDDING", SLIGHTLY DISTURBED,,,,, FIRM, 00000000,510939a891802ba83d52ca8106506f59,84-566-5-1
84,566,,5,2,0.0,145.0,21.90,23.40,24.85,MB," MUD,MUDSTONE", DARK OLIVE GRAY, MOTTLING, MODERATELY DISTURBED,,,,, FIRM, 33213000,d7df27808f03b049bddb97ca268878f2,84-566-5-2
84,566,,5,3,0.0,20.0,21.90,24.90,25.10,MB," MUD,MUDSTONE", DARK OLIVE GRAY,, MODERATELY DISTURBED,,,,, FIRM, 33213000,70b60018e01936bd6bc757698615c145,84-566-5-3
84,566,,5,3,20.0,101.0,21.90,25.10,25.91,MB," MUD,MUDSTONE", DARK OLIVE GRAY,,, PEBBLES,,,, FIRM, 33213000,3d3fb41722ae6ddbb730eabc05aac3ae,84-566-5-3
84,566,,5,CC,0.0,12.0,21.90,26.01,26.03,MB, BRECCIA," BLACK,DARK GRAYISH BROWN",,, PEBBLES,,,, FIRM, 00000000,21e37f01b3f8dc3bbadaeddbe825f859,84-566-5-CC
84,566,,6,1,0.0,84.0,31.40,31.40,32.24,MB, BRECCIA, BLACK, VEINS,," PEBBLES,VOLCANIC DEPOSITS"," PUMICE,VOLCANIC ASH",,, FIRM, 00000000,3d2f2c4d7afced7117cdceff3926263b,84-566-6-1
84,566,,6,CC,0.0,41.0,31.40,32.36,32.67,MB, BRECCIA, BLACK,,, PEBBLES,,,, FIRM, 00000000,b2ccfd1bf9ec2339a074c1b68e7853c9,84-566-6-CC
84,566,,7,1,0.0,60.0,41.10,41.10,41.70,BOU, BRECCIA," LIGHT BLUE GREEN,LIGHT BLUE,DUSKY YELLOW GREEN", CONTACT,,,,,, FIRM, 00000000,1cc30fb6578ccbe2d4b98a6423371709,84-566-7-1
84,566,,8,1,0.0,64.0,50.80,50.80,51.44,BOU, BRECCIA," LIGHT BLUE GREEN,LIGHT BLUE,DUSKY YELLOW GREEN",,,,,,, HARD, 00000000,79b67715e7cd0f35e84be4a128a0fb60,84-566-8-1
84,566,,9,1,0.0,72.0,52.80,52.80,53.52,BOU," BRECCIA,MUDSTONE", DARK GRAYISH,,,,,,, HARD, 00000000,74422bf1e99ed6b59a81c7199e092647,84-566-9-1
84,566,,9,CC,0.0,25.0,52.80,53.62,53.77,BOU," BRECCIA,MUDSTONE", DARK GRAYISH,,,,,,, HARD, 00000000,a484d2531ff7660fc201f609817c3a03,84-566-9-CC
