leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
94,611,E,1,CC,0.0,0.0,6.50,16.00, 8,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOA0454,Globorotalia puncticulata,RARE,  ,1,fd33c5782771ab48b7470d57f3420785
94,611,E,1,CC,0.0,0.0,6.50,16.00, 8,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOA0486,Globorotalia scitula,FEW,  ,1,52c27b7b29f7de68fad4dd23942f9e0f
94,611,E,1,CC,0.0,0.0,6.50,16.00, 8,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOD0590,Globigerinoides trilobus,FEW,  ,1,6ec9e70ff47b4e97308c60054f189046
94,611,E,1,CC,0.0,0.0,6.50,16.00, 8,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOG0105,Globigerina bulloides,COMMON,  ,1,c88452f376490d51041ddfd5b9940cec
94,611,E,1,CC,0.0,0.0,6.50,16.00, 8,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOG0670,Globigerina quinqueloba,COMMON,  ,1,6fcefb46aa22336b8a14b6090f8080fc
94,611,E,1,CC,0.0,0.0,6.50,16.00, 8,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FNEOG0112,Neogloboquadrina pachyderma (right-coiling),RARE,  ,1,b797d165e0ab620c326be8dfdb609612
94,611,E,1,CC,0.0,0.0,6.50,16.00, 8,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FNEOG0114,Neogloboquadrina pachyderma (left-coiling),COMMON,  ,1,561e7aa9f64db1cdb62b835f83b0993f
94,611,E,1,CC,0.0,0.0,6.50,16.00, 8,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FORBU0040,Orbulina universa,COMMON,  ,1,6ccdf07441327d6cffe32f2960706924
94,611,E,2,CC,0.0,0.0,16.10,25.64,10,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOA0454,Globorotalia puncticulata,RARE,  ,1,e1b917d1cbf0a21151eb71cd8371e887
94,611,E,2,CC,0.0,0.0,16.10,25.64,10,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOA0486,Globorotalia scitula,FEW,  ,1,c0211969425b3068c612b4b0fb7024b4
94,611,E,2,CC,0.0,0.0,16.10,25.64,10,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOG0009,Globigerina aequilateralis,RARE,  ,1,798a3fe7d084f24875973165579b45a6
94,611,E,2,CC,0.0,0.0,16.10,25.64,10,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOG0105,Globigerina bulloides,COMMON,  ,1,c7ec3f9a28b41c908d0fef3889335861
94,611,E,2,CC,0.0,0.0,16.10,25.64,10,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOG0290,Globigerina falconensis,RARE,  ,1,abdce8380c597258edce1b9e552aef8a
94,611,E,2,CC,0.0,0.0,16.10,25.64,10,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOG0670,Globigerina quinqueloba,COMMON,  ,1,608ac3aff53d259214e8e761c8b6e6df
94,611,E,2,CC,0.0,0.0,16.10,25.64,10,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FGLOT0100,Globigerinita glutinata,RARE,  ,1,78d445ec7deff4eeeaf046359dd301c9
94,611,E,2,CC,0.0,0.0,16.10,25.64,10,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FNEOG0112,Neogloboquadrina pachyderma (right-coiling),COMMON,  ,1,f6683aaee8078c2c650c1a496ef31b99
94,611,E,2,CC,0.0,0.0,16.10,25.64,10,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FNEOG0114,Neogloboquadrina pachyderma (left-coiling),RARE,  ,1,9b301ca5028088276fe4550ce2608b38
94,611,E,2,CC,0.0,0.0,16.10,25.64,10,WEAVER,00/1900,94,PLANKTONIC FORAMINIFERA,ABUNDANT,,,GOOD,NO AGE GIVEN,721,FORBU0040,Orbulina universa,COMMON,  ,1,020514e4013c44147149c1a0338e4c1e
