leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
94,611,E,1,CC,0.0,0.0,6.50,16.00,18,TAKAYAMA,,94,NANNOFOSSILS,,,,GOOD,NO AGE GIVEN,686,NCALD0010,Calcidiscus leptoporus,FEW,  ,1,1388eab2ce43fe1cbfc2bb5dfad91c3b
94,611,E,1,CC,0.0,0.0,6.50,16.00,18,TAKAYAMA,,94,NANNOFOSSILS,,,,GOOD,NO AGE GIVEN,686,NCOCO0300,Coccolithus pelagicus,PRESENT,  ,1,cd0f93593b74db4e4dd2966d8653651b
94,611,E,1,CC,0.0,0.0,6.50,16.00,18,TAKAYAMA,,94,NANNOFOSSILS,,,,GOOD,NO AGE GIVEN,686,NDISL0070,Discolithina japonica,PRESENT,  ,1,413052c2dc8068798e7513a5bea8f73c
94,611,E,1,CC,0.0,0.0,6.50,16.00,18,TAKAYAMA,,94,NANNOFOSSILS,,,,GOOD,NO AGE GIVEN,686,NDISL0215,Discolithina sp.,PRESENT,  ,1,fd2533869f454f39fbb667ecbe25d509
94,611,E,1,CC,0.0,0.0,6.50,16.00,18,TAKAYAMA,,94,NANNOFOSSILS,,,,GOOD,NO AGE GIVEN,686,NEMIL0030,Emiliania ovata,PRESENT,  ,1,f32f3162839734580aa835b4aabe455a
94,611,E,1,CC,0.0,0.0,6.50,16.00,18,TAKAYAMA,,94,NANNOFOSSILS,,,,GOOD,NO AGE GIVEN,686,NGEPH0010,Gephyrocapsa aperta,RARE,  ,1,9a09bf17b04e42a4b9b448abf7b08907
94,611,E,1,CC,0.0,0.0,6.50,16.00,18,TAKAYAMA,,94,NANNOFOSSILS,,,,GOOD,NO AGE GIVEN,686,NGEPH0020,Gephyrocapsa caribbeanica,FEW,  ,1,b17a79e09761d805479faeb89ff30e84
94,611,E,1,CC,0.0,0.0,6.50,16.00,18,TAKAYAMA,,94,NANNOFOSSILS,,,,GOOD,NO AGE GIVEN,686,NGEPH0060,Gephyrocapsa oceanica,FEW,  ,1,e30e1d5c3df896e97f64cd00d39e13ea
94,611,E,1,CC,0.0,0.0,6.50,16.00,18,TAKAYAMA,,94,NANNOFOSSILS,,,,GOOD,NO AGE GIVEN,686,NGEPH0075,Gephyrocapsa parallela,RARE,  ,1,4f86de4381f490989a299056d6f773c9
94,611,E,1,CC,0.0,0.0,6.50,16.00,18,TAKAYAMA,,94,NANNOFOSSILS,,,,GOOD,NO AGE GIVEN,686,NHELC0020,Helicosphaera carteri,RARE,  ,1,d1405ea2acb1eca7d0d517b583d34809
94,611,E,1,CC,0.0,0.0,6.50,16.00,18,TAKAYAMA,,94,NANNOFOSSILS,,,,GOOD,NO AGE GIVEN,686,NHELC0060,Helicosphaera hyalina,PRESENT,  ,2,6e5fefac71ec449e871fedd6133f2586
94,611,E,1,CC,0.0,0.0,6.50,16.00,18,TAKAYAMA,,94,NANNOFOSSILS,,,,GOOD,NO AGE GIVEN,686,NHELC0170,Helicosphaera wallichi,PRESENT,  ,2,535a7dff12469c4950c4abd2b7c118c1
94,611,E,1,CC,0.0,0.0,6.50,16.00,18,TAKAYAMA,,94,NANNOFOSSILS,,,,GOOD,NO AGE GIVEN,686,NOOLI0010,Oolithotus antillarum,PRESENT,  ,2,103f6fc3f83df55bfc2479cd8fa467b9
94,611,E,1,CC,0.0,0.0,6.50,16.00,18,TAKAYAMA,,94,NANNOFOSSILS,,,,GOOD,NO AGE GIVEN,686,NPSEU0010,Pseudoemiliania lacunosa,FEW,  ,2,984cbbb6fec5223fa50fc0a31c199136
