leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
126,790,B,001,Hydraulic (Advanced) Piston Core,01,HCS,000,,,150,,,clayey vitric silt(0-14cm); vitric silt(14-133cm); void(133-150cm),dark reddish brown(0-14cm); gray/light gray(14-133cm),5yr 3/4(0-14cm); 5y 6/1(14-133cm),rare isolated pebbles(esp @ 49-50cm),slightly(0-60cm) to moderately(60-100cm) disturbed,vitric; rare isolated pebbles(esp @ 49-50cm),vitric,,clayey vitric silt (mud line)(0-14cm),,,H,30.91605,139.84425,0000.00,0,150
126,790,B,001,Hydraulic (Advanced) Piston Core,02,TAZ,000,,,150,,,clayey vitric silt(0-140cm); vitric silt(140-150cm),gray/light gray w/ darker at 70-82?cm,5y 6/1,normal graded bedding?(138-140cm),slightly disturbed,vitric,vitric,,,,,H,30.91605,139.84425,0001.50,150,300
126,790,B,001,Hydraulic (Advanced) Piston Core,03,TAZ,000,,,117,,,vitric silt(0-50;100-117cm); clayey vitric silt(50-100cm),gray/light gray w/ darker at 18cm or along edge @ 0-25cm? and @ 88-95cm,5y 6/1,,slightly disturbed,vitric,vitric,,,,,H,30.91605,139.84425,0003.00,300,417
126,790,B,001,Hydraulic (Advanced) Piston Core,CC,TAZ,000,,,011,,,vitric silt,gray/light gray,5y 6/1,,soupy,vitric,vitric,,,,,H,30.91605,139.84425,0004.17,417,428
126,790,B,002,Hydraulic (Advanced) Piston Core,01,NIS,000,,,150,,,vitric sand,light olive gray(0-70cm); dark olive gray(70-100cm); black(100-150cm),5y 6/2(0-70cm); 5y 3/2(70-100cm); n2/(100-150cm),fining upward sequence(58-150cm); pumice bed?,highly(0-44cm) to moderately(44-150cm) disturbed,vitric; pumice bed?,vitric; pumice bed?,,crs to medium sand,,,H,30.91605,139.84425,0004.50,450,600
126,790,B,002,Hydraulic (Advanced) Piston Core,02,NIS,000,,,150,,,"vitric sand(0-30,42-44,64-140cm); vitric silt(30-42,44-64cm); nannofossil silty clay(140-145cm); vitric silt(145-150cm)","dark olive gray w/ light olive gray at 13-18cm(0-30cm); black?(30-42,44-64cm); black(42-44,64-140cm); dark gray(140-145cm); very dark gray(145-150cm)","5y 3/2 w/ 5y 6/2 at 13-18cm(0-30cm); 2yr 2/1?(5yr 2/1?)(30-42,44-64cm); n2/(42-44,64-140cm); 5y 4/1(140-145cm); 5y 3/1(145-150cm)","fining upward sequences?(0-13,64-140cm); coarsening upward sequence?(18-30cm); pumice bed?(0-30cm); normal graded bedding?(10-13cm)",moderately(0-105cm) to highly(103-150cm) disturbed,"vitric(0-140,145-150cm); pumice bed?(0-30cm); ash(30-140,145-150cm)","vitric(0-140,145-150cm); pumice bed?(0-30cm); ash(30-140,145-150cm)",visible forams(140-145cm); nannos(140-150cm),medium to crs sand(pumice bed?) w/ concentrated pumice(max 5mm) at 13-18cm(0-30cm); silt w/ very fine sand at 44-46cm(30-64cm); fine grained sand(64-140cm); hemipelagic silty clay(140-145cm),,,H,30.91605,139.84425,0006.00,600,750
126,790,B,002,Hydraulic (Advanced) Piston Core,03,NIS,000,,,150,,,nannofossil silty clay and vitric silt(0-46cm); nannofossil silty clay(46-148cm),"black(0-5,7-11,17-20,25-26,39-46?,148-150cm); dark gray(5-7?,11-17,20-25,34-39cm); olive gray(26-34,46-148cm)","5yr 2/1(0-3,7-11,17-20,25-26,39-46?,148-150); n2/(3-5cm); 5y 4/1(5-7?,11-17,20-25,34-39cm); 5y 4/2 (26-34,46-148cm)",,moderately disturbed,"vitric ash(0-5,7-11,17-20,25-26?,39-46,148-150cm); ash scattered?(26-34cm)","vitric ash(0-5,7-11,17-20.25-26?,39-46,148-150cm); ash scattered?(26-34cm)",,"hemipelagic(5-7,11-17,20-25,26-39,46-148cm); very fine sand(3-5cm)",,,H,30.91605,139.84425,0007.50,750,900
126,790,B,002,Hydraulic (Advanced) Piston Core,04,NIS,000,,,150,,,vitric silt(0-18); vitric silt(61-74cm) grading upward to nannofossil? silty clay(18-61); vitric silt(127-150cm) grading upward to nannofossil silty clay(74-127cm),black(0-18cm); gray/light gray(61-74cm) grading upward to olive gray(18-61cm); dark gray(127-150cm) grading upward to olive gray(127-74cm),n2/((0-18cm); 5y 6/1(61-74)grading upward to 5y 4/2(18-61cm); 5y 4/1(127-150cm) grading upward to 5y 4/2(74-127),parallel laminae(13-18cm); normal graded bedding(74cm),,"vitric ash(0-18,61-74,127-150cm)","vitric ash(0-18,61-74,127-150cm)",,"hemipelagic(18-61,74-127cm); gradational contacts(61,127);   the following stratigraphic horizons correlate w/ hole 790a as follows: 790b, core2, section 4, 18cm to 790a, core 2, section 1, 104cm and 790b, core 2, section 4, 74 cm to 790a, core 2, section 2, 30cm",,,H,30.91605,139.84425,0009.00,900,1050
126,790,B,002,Hydraulic (Advanced) Piston Core,05,NIS,000,,,150,,,vitric silt(0-53cm) grading down to vitric sand(53-138cm); nannofossil silty clay(138-150cm),dark gray(0-138cm); olive gray(138-150cm),5y 4/1(0-138cm); 5y 4/2(138-150cm),normal graded bedding?(138cm); fining upward sequence(48-138cm),"moderately(0-83,138-150?cm) to highly(83-138cm) disturbed","vitric ash,pumice(0-138cm)","vitric ash,pumice,rock fragments(0-138cm)",forams(0-138cm); nannos(138-150cm),"hemipelagic(138-150cm); medium sand fining upward to very fine to silt(0-138cm); the following stratigraphic horizon correlates w/ hole 790a as follows: 790b, core 2, section 5, 138cm to 790a, core 2, section 3, 83cm",,,H,30.91605,139.84425,0010.50,1050,1200
126,790,B,002,Hydraulic (Advanced) Piston Core,06,NIS,000,,,112,,,"nannofossil silty clay(0-42,77?-112cm); vitric sand(42-77?cm)","olive gray(0-42,77?-112cm); black(42-77?m)","5y 4/2(0-42,77?-112cm); 5yr 2/1(42-77?cm)",normal graded bedding(77?cm),moderately disturbed,vitric ash(42-77?cm),vitric ash(42-77?cm),,"hemipelagic(0-42,77?-112cm)",,,H,30.91605,139.84425,0012.00,1200,1312
