leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
66,493,B,1,1,0.0,150.0,12.00,12.00,13.50,, MUDDY SILT, OLIVE GRAY, BEDDING, GREATLY DISTURBED,,,,, SOFT, 33213000.3311.3450
66,493,B,1,2,0.0,141.0,12.00,13.50,14.91,, MUDDY SILT, OLIVE GRAY, MOTTLING, GREATLY DISTURBED,  *,,,, SOFT,
66,493,B,1,3,0.0,150.0,12.00,15.00,16.50,, MUDDY SILT," OLIVE GRAY,BLUISH GRAY",, GREATLY DISTURBED,  *,,,, SOFT,
66,493,B,1,4,0.0,1.0,12.00,16.50,16.51,, ASH, BLUISH GRAY,, GREATLY DISTURBED,  *,,,, SOFT, 33113000
66,493,B,1,4,2.0,4.0,12.00,16.52,16.54,, MUDDY SILT, OLIVE GRAY,, MODERATELY DISTURBED,  *,,,, SOFT, 33213000
66,493,B,1,4,5.0,7.0,12.00,16.55,16.57,, ASH, BLUISH GRAY,, GREATLY DISTURBED,  *,,,, SOFT, 33113000
66,493,B,1,4,8.0,14.0,12.00,16.58,16.64,, MUDDY SILT, OLIVE GRAY,, MODERATELY DISTURBED,  *,,,, SOFT, 33213000
66,493,B,1,4,15.0,27.0,12.00,16.65,16.77,, ASH, BLUISH GRAY,, GREATLY DISTURBED,  *,,,, SOFT,
66,493,B,1,4,28.0,68.0,12.00,16.78,17.18,, MUDDY SILT, OLIVE GRAY,, GREATLY DISTURBED,  *,,,, SOFT, 33213000
66,493,B,1,CC,0.0,17.0,12.00,17.28,17.35,, MUDDY SILT, OLIVE GRAY,, GREATLY DISTURBED,  *,,,, SOFT, 33213000
66,493,B,2,1,0.0,150.0,21.50,21.50,23.00,, MUDDY SILT, GRAYISH OLIVE GREEN,, GREATLY DISTURBED,  *,, PLANT DEBRIS,, SOFT,
66,493,B,2,2,0.0,150.0,21.50,23.00,24.50,, MUD," GRAYISH OLIVE GREEN,BLUISH GRAY",,,  *,,,, SOFT,
66,493,B,2,3,0.0,150.0,21.50,24.50,26.00,, MUD, GRAYISH OLIVE GREEN,, GREATLY DISTURBED,  *,,,, SOFT,
66,493,B,2,4,0.0,140.0,21.50,26.00,27.40,, MUD, GRAYISH OLIVE GREEN,, MODERATELY DISTURBED,  *, PUMICE, PLANT DEBRIS,, SOFT,
66,493,B,2,5,0.0,136.0,21.50,27.50,28.86,, MUD, GRAYISH OLIVE GREEN,, GREATLY DISTURBED,  *,, PLANT DEBRIS,, SOFT,
66,493,B,2,6,0.0,150.0,21.50,29.00,30.50,, MUD, GRAYISH OLIVE GREEN, BEDDING, MODERATELY DISTURBED,  *,, PLANT DEBRIS,, SOFT,
66,493,B,2,7,0.0,33.0,21.50,30.50,30.83,, MUD, GRAYISH OLIVE GREEN,, MODERATELY DISTURBED,  *,,,, SOFT,
66,493,B,2,CC,0.0,17.0,21.50,30.93,31.00,, MUD, GRAYISH OLIVE GREEN,, GREATLY DISTURBED,  *,,,, SOFT,
66,493,B,3,1,0.0,33.0,31.00,31.00,31.33,, MUDDY SILT, OLIVE GRAY," BEDDING,MOTTLING", GREATLY DISTURBED, GAS FEATURES*,,,, SOFT,
66,493,B,3,1,36.0,150.0,31.00,31.36,32.50,, MUDDY SILT, OLIVE GRAY," BEDDING,MOTTLING", GREATLY DISTURBED, GAS FEATURES*,, PLANT DEBRIS,, SOFT,
66,493,B,3,2,0.0,150.0,31.00,32.50,34.00,, MUDDY SILT, OLIVE GRAY,, GREATLY DISTURBED, GAS FEATURES*,, PLANT DEBRIS,, SOFT,
66,493,B,3,3,0.0,150.0,31.00,34.00,35.50,, MUDDY SILT, OLIVE GRAY,, GREATLY DISTURBED, GAS FEATURES*,, PLANT DEBRIS,, SOFT,
66,493,B,3,4,0.0,150.0,31.00,35.50,37.00,, MUDDY SILT, OLIVE GRAY,, MODERATELY DISTURBED,  *,," PLANT DEBRIS,SHELL DEBRIS",, SOFT,
66,493,B,3,5,0.0,100.0,31.00,37.00,38.00,, MUDDY SILT, OLIVE GRAY,, MODERATELY DISTURBED,  *,, PLANT DEBRIS,, SOFT,
66,493,B,3,5,101.0,110.0,31.00,38.01,38.10,, SANDY MUDDY SILT, OLIVE GRAY,, MODERATELY DISTURBED,  *,,,, SOFT,
66,493,B,3,6,0.0,38.0,31.00,38.50,38.88,, MUDDY SILT, OLIVE GRAY,, MODERATELY DISTURBED,  *,," PLANT DEBRIS,SHELL DEBRIS",, SOFT,
66,493,B,3,6,39.0,42.0,31.00,38.89,38.92,, SHELL DEBRIS, OLIVE GRAY,, MODERATELY DISTURBED,  *,," PLANT DEBRIS,SHELL DEBRIS",, SOFT,
66,493,B,3,6,43.0,58.0,31.00,38.93,39.08,, MUDDY SILT, OLIVE GRAY,, MODERATELY DISTURBED,  *,," SHELL DEBRIS,PLANT DEBRIS",, SOFT,
66,493,B,3,6,61.0,88.0,31.00,39.11,39.38,, MUDDY SILT, OLIVE GRAY,, MODERATELY DISTURBED,  *,," SHELL DEBRIS,PLANT DEBRIS",, SOFT,
66,493,B,3,6,89.0,91.0,31.00,39.39,39.41,, SHELL HASH, OLIVE GRAY,, MODERATELY DISTURBED,  *,, SHELL DEBRIS,, SOFT,
66,493,B,3,6,92.0,95.0,31.00,39.42,39.45,, MUDDY SILT, OLIVE GRAY,, MODERATELY DISTURBED,  *,," SHELL DEBRIS,PLANT DEBRIS",, SOFT,
66,493,B,3,6,96.0,100.0,31.00,39.46,39.50,, SHELL DEBRIS, OLIVE GRAY,, MODERATELY DISTURBED,  *,, SHELL DEBRIS,, SOFT,
66,493,B,3,6,101.0,125.0,31.00,39.51,39.75,, MUDDY SILT, OLIVE GRAY,, MODERATELY DISTURBED,  *,,,, SOFT,
66,493,B,3,6,126.0,130.0,31.00,39.76,39.80,, SHELL HASH, OLIVE GRAY,, MODERATELY DISTURBED,  *,, SHELL DEBRIS,, SOFT,
66,493,B,3,6,131.0,150.0,31.00,39.81,40.00,, MUDDY SILT, OLIVE GRAY,, MODERATELY DISTURBED,  *,," SHELL DEBRIS,PLANT DEBRIS",, SOFT,
66,493,B,3,7,0.0,10.0,31.00,40.00,40.10,, MUDDY SILT, OLIVE GRAY,, MODERATELY DISTURBED,  *,,,, SOFT,
66,493,B,3,7,11.0,15.0,31.00,40.11,40.15,, SHELL RICH FORAM SAND, OLIVE GRAY,, MODERATELY DISTURBED,  *,, SHELL DEBRIS,, SOFT,
66,493,B,3,7,16.0,40.0,31.00,40.16,40.40,, MUDDY SILT, OLIVE GRAY,, MODERATELY DISTURBED,  *,, SHELL DEBRIS,, SOFT,
66,493,B,3,CC,0.0,35.0,31.00,40.53,40.78,, MUDDY SILT, OLIVE GRAY,, MODERATELY DISTURBED,  *,, PLANT DEBRIS,, SOFT,
66,493,B,4,1,0.0,36.0,40.50,40.50,40.86,, MUDDY SILT, OLIVE GRAY,, GREATLY DISTURBED, GAS FEATURES*,, SHELL DEBRIS,, SOFT,
66,493,B,4,1,42.0,44.0,40.50,40.92,40.94,, MUDDY SILT, OLIVE GRAY,, GREATLY DISTURBED, GA,, SHELL DEBRIS,, SOFT,
66,493,B,4,1,47.0,93.0,40.50,40.97,41.43,, MUDDY SILT, OLIVE GRAY, MOTTLING, GREATLY DISTURBED, GAS FEATURES*,, SHELL DEBRIS,, SOFT,
66,493,B,4,1,97.0,132.0,40.50,41.47,41.82,, MUDDY SILT, OLIVE GRAY,, GREATLY DISTURBED, GAS FEATURES*,, SHELL DEBRIS,, SOFT,
66,493,B,4,1,137.0,150.0,40.50,41.87,42.00,, MUDDY SILT, OLIVE GRAY,, GREATLY DISTURBED, GAS FEATURES*,, SHELL DEBRIS,, SOFT,
66,493,B,4,2,0.0,150.0,40.50,42.00,43.50,, MUDDY SILT, OLIVE GRAY,, GREATLY DISTURBED, GAS FEATURES*,, PLANT DEBRIS,, SOFT,
66,493,B,4,3,0.0,25.0,40.50,43.50,43.75,, MUDDY SILT, OLIVE GRAY,, GREATLY DISTURBED, PEBBLES*,,,, SOFT,
