Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Extra Sample ID Data,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Preservation,Abyssamina poagi,Abyssamina quadrata,Alabammina dissonata,Alabamminella weddellensis,Alabammina spp.,Allomorphina pacifica,Amphicoryna sp.,Ammodiscus spp.,Anomalinoides globulosus,Anomalinoides spp.,Astacolus spp.,Astrononion echolsi,Astrononion spp.,Bigenerina spp.,Bolivina huneri,Bolivina spp.,Brizalina pusilla,Brizalina spp.,Bulimina alazanensis,Bulimina spp.,Buliminella parvula,Buliminella spp.,Cassidulina spp.,Cassidulinoides tenuis,Caudamina spp.,Chilostomella oolina,Chilostomella spp.,Chrysalogonium crassitestum,Chrysalogonium  equisetiformis,Chrysalogonium spp.,Cibicides lobatulus,Cibicidoides barnetti,Cibicidoides bradyi,Cibicidoides eocaenus,Cibicidoides grimsdalei,Cibicidoides havanensis,Cibicidoides micrus,Cibicidoides mundulus,Cibicidoides praemundulus,Cibicidoides wuellerstorfi,Cibicidoides robertsonianus,Cibicidoides spp,Cystammina pauciloculata,Cyclammina spp.,Dentalina spp.,Eggerella bradyi,Eggerella spp.,Ehrenbergina histrix,Eubuliminella exilis,Epistominella spp.,Favocassidulina favus,Favocassidulina spinifer,Favocassidulina subfavus,Fissurina formosa,Fissurina spp.,Fursenkoina bradyi,Fursenkoina spp.,Gaudryina pyramidata,Gaudryina spp.,Glandulina spp.,Glandulonodosaria spp.,Globulina spp.,Globobulimina pacifica,Globobulimina ovata,Globocassidulina subglobosa,Globocassidulina spp.,Globobulimina spp.,Glomospira charoides,Glomospira gordialis,Glomospira irregularis,Gyroidinoides soldanii,Gyroidinoides orbicularis,Gyroidinoides spp.,Haplophragmoides walteri,Haplophragmoides spp.,Heronallenia spp.,Karreriella bradyi,Karreriella chapapotensis,Karreriella spp.,Karrerulina coniformis,Laticarinina pauperata,Lenticulina orbicularis,Lenticulina spp.,Marginulina obesa,Martinotiella communis,Melonis barleeanum,Melonis pompilioides,Melonis sphaeroides,Myllostomella spp.,Neoeponides campester,Nodosarella robusta,Nonion affine,Nonion havanensis,Nonion spp.,Nodosaria spp.,Nuttallides truempyi,Nuttallides umbonifer,Nuttallides spp.,Oolina spp.,Oridorsalis umbonatus,Orthomorphina spp.,Osangularia plummerae,Paracassidulina spp.,Planulina costata,Planulina renzi,Planulina spp.,Pleurostomella brevis,Pleurostomella sp.,Polymorphina spp.,Procerolagena gracillima,Pseudoglandulina glanduliniformis,Pseudoparrella exigua,Pseudopleurostomella spp.,Pullenia bulloides,Pullenia osloensis,Pullenia quinqueloba,Pullenia salisburyi,Pullenia subcarinata,Pullenia spp.,Pyrgo murrhina,Pyrgo serrata,Pyrgo spp.,Pyrulina spp.,Quadrimorphina profunda,Quadrimorphina spp.,Quinqueloculina sp.,Rectuvigerina senni,Rectuvigerina striata,Recurvoides spp.,Reophax spp.,Reussella spinulosa,Reticulophragmium amplectens,Reticulophragmium spp.,Siphogenerinoides spp.,Siphonodosaria abyssorum,Siphonodosaria antillea,Siphonodosaria annulifera,Siphonodosaria hispidula,Siphonodosaria spinata,Siphonodosaria spp.,Sphaeroidina bulloides,Spiroloculina spp.,Spiroplectammina spectabilis,Spiroplectammina spp.,Spiroplectella earlandi,Stilostomella spp.,Textularia spp.,Triloculina spp.,Trochammina spp.,Trochamminoides spp.,Unilocular species,Tube-shaped agglutinated forms,Turrilina brevispira,Turrilina robertsi,Turrilina spp.,Uvigerina hispida,Uvigerina peregrina,Uvigerina proboscidea,Uvigerina peregrina bradyiana,Uvigerina spp.,Valvulammina spp.,Vulvulina spinosa,Agglutinated gen. et sp. indet.,Calcareous gen. et sp. indet.,,Cribrostomoides subglobosus,Cyclammina cancellata,Fissurina cucullata,Pyrgo lucernula,Trochamminoides olszewskii,Comment,File data
321-U1338A-1H-1-W 89/91-FORAM66,321,U1338,A,1,1-1,H,1,W,89/91-FORAM66,0,0,0.89,0.89,G ,,,,1,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,5,1,,,,,,,,,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bathymetry=LB-A; P/B=1,,,,,,,
321-U1338A-1H-CC-PAL,321,U1338,A,1,1-CC,H,CC,PAL,,0,0,2.68,2.68,G ,,1,1,1,,,,,,,,,,,,,,4,,1,,,,,,2,1,,,,,,,,2,1,2,,,,,,,,,2,,,5,,,,,,,,1,1,3,,,,,2,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bathymetry=LB-A; P/B=1,,,,,,,
321-U1338A-2H-2-W 70/72-FORAM8,321,U1338,A,2,2-2,H,2,W,70/72-FORAM8,0,0,4.9,4.9,G ,,,,,,,,,,,,,,,,,,9,,,,,,,,1,,,,,,,,2,3,,,,,,,,2,,1,1,,,9,5,,,,,,,,,1,1,,,,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bathymetry=LB-A; P/B=1,1,,,,,,
321-U1338A-2H-5-W 115/117-FORAM9,321,U1338,A,2,2-5,H,5,W,115/117-FORAM9,0,0,9.85,9.85,G ,,,,1,,,,,,,,,2,,,2,,3,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,1,,,9,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bathymetry=LB-A; P/B=1,,,,,,,
321-U1338A-2H-CC-PAL,321,U1338,A,2,2-CC,H,CC,PAL,,0,0,12.6,12.6,G ,,,,3,,,,,,,,,,,,,,3,,,,,,,,2,,,,,,,,,1,2,,,,,,,1,2,,,,,14,1,,,,2,1,,,1,1,2,3,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bathymetry=LB-A; P/B=1,1,,,,,,
321-U1338A-3H-2-W 70/72-CYL36,321,U1338,A,3,3-2,H,2,W,70/72-CYL36,0,0,14.4,14.4,G ,,,,3,,,,,,,,,2,,,2,4,7,1,1,,,,,,1,,,,,,,1,1,3,2,1,,,,,,2,,,3,,,12,,,,,,1,,,,1,5,1,,1,1,,,,,,1,1,,1,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bathymetry=LB-A; P/B=1,1,,,,,,
321-U1338A-3H-CC-PAL,321,U1338,A,3,3-CC,H,CC,PAL,,0,0,22.12,22.12,G ,,,,,,,,,,,,,,,,1,,1,,3,1,,,,,,,,,,,,,2,2,,,,4,,,,,,,,,,7,,,,,,,,,,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bathymetry=LB-A; P/B=1,,,,,,,
321-U1338A-4H-3-W 56/58-FORAM41,321,U1338,A,4,4-3,H,3,W,56/58-FORAM41,0,0,25.26,25.26,G ,,,,,,,,,,,,,,,,2,1,4,,1,,,,,,2,,,,,,,,2,1,,,,1,,,,,,,1,,,3,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bathymetry=LB-A; P/B=1,,,,,,,
321-U1338A-4H-5-W 56/58-FORAM46,321,U1338,A,4,4-5,H,5,W,56/58-FORAM46,0,0,28.26,28.26,G ,,,,,,,,,,,,,,,,1,1,,1,,,,,,,1,,,,,,,,5,,1,,,,1,,,,,,,,,7,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bathymetry=LB-A; P/B=1,,,,,,,
321-U1338A-4H-CC-PAL,321,U1338,A,4,4-CC,H,CC,PAL,,0,0,31.65,31.65,G ,,,,2,,,,,,,,,,,,1,,1,2,1,,,,,,3,1,,,,2,,,9,,,,,,,,,,,,,,,3,,,,,,,,,,4,3,5,,,3,,,,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bathymetry=LB-A; P/B=1,,,,,,,
