Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Extra Sample ID Data,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Comments,Preservation,Group Abundance,Actinomma boreale,Actinomma medianum,Amphimelissa setosa,Axoprunum acquilonium,Botryostrobus aquilonaris,Ceratospyris borealis,Collosphaera pyloma,Cycladophora cornutoides,Cycladophora cosma,Cycladophora davisiana,Cycladophora sakaii,Cyrtocapsella japonica,Dendrospyris sakaii,Dictyophimus bullatus,Dictyophimus hirundo,Eucyrtidium asanoi,Eucyrtidium inflatum,Eucyrtidium matuyamai,Lamprocyrtis heteroporos,Larcopyle buetschlii,Lipmanella redondoensis,Lithelius barbatus,Lychnocanomma magnacornuta,Lychnocanomma nipponica sakaii,Lychnocanomma parallelipes,Phormostichoartus fistula,Porodiscus circularis,Sphaeropyle langii/robusta group,Spongodiscus sp.,Spongopyle osculosa,Spongotrochus glacialis,Spongurus pylomaticus,Stichocorys delmontensis,Stichocorys peregrina,Stylatractus universus,Stylochlamydium venustum,Stylodictya validispina,Thecosphaera akitaensis,physical_constituent_name,pc_fossil_name,pc_fossil_group,pc_abundance_name_mode,pc_preservation_name_average,File Data
323-U1340B-1H-CC-PAL76     -RADS7     ,323,U1340,B,1,1-CC,H,CC,PAL76,RADS7     ,0,0.00 ,6.29,6.29,,G [323_Rs],F [323_Rs],,,,,,F [323_Rs],,,,F [323_Rs],,,,,,,,,,,,,,F [323_Rs],,,,,,,,,,,,,F [323_Rs],,,,,,,
323-U1340B-2H-CC,323,U1340,B,2,2-CC,H,CC,,,0,0.00 ,16.25,16.25,,G [323_Rs],C [323_Rs],F [323_Rs],,F [323_Rs],,,F [323_Rs],,,,C [323_Rs],,,,,F [323_Rs],,,,,,,,,F [323_Rs],,,,,,,,,,,,,F [323_Rs],,,,,,,
323-U1340B-3H-CC-RADS6     ,323,U1340,B,3,3-CC,H,CC,RADS6,,0,0.00 ,25.69,25.69,,G [323_Rs],F [323_Rs],,,F [323_Rs],,,F [323_Rs],,,,F [323_Rs],,,,,,,,,,,,,,F [323_Rs],,,,,,,,,,,,F [323_Rs],F [323_Rs],,,,,,,
323-U1340B-4H-CC-PAL33     -RADS11    ,323,U1340,B,4,4-CC,H,CC,PAL33,RADS11    ,0,0.00 ,35.29,35.29,,M [323_Rs],C [323_Rs],F [323_Rs],,C [323_Rs],,,C [323_Rs],,,,F [323_Rs],,,,,,,,,,,,,,F [323_Rs],,,,,,,,,,,,F [323_Rs],C [323_Rs],,,,,,,
323-U1340B-5H-CC-PAL23     -RADS16    ,323,U1340,B,5,5-CC,H,CC,PAL23,RADS16    ,0,0.00 ,44.02,44.02,,P [323_Rs],F [323_Rs],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F [323_Rs],,,,,,,
323-U1340B-6H-CC-PAL74     -RADS21    ,323,U1340,B,6,6-CC,H,CC,PAL74,RADS21    ,0,0.00 ,54.33,54.33,,G [323_Rs],F [323_Rs],F [323_Rs],,C [323_Rs],,C [323_Rs],F [323_Rs],,,,,,,,,,,,,,,,,,,,,,,F [323_Rs],,,,,,,,F [323_Rs],,,,,,,
