leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
15,153,,1,1,129.0,131.0,102.00,103.30,13,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,661,NCERO0050,Ceratolithus cristatus,RARE,  ,1,fe7780e7fca498a715a63e8cb9f9e58a
15,153,,1,1,129.0,131.0,102.00,103.30,13,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,661,NCOCO0300,Coccolithus pelagicus,RARE,  ,1,60ff4fcf2b384c6cf4b1244ba4453565
15,153,,1,1,129.0,131.0,102.00,103.30,13,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,661,NCYCO0080,Cyclococcolithina leptopora,RARE,  ,1,f63cc1fc00ba57728d9a4d801a8ac048
15,153,,1,1,129.0,131.0,102.00,103.30,13,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,661,NDISC0085,Discoaster brouweri rutellus,RARE,  ,1,f33b700fc44ce58ced29f61d72d789bd
15,153,,1,1,129.0,131.0,102.00,103.30,13,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,661,NDISC0350,Discoaster pentaradiatus,RARE,  ,1,084f7f3fd89b59c8e13b88ed9d5eee67
15,153,,1,1,129.0,131.0,102.00,103.30,13,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,661,NDISC0465,Discoaster surculus,RARE,  ,1,ea01adeaac5d1d284be4c5267ce4d6ec
15,153,,1,1,129.0,131.0,102.00,103.30,13,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,661,NDISI0042,Discolithus phaseolus,COMMON,  ,1,2a822dda16a7a40b4e855db12f8f3389
15,153,,1,1,129.0,131.0,102.00,103.30,13,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,661,NGEPH0015,Gephyrocapsa californicus,COMMON,  ,1,49f8049e814b4a226b4946df64393510
15,153,,1,1,129.0,131.0,102.00,103.30,13,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,661,NGEPH0045,Gephyrocapsa kamptneri,ABUNDANT,  ,1,e53d7508a325d111e97d47a9cde0a79b
15,153,,1,1,129.0,131.0,102.00,103.30,13,"BEAUDRY,FM;HAY,WW",12/1973,15,NANNOFOSSILS,ABUNDANT,,,,NO AGE GIVEN,661,NHELI0100,Helicopontosphaera kamptneri,COMMON,  ,1,2b0e0540a53033ca213abb97365f746b
