leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
71,512,,1,1,8.0,45.0,0.00,0.08,0.45,BPB, SAND," OLIVE GRAY,GRAY",,,  *,,,, SOUPY,,2220d4a1136ffe45b5c02788eef8186e,71-512-1-1
71,512,,1,1,46.0,56.0,0.00,0.46,0.56,BPB, SANDY GRAVEL, DARK GRAY,,, PEBBLES*,,,, SOFT, 33239000,2d691f19e7412172767d244ab74928f2,71-512-1-1
71,512,,1,1,58.0,62.0,0.00,0.58,0.62,BPB, PEBBLE, DARK GRAY,,, PEBBLES*,,,, HARD, 33239000,c2e786f1da14b92319f7a3f854c4339e,71-512-1-1
71,512,,1,1,63.0,70.0,0.00,0.63,0.70,BPB, MEDIUM SAND, OLIVE GRAY,,,  *,,,, SOFT, 33214000,e7ee94c39b715d53013f49269d7c2feb,71-512-1-1
71,512,,1,1,71.0,78.0,0.00,0.71,0.78,BPB, PEBBLE, DARK GRAY,,,  *,,,, HARD, 33239000,529d7f4c1fcdc4f4e8243ea86f939747,71-512-1-1
71,512,,1,1,79.0,82.0,0.00,0.79,0.82,BPB," MUDDY,SANDY,DIATOM OOZE", PALE YELLOW,,,  *,,,, HARD,,72ab2fe1e1f0b62d539d3effda6bf4d3,71-512-1-1
71,512,,1,1,83.0,92.0,0.00,0.83,0.92,BPB, DIATOMACEOUS QUARTZ SAND, OLIVE GRAY, CONTACTS,, PEBBLES*,,,, SOFT,,bab1f457b415e0e2b5ed74312d13ce8b,71-512-1-1
71,512,,1,1,93.0,102.0,0.00,0.93,1.02,BPB, DIATOMACEOUS OOZE, PALE OLIVE,,,  *,,,, SOFT,,f3ce50e550fe423beaf8f6aa9ad7e96f,71-512-1-1
71,512,,1,1,103.0,150.0,0.00,1.03,1.50,BPB, DIATOM NANNO OOZE, WHITE," LAMINAE,BURROWS",,  *,,,, SOFT,,eed4c390ac96c6eadb44815c20551322,71-512-1-1
71,512,,1,2,4.0,92.0,0.00,1.54,2.42,BPB, DIATOM NANNO OOZE, WHITE,, MODERATELY DISTURBED,  *,,,, SOFT,,3b3879564759e77442abcb08f7bc0af6,71-512-1-2
71,512,,1,CC,0.0,8.0,0.00,2.53,2.51,BPB, DIATOM NANNO OOZE, WHITE,,,  *,,,, SOFT,,4ae25f505ce65c46b9786a6ddfc5c72c,71-512-1-CC
71,512,,2,1,9.0,47.0,2.50,2.59,2.97,BPB, DIATOM NANNO OOZE," WHITE,LIGHT GRAY", CONTACTS, MODERATELY DISTURBED, MANGANESE NODULES*, MANGANESE,,, SOFT,,4ec871e74a2ec4f9ddaad0c989092a37,71-512-2-1
71,512,,2,1,47.0,64.0,2.50,2.97,3.14,BPB, NANNO OOZE, PALE BROWN,,,  *, MANGANESE,,, SOFT,,df442b99e77d5014ab9d60fe920bab7a,71-512-2-1
71,512,,2,1,68.0,150.0,2.50,3.18,4.00,BPB, NANNO OOZE, PALE BROWN,, MODERATELY DISTURBED,  *, MANGANESE,,, SOFT,,d475508bbfd99e56b85f14c25ecfc8d9,71-512-2-1
71,512,,2,2,0.0,14.0,2.50,4.00,4.14,BPB, NANNO OOZE, GRAY, CONTACTS,,  *,,,, SOFT,,7bcb2e3d0e1515792ffc7a4074ee557e,71-512-2-2
71,512,,2,2,15.0,144.0,2.50,4.15,5.44,BPB, DIATOM NANNO OOZE, GRAY,, MODERATELY DISTURBED MODERATELY DISTURBED*,,,,, SOFT,,0c34fbd5b2fb6c33cb1fec20c302a35f,71-512-2-2
71,512,,2,3,0.0,131.0,2.50,5.50,6.81,EHG, DIATOM NANNO OOZE, GRAY, MOTTLING, MODERATELY DISTURBED*,,,,, SOFT,,ad572b723920a8c12c3a7747f7d492c7,71-512-2-3
71,512,,2,CC,0.0,8.0,2.50,6.91,6.89,EHG, DIATOM NANNO OOZE, GRAY,,,  *,,,, SOFT,,715c2e6dbbd896dce3e19dbf1bd20d2b,71-512-2-CC
71,512,,3,1,15.0,150.0,6.90,7.05,8.40,EHG, DIATOM NANNO OOZE, GRAY," MOTTLING, U PEBBLES*",,,,,, SOFT,,9fe8b51c83a5bd953481fca46996a324,71-512-3-1
71,512,,3,2,3.0,120.0,6.90,8.43,9.60,EHG, DIATOM NANNO OOZE," GRAY,OLIVE GRAY", MOTTLING, MODERATELY DISTURBED, VOLCANOGENIC DEPOSITS*, VOLCANIC ASH,,, SOFT,,b1591b8757fe54e0901e3de63a9aaefd,71-512-3-2
71,512,,3,3,0.0,22.0,6.90,9.90,10.12,EHG, DIATOM NANNO OOZE, OLIVE GRAY,, SLIGHTLY DISTURBED,  *,,,, SOFT,,6784efea60442f330bf88fdaedd10d97,71-512-3-3
71,512,,3,CC,0.0,8.0,6.90,10.22,10.20,EHG, DIATOM NANNO OOZE, OLIVE GREEN,,,  *,,,, SOFT,,ae2d935d69d863a3f75d81c0572f1cd7,71-512-3-CC
71,512,,4,1,8.0,150.0,11.30,11.38,12.80,EHG, DIATOM NANNO OOZE, GRAY, MOTTLING, GREATLY DISTURBED, PEBBLES*,,,, SOFT,,434fdbfb6afe6f7976defdc332934d39,71-512-4-1
71,512,,4,2,0.0,7.0,11.30,12.80,12.87,EHG, DIATOM NANNO OOZE, GRAY,,,  *,,,, SOFT, 11111210.2220,915af88adfecec636e802f8f5a7726f9,71-512-4-2
71,512,,4,2,8.0,52.0,11.30,12.88,13.32,EHG, MUDDY DIATOM OOZE," OLIVE GRAY,GRAY,BLACK,PALE YELLOW", MOTTLING,,  *,,,, SOFT,,d144d521186913b9d02ad1a77937b608,71-512-4-2
71,512,,4,2,53.0,150.0,11.30,13.33,14.30,EHG, DIATOM NANNO OOZE, OLIVE GRAY, MOTTLING,," VOLCANOGENIC DEPOSITS,PEBBLES*", VOLCANIC ASH,,, SOFT,,682cd63b2ab1d50d43363b6d7b87d309,71-512-4-2
71,512,,4,3,0.0,33.0,11.30,14.30,14.63,EHG, DIATOM NANNO OOZE, OLIVE GRAY," MOTTLING,BEDDING",," PEBBLES,VOLCANOGENIC DEPOSITS*", VOLCANIC ASH,,, SOFT,,61677cbd6dbb8fda9bacc0d923efe9b4,71-512-4-3
71,512,,4,CC,0.0,8.0,11.30,14.73,14.71,EHG, DIATOM NANNO OOZE, LIGHT GRAY,,,  *,,,, SOFT, 22212220.3450,6bd8117ed00a707c3eb00ae69b687928,71-512-4-CC
71,512,,5,1,0.0,150.0,15.70,15.70,17.20,EHG, DIATOM NANNO OOZE, GRAY, MOTTLING,," PEBBLES,VOLCANOGENIC DEPOSITS*", VOLCANIC ASH,,, SOFT, 22212220.3450,5473ebbca1db28eb0aa2a6081a914aba,71-512-5-1
71,512,,5,2,0.0,150.0,15.70,17.20,18.70,EHG, DIATOM NANNO OOZE," WHITE,YELLOW,DARK GRAY"," BEDDING,MOTTLING",," PEBBLES,VOLCANOGENIC DEPOSITS*", VOLCANIC ASH,,, SOFT,,356ebe5914a8691ede2502254bfc2136,71-512-5-2
71,512,,5,CC,0.0,20.0,15.70,18.80,18.90,EHG, NANNO DIATOM OOZE, GRAY,, GREATLY DISTURBED,  *,,,, SOFT, 21112220.1210,5ce7ddb07c1c2d4802139260ad264ce5,71-512-5-CC
