leg,site,hole,age mnemonic,auxiliary age mnemonic,top of section depth(m),bottom of section depth(m),special condition,age,auxiliary age,averaged age,age top of section(million years),age bottom of section(million years),average age(million years)t,data source
48,402,A,UPPER EOCENE,,137.0,175.0,,NO AGE GIVEN,,NO AGE GIVEN, 37.5,   43,40.25,DSDP INITIAL REPORTS
48,402,A,LOWER CENOMANIAN,UPPER ALBIAN,175.0,194.0,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN, 97.5,  104,100.8,DSDP INITIAL REPORTS
48,402,A,UPPER ALBIAN,,194.0,241.5,,NO AGE GIVEN,,NO AGE GIVEN,  100,  104,  102,DSDP INITIAL REPORTS
48,402,A,ALBIAN,,241.5,346.0,,NO AGE GIVEN,,NO AGE GIVEN,  100,  108,  104,DSDP INITIAL REPORTS
48,402,A,LOWER ALBIAN,,346.0,365.0,,NO AGE GIVEN,,NO AGE GIVEN,  106,  108,  107,DSDP INITIAL REPORTS
48,402,A,LOWER ALBIAN,UPPER APTIAN,365.0,384.0,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,  106,  112,  109,DSDP INITIAL REPORTS
48,402,A,UPPER APTIAN,,384.0,450.5,,NO AGE GIVEN,,NO AGE GIVEN,  108,  112,  110,DSDP INITIAL REPORTS
48,402,A,LOWER APTIAN,,450.5,469.5,,NO AGE GIVEN,,NO AGE GIVEN,  112,  115,113.5,DSDP INITIAL REPORTS
