leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
62,464,,34,CC,0.0,307.50,307.80,  307.82,"SEIFERT, K.",SEDIMENTS,,,,,,,,,,,
62,464,,34,CC,12.0,307.50,307.82,  307.96,"SEIFERT, K.",APHYRIC BASALT,"PCE 1 (12-16), 2 (17-26)","APHYRIC WITH A FEW DARK MICROPHENOS, MOSTLY FINE- GRAINED, BASALT PCES IN PCE 1 ARE PARTLY BRECCIATED, BASALT PCES IN 2 ARE MORE HOMOGENEOUS BUT VERY SOFT AND CONTAIN PATCHES OF GREEN MATERIAL",GREEN VEINS SURROUND THE BASALT CHIPS OF PCE 1,EXT,BASALT IS N5 GRAY,, comments : A FEW DARK MICROPHENOS,,,,
