leg,site,hole,core,section,top interval depth(cm),top of core depth(cm),top of section(m),sample midpoint depth(m),describer,rock name,piece numbers,texture data,structure data,alteration data,other information data,vesicle data,phenocryst data,groundmass mineral data,replacement mineral data,comments,unknown code
16,161,A,15,CC,0.0,244.00,244.10,  244.10,,BASALT,PCE NO PCE NUMBERS ASSIGNED,FINE-GRAINED,,comments: WEATHERED,DARK MEDIUM GRAY (N5),,,,,,
16,161,A,C1,,0.0,245.00,245.00,  245.00,,BASALT,PCE NO PCE NUMBERS ASSIGNED,FINE-GRAINED,,comments: WEATHERED,DARK MEDIUM GRAY (N5),,,,,,
