Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. Abundance (%),MAJ Lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data
342-U1404A-2H-7-A,342,U1404,A,2,2-7,H,7,A,0,66,12.74,13.4,silty [Leg339],clay [Leg339],,silty  clay ,5YR 5/1 (gray),layering,,,slight [DB91],3,,silty clay,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-2H-7-A,342,U1404,A,2,2-7,H,7,A,66,121,13.4,13.95,silty [Leg339],clay [Leg339],,silty  clay ,10GY 5/1 (greenish gray),layering,,,slight [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-2H-CC-A,342,U1404,A,2,2-CC,H,CC,A,0,23,13.95,14.23,silty [Leg339],clay [Leg339],,silty  clay ,10GY 5/1 (greenish gray),,,,slight [DB91],3,,One glauconite layer (sandy),,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-3H-1-A,342,U1404,A,3,3-1,H,1,A,0,150,14.2,15.7,silty [Leg339],clay [Leg339],,silty  clay ,10Y 4/1 (dark greenish gray),layering,,,slight [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-3H-1-A,342,U1404,A,3,3-1,H,1,A,139,144,15.59,15.64,,,,,,patch or bleb,,,absent [DB91],1,,"Glauconite

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1404A-3H-2-A,342,U1404,A,3,3-2,H,2,A,0,150,15.7,17.2,silty [Leg339],clay [Leg339],,silty  clay ,10Y 4/1 (dark greenish gray),layering,,,slight [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-3H-2-A,342,U1404,A,3,3-2,H,2,A,19,24,15.89,15.94,,,,,,patch or bleb,,,absent [DB91],1,,"""5G 4/1 Glauconite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1404A-3H-2-A,342,U1404,A,3,3-2,H,2,A,69,72,16.39,16.42,,,,,,patch or bleb,,,absent [DB91],1,,"5G 4/1 Glauconite
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1404A-3H-3-A,342,U1404,A,3,3-3,H,3,A,0,150,17.2,18.7,silty [Leg339],clay [Leg339],,silty  clay ,10Y 4/1 (dark greenish gray),layering,,,slight [DB91],3,,"""5G 4/1 Glauconite",,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-3H-4-A,342,U1404,A,3,3-4,H,4,A,0,150,18.7,20.2,silty [Leg339],clay [Leg339],,silty  clay ,10Y 4/1 (dark greenish gray),layering,,,slight [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-3H-5-A,342,U1404,A,3,3-5,H,5,A,0,115,20.2,21.4,clayey [Leg339],silt [Leg339],,clayey  silt ,5GY 5/1 (greenish gray),layering,,,slight [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   silt ,silt ,,,,,,
342-U1404A-3H-6-A,342,U1404,A,3,3-6,H,6,A,0,81,21.4,22.21,clayey [Leg339],silt [Leg339],,clayey  silt ,5GY 5/1 (greenish gray),layering,,,slight [DB91],3,,With patches of Glauconite,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   silt ,silt ,,,,,,
342-U1404A-3H-CC-A,342,U1404,A,3,3-CC,H,CC,A,0,12,22.21,22.38,clayey [Leg339],silt [Leg339],,clayey  silt ,5GY 5/1 (greenish gray),,,,slight [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   silt ,silt ,,,,,,
342-U1404A-5H-1-A,342,U1404,A,5,5-1,H,1,A,0,150,33.2,34.7,clayey [Leg339],silt [Leg339],,clayey  silt ,5GY 4/1 (dark greenish gray),layering,,,slight [DB91],3,,5Y 3/1 (very dark grey) in patches with abundant Diatoms.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   silt ,silt ,,,,,,
342-U1404A-5H-2-A,342,U1404,A,5,5-2,H,2,A,0,150,34.7,36.2,clayey [Leg339],silt [Leg339],,clayey  silt ,5GY 4/1 (dark greenish gray),layering,,,slight [DB91],3,,"5Y 3/1 (very dark grey) in patches with some rads
",,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   silt ,silt ,,,,,,
342-U1404A-5H-3-A,342,U1404,A,5,5-3,H,3,A,0,63,36.2,37.7,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,5Y 3/1 (very dark grey) in patches,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-5H-3-A,342,U1404,A,5,5-3,H,3,A,70,150,36.2,37.7,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,5Y 3/1 (very dark grey) in patches,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-5H-4-A,342,U1404,A,5,5-4,H,4,A,0,145,37.7,39.2,silty [Leg339],clay [Leg339],,silty  clay ,10GY 5/1 (greenish gray),,,,moderate [DB91],4,,5Y 3/1 (very dark grey) in mottles,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-5H-5-A,342,U1404,A,5,5-5,H,5,A,0,129,39.2,40.49,silty [Leg339],clay [Leg339],,silty  clay ,10GY 5/1 (greenish gray),,,,moderate [DB91],4,,10Y 4/1(dark greenish grey) in darker mottles,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-5H-CC-A,342,U1404,A,5,5-CC,H,CC,A,0,7,40.49,40.61,silty [Leg339],clay [Leg339],,silty  clay ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-6H-1-A,342,U1404,A,6,6-1,H,1,A,0,150,42.7,44.2,silty [Leg339],clay [Leg339],,silty  clay ,5Y 4/1 (dark gray),,,,moderate [DB91],4,,"To 10GY 5/1 (greenish grey)
 in lighter areas",,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-6H-2-A,342,U1404,A,6,6-2,H,2,A,0,150,44.2,45.7,silty [Leg339],clay [Leg339],,silty  clay ,10GY 5/1 (greenish gray),,,,moderate [DB91],4,,To 5y 4/1 (dark gray) in darker mottles,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-6H-3-A,342,U1404,A,6,6-3,H,3,A,0,150,45.7,47.2,silty [Leg339],clay [Leg339],,silty  clay ,10GY 5/1 (greenish gray),,,,moderate [DB91],4,,To 5y 4/1 (dark gray) in darker mottles,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-6H-4-A,342,U1404,A,6,6-4,H,4,A,0,115,47.2,48.4,silty [Leg339],clay [Leg339],,silty  clay ,10Y 4/1 (dark greenish gray),,,,moderate [DB91],4,,To 10GY 5/1 (greenish grey) in lighter mottles,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-6H-5-A,342,U1404,A,6,6-5,H,5,A,0,75,48.4,49.15,silty [Leg339],clay [Leg339],,silty  clay ,10GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-6H-CC-A,342,U1404,A,6,6-CC,H,CC,A,0,18,49.15,49.38,silty [Leg339],clay [Leg339],,silty  clay ,10GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1404A-7H-1-A,342,U1404,A,7,7-1,H,1,A,20,150,52.2,53.7,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 5/1 (greenish gray),,,,moderate [DB91],4,,Color variability between greenish gray (5Y 5/1) and dark greenish gray (5Y 4/1). Color mottling/discontinuous layering from manganese oxides. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-7H-1-A,342,U1404,A,7,7-1,H,1,A,9,19,52.29,52.39,,,,,5GY 4/1 (dark greenish gray),,nodule,manganese,,4,,"Fractured, large Mn-nodule",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1404A-7H-2-A,342,U1404,A,7,7-2,H,2,A,0,26,53.7,55.2,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,Color variability between greenish gray (5Y 5/1) and dark greenish gray (5Y 4/1). Color mottling/discontinuous layering from manganese oxides. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-7H-2-A,342,U1404,A,7,7-2,H,2,A,46,150,53.7,55.2,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,Color variability between greenish gray (5Y 5/1) and dark greenish gray (5Y 4/1). Color mottling/discontinuous layering from manganese oxides. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-7H-3-A,342,U1404,A,7,7-3,H,3,A,0,72,55.2,56.13,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,Color variability between greenish gray (5Y 5/1) and dark greenish gray (5Y 4/1). Color mottling/discontinuous layering from manganese oxides. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-7H-3-A,342,U1404,A,7,7-3,H,3,A,74,93,55.2,56.13,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,Color variability between greenish gray (5Y 5/1) and dark greenish gray (5Y 4/1). Color mottling/discontinuous layering from manganese oxides. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-7H-3-A,342,U1404,A,7,7-3,H,3,A,93,150,56.13,56.7,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,10Y 4/1 (dark greenish gray),,,,moderate [DB91],4,,Color variability between greenish gray (5Y 5/1) and dark greenish gray (5Y 4/1). Color mottling/discontinuous layering from manganese oxides. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-7H-4-A,342,U1404,A,7,7-4,H,4,A,0,145,56.7,58.2,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,10Y 4/1 (dark greenish gray),,,,moderate [DB91],4,,Color variability between greenish gray (5Y 5/1) and dark greenish gray (5Y 4/1). Color mottling/discontinuous layering from manganese oxides. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-7H-5-A,342,U1404,A,7,7-5,H,5,A,0,78,58.2,58.98,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,Color variability between greenish gray (5Y 5/1) and dark greenish gray (5Y 4/1). Color mottling/discontinuous layering from manganese oxides. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-7H-CC-A,342,U1404,A,7,7-CC,H,CC,A,0,10,58.98,59.13,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,Color variability between greenish gray (5Y 5/1) and dark greenish gray (5Y 4/1). Color mottling/discontinuous layering from manganese oxides. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-8H-1-A,342,U1404,A,8,8-1,H,1,A,0,15,61.7,61.85,,,,,,,nodule,manganese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils [Leg339],,,,,,
342-U1404A-8H-1-A,342,U1404,A,8,8-1,H,1,A,15,150,61.85,63.2,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils [Leg339],5GY 4/1 (dark greenish gray),,,,moderate [DB91],3,,Color variability between greenish gray (5Y 5/1) and dark greenish gray (5Y 4/1). Color mottling/discontinuous layering from manganese oxides. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils [Leg339],,,,,,
342-U1404A-8H-2-A,342,U1404,A,8,8-2,H,2,A,0,150,63.2,64.7,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,Color variability between greenish gray (5Y 5/1) and dark greenish gray (5Y 4/1). Color mottling/discontinuous layering from manganese oxides. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-8H-3-A,342,U1404,A,8,8-3,H,3,A,0,150,64.7,66.2,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,Color variability between greenish gray (5Y 5/1) and dark greenish gray (5Y 4/1). Color mottling/discontinuous layering from manganese oxides. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-8H-4-A,342,U1404,A,8,8-4,H,4,A,0,150,66.2,67.7,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,Color variability between greenish gray (5Y 5/1) and dark greenish gray (5Y 4/1). Color mottling/discontinuous layering from manganese oxides. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-8H-5-A,342,U1404,A,8,8-5,H,5,A,0,150,67.7,69.2,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 5/1 (greenish gray),,,,moderate [DB91],4,,Color variability between greenish gray (5Y 5/1) and dark greenish gray (5Y 4/1). Color mottling/discontinuous layering from manganese oxides. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-8H-6-A,342,U1404,A,8,8-6,H,6,A,0,125,69.2,70.5,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 5/1 (greenish gray),,,,moderate [DB91],4,,Color variability between greenish gray (5Y 5/1) and dark greenish gray (5Y 4/1). Color mottling/discontinuous layering from manganese oxides. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-8H-7-A,342,U1404,A,8,8-7,H,7,A,0,58,70.5,71.08,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 5/1 (greenish gray),,,,moderate [DB91],4,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-8H-CC-A,342,U1404,A,8,8-CC,H,CC,A,0,21,71.08,71.3,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 5/1 (greenish gray),,,,moderate [DB91],4,,Color variability between greenish gray (5Y 5/1) and dark greenish gray (5Y 4/1). Color mottling/discontinuous layering from manganese oxides. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-9H-1-A,342,U1404,A,9,9-1,H,1,A,0,12,71.2,71.32,,,,,,,nodule,manganese,moderate [DB91],4,,faill-in crushed manganese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1404A-9H-1-A,342,U1404,A,9,9-1,H,1,A,12,150,71.32,72.7,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-9H-2-A,342,U1404,A,9,9-2,H,2,A,0,150,72.7,74.2,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,There is a darker brown layere (5Y 3/2) between 25 and 40cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-9H-3-A,342,U1404,A,9,9-3,H,3,A,0,150,74.2,75.7,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-9H-4-A,342,U1404,A,9,9-4,H,4,A,0,150,75.7,77.2,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-9H-5-A,342,U1404,A,9,9-5,H,5,A,0,150,77.2,78.7,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-9H-6-A,342,U1404,A,9,9-6,H,6,A,0,145,78.7,80.2,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-9H-7-A,342,U1404,A,9,9-7,H,7,A,0,65,80.2,80.85,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-9H-CC-A,342,U1404,A,9,9-CC,H,CC,A,0,18,80.85,81.08,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
342-U1404A-10H-1-A,342,U1404,A,10,10-1,H,1,A,0,10,80.7,80.8,,,,,,,nodule,manganese,moderate [DB91],4,,faill-in crushed manganese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1404A-10H-1-A,342,U1404,A,10,10-1,H,1,A,10,150,80.8,82.2,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,10Y 4/1 (dark greenish gray),,,,moderate [DB91],4,,void at 78-81cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,
