leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
55,433,A,1,1,70.0,73.0,0.00,0.72, 3,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,COMMON,,,GOOD,NO AGE GIVEN,381,QAMMO0030,Ammodochium rectangulare,RARE,  ,1,cd5598c840b73b2ea7458ffbb88b0d4b,55-433A-1-1
55,433,A,1,1,70.0,73.0,0.00,0.72, 3,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,COMMON,,,GOOD,NO AGE GIVEN,381,QEBRO0012,Ebriopsis antiqua cornuta,RARE,  ,1,e0098169dfd27c6b1e37b706146553b3,55-433A-1-1
55,433,A,1,1,70.0,73.0,0.00,0.72, 3,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,COMMON,,,GOOD,NO AGE GIVEN,381,QEBRO0018,Ebriopsis antiqua antiqua,COMMON,  ,1,ec20b74a8f4500d15e444463a86f9e80,55-433A-1-1
55,433,A,1,1,133.0,135.0,0.00,1.34, 3,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,ABUNDANT,,,GOOD,NO AGE GIVEN,381,QAMMO0030,Ammodochium rectangulare,RARE,  ,1,ce6237dd76f9f5f63e323c8c6f5a2491,55-433A-1-1
55,433,A,1,1,133.0,135.0,0.00,1.34, 3,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,ABUNDANT,,,GOOD,NO AGE GIVEN,381,QEBRO0012,Ebriopsis antiqua cornuta,RARE,  ,1,b17caba92684324ff272eac7a44a65db,55-433A-1-1
55,433,A,1,1,133.0,135.0,0.00,1.34, 3,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,ABUNDANT,,,GOOD,NO AGE GIVEN,381,QEBRO0018,Ebriopsis antiqua antiqua,FEW,  ,1,d233c6dda3e3605c98a65233a296b731,55-433A-1-1
55,433,A,1,CC,,,0.00,1.55, 2,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,COMMON,,,GOOD,NO AGE GIVEN,381,QAMMO0030,Ammodochium rectangulare,FEW,  ,1,3ffe61024a45e8913ce59f22db9c3952,55-433A-1-CC
55,433,A,1,CC,,,0.00,1.55, 2,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,COMMON,,,GOOD,NO AGE GIVEN,381,QEBRO0018,Ebriopsis antiqua antiqua,COMMON,  ,1,aa8c99af48c9519795e9d89aa2fb8e37,55-433A-1-CC
55,433,A,2,1,32.0,34.0,5.00,5.33, 1,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,RARE,,,MODERATE,NO AGE GIVEN,381,QEBRO0018,Ebriopsis antiqua antiqua,RARE,  ,1,2674a8176d1298a4680f0cb1150cb51f,55-433A-2-1
55,433,A,2,1,125.0,127.0,5.00,6.26, 3,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,FEW,,,MODERATE,NO AGE GIVEN,381,QAMMO0030,Ammodochium rectangulare,RARE,  ,1,7d9e3f967314e6fdff9c71d2de971c15,55-433A-2-1
55,433,A,2,1,125.0,127.0,5.00,6.26, 3,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,FEW,,,MODERATE,NO AGE GIVEN,381,QEBRO0012,Ebriopsis antiqua cornuta,RARE,  ,1,64a5573879f20d2b5adc47fb466c7a06,55-433A-2-1
55,433,A,2,1,125.0,127.0,5.00,6.26, 3,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,FEW,,,MODERATE,NO AGE GIVEN,381,QEBRO0018,Ebriopsis antiqua antiqua,COMMON,  ,1,80b91a0c189330bc244e0e729aeb90c0,55-433A-2-1
55,433,A,2,2,32.0,34.0,5.00,6.83, 1,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,FEW,,,GOOD,NO AGE GIVEN,381,QEBRO0018,Ebriopsis antiqua antiqua,RARE,  ,1,7ead58fd10c27b74190259867612259b,55-433A-2-2
55,433,A,2,CC,,,5.00,7.31, 3,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,COMMON,,,GOOD,NO AGE GIVEN,381,QAMMO0030,Ammodochium rectangulare,RARE,  ,1,9479acaefe357d0d667a9924939a64cc,55-433A-2-CC
55,433,A,2,CC,,,5.00,7.31, 3,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,COMMON,,,GOOD,NO AGE GIVEN,381,QEBRO0012,Ebriopsis antiqua cornuta,RARE,  ,1,43c7837262d75016a2062a7df719ad63,55-433A-2-CC
55,433,A,2,CC,,,5.00,7.31, 3,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,COMMON,,,GOOD,NO AGE GIVEN,381,QEBRO0018,Ebriopsis antiqua antiqua,FEW,  ,1,f00d7818d23904fc42145e822a04848e,55-433A-2-CC
55,433,A,3,1,13.0,15.0,14.50,14.64, 2,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,ABUNDANT,,,GOOD,NO AGE GIVEN,381,QAMMO0030,Ammodochium rectangulare,RARE,  ,1,1feeda85b177b2fc65e7e71e746f304c,55-433A-3-1
55,433,A,3,1,13.0,15.0,14.50,14.64, 2,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,ABUNDANT,,,GOOD,NO AGE GIVEN,381,QEBRO0018,Ebriopsis antiqua antiqua,COMMON,  ,1,4164fc07a56667e64ff86f5c7d8ae748,55-433A-3-1
55,433,A,3,2,13.0,15.0,14.50,16.14, 1,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,ABUNDANT,,,GOOD,NO AGE GIVEN,381,QAMMO0030,Ammodochium rectangulare,RARE,  ,1,51b69e13cfb5d3ef3e89475c653b1e92,55-433A-3-2
55,433,A,3,3,13.0,15.0,14.50,17.64, 2,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,ABUNDANT,,,GOOD,NO AGE GIVEN,381,QAMMO0030,Ammodochium rectangulare,RARE,  ,1,5a3872f9b39c6aed661f72714d35de92,55-433A-3-3
55,433,A,3,3,13.0,15.0,14.50,17.64, 2,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,ABUNDANT,,,GOOD,NO AGE GIVEN,381,QEBRO0018,Ebriopsis antiqua antiqua,RARE,  ,1,320af6585635b53c70df221e505d7436,55-433A-3-3
