leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
28,267,A,1,1,0.0,150.0,4.00,4.00,5.50,, DIATOM DETRITAL SILTY CLAY, 10YR5/4-MODERATE YELL OWISH BROWN," 0-84 MOSTLY TEARING TYPE,SOME 3-5 CM B EDS OF SMOOTH,84-152 SMOOTH NO INTERNAL STRUCTURES",,,,,, FIRM, 00000000,60f3afe5bfee6df53dc3e907211ecc53
28,267,A,1,2,0.0,150.0,4.00,5.50,7.00,, DIATOM DETRITAL CLAY, 10YR5/4-MODERATE YELLOWISH BROWN, SOME MOTTLING,,,,,, FIRM, 00000000,8bb7a72e640fad2e809999860c349a09
28,267,A,1,3,0.0,150.0,4.00,7.00,8.50,, DIATOM DETRITAL CLAY, 10YR5/4-MODERATE YELLOWISH BROWN,,,,,,, FIRM, 00000000,83f92de825a3b2c4f02be70f1f2f7efc
28,267,A,1,4,0.0,150.0,4.00,8.50,10.00,, CLAY DIATOM OOZE, 10YR5/4-MODERATE YELLOWISH BROW N, SCATTERED 1 MM MOTTLES,,,,,, SOFT, 00000000,c68cf0c6e1cddf8b7a2f8fdb1ad179ef
28,267,A,1,5,0.0,55.0,4.00,10.00,10.55,, DIATOM DETRITAL CLAY," 10YR5/4-MODERATE YELLOWISH BROWN,-FAINT OLIVE",,,,,, GRADUAL BOUNDARY, FIRM, 00000000,ed3d30b3fac8f615d031806db34d095c
28,267,A,1,5,55.0,143.0,4.00,10.55,11.43,, SILTY CLAY DIATOM OOZE," 10YR5/4-MODERATE YELLOWIS H BROWN,-FAINT BROWN"," SCATTERED MOTTLES,RARE LARGE MOTTLES",,,,, 143-150 GEOCHEM, SOFT, 00000000,58a59e12a38f68b2873069599d5f94bf
28,267,A,1,6,5.0,10.0,4.00,11.55,11.60,, SILTY CLAY DIATOM OOZE,,,,,,,, SOFT, 00000000,02a163ff8379ea2265ddfaa6e08ea424
28,267,A,1,6,10.0,150.0,4.00,11.60,13.00,, DIATOM DETRITAL SILTY CLAY," 5YR5/6-LIGHT BROWN,10 YR5/4-MODERATE YELLOWISH BROWN"," BEDDING AND MOTTLIN G 60-100,144-150 CM",,,,," 5YR5/6 10-100,144-150 CM,100-1 44 CM IS 10YR5/4", FIRM, 33213000.3450.3311,9c36f8abdc1ea6e0c5f1a2e8f7eb1281
28,267,A,1,CC,0.0,0.0,4.00,13.10,13.10,, DIATOM RICH SILTY CLAY, 10YR5/4-MODERATE YELLOWIS H BROWN,,,,,,, FIRM, 00000000,8a6e4b372eea3c8c96959cd4f9e71368
28,267,A,3,1,84.0,150.0,61.00,61.84,62.50,, DIATOM DETRITAL CLAY," 10YR6/2-PALE YELLOWISH BROW N,5YR6/4-LIGHT BROWN", INTERMOTTLED,,,,,, FIRM, 00000000,e99dfc5d56c9a01d35ccaa56b65dbbc0
28,267,A,3,2,0.0,150.0,61.00,62.50,64.00,, DIATOM DETRITAL SILTY CLAY, 10YR6/2, MOTTLED,,,,, M OTTLED SEQUENCE SIMILAR TO 3-1, FIRM, 33213000.3450.3311,2769555d9509ada29a78c096dbcdb802
