Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
115, 710,A,Initial Reports          ,       2.950,    0.460000,LO Pseudoemiliania lacunosa
,,,,,,
115, 710,A,Initial Reports          ,       9.400,    0.650000,LO Nitzschia reinholdii
,,,,,,
115, 710,A,Initial Reports          ,      13.600,    1.450000,LO Calcidiscus macintyrei
,,,,,,
115, 710,A,Initial Reports          ,      18.500,    1.890000,LO Disciaster brouweri
,,,,,,
115, 710,A,Initial Reports          ,      19.350,    2.350000,LO Discoaster pentaradiatus
,,,,,,
115, 710,A,Initial Reports          ,      19.800,    2.410000,LO Discoaster surculus
,,,,,,
115, 710,A,Initial Reports          ,      22.250,    2.600000,LO Stichocorys peregrina
,,,,,,
115, 710,A,Initial Reports          ,      24.000,    3.000000,FO Rhizosolenia praebergonii
,,,,,,
115, 710,A,Initial Reports          ,      28.950,    3.560000,LO Reticulofenestra pseudoumbilica
,,,,,,
115, 710,A,Initial Reports          ,      43.100,    4.500000,FO Nitzschia jouseae
,,,,,,
115, 710,A,Initial Reports          ,      68.200,    7.000000,LO Diartus hughesi
,,,,,,
115, 710,A,Initial Reports          ,      72.500,    8.200000,FO Discoaster quingueramus
,,,,,,
115, 710,A,Initial Reports          ,      90.300,   10.800000,FO Catinaster coalitus
,,,,,,
115, 710,A,Initial Reports          ,      94.300,   13.200000,LO Sphenolithus heteromorphus
,,,,,,
115, 710,A,Initial Reports          ,     114.550,   17.100000,FO Sphenolithus heteromorphus
,,,,,,
115, 710,A,Initial Reports          ,     142.250,   25.200001,LO Sphenolithus ciperoensis
,,,,,,
115, 710,A,Initial Reports          ,     164.870,   28.200001,LO Sphenolithus distentus
,,,,,,
115, 710,A,Initial Reports          ,     181.650,   30.200001,FO Sphenolithus ciperoensis
,,,,,,
