leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
48,402,,1,1,0.0,5.0,0.00,0.00,0.05,A, GRITTY FORAM NANNO OOZE, 5Y7/2-YELLOWISH GRAY,,,,,,,, 11111210.1221,09a1ee8555ad25aaa008ce82ca88fc37,48-402-1-1
48,402,,1,1,5.0,88.0,0.00,0.05,0.88,A, FORAM NANNO MARLY OOZE, 10Y4/2-GRAYISH OLIVE," MOSTLY HOMOGENEOUS, A FEW SANDY LAYERS 5-10MM THICK OF MARLY FORAM NANNO OOZE 5Y5/2-LT OLIVE GRAY LAMINAE ON TOP OF SECTION",,,,,,, 11111210.3908.1221,f52cff83c16fda12598f3e7d1b646740,48-402-1-1
48,402,,1,1,88.0,150.0,0.00,0.88,1.50,A, FORAM NANNO MARLY OOZE, 5Y4/1-OLIVE GRAY, MOSTLY HOMOGENEOUS,,,,,,, 11111210.3908.1221,7d3e27744d7788f72f88bd108750d6a0,48-402-1-1
48,402,,1,2,0.0,150.0,0.00,1.50,3.00,A, FORAM NANNO MARLY OOZE," 5Y5/2-LT OLIVE GRAY, 5Y4/1-OLIVE GRAY"," MOSTLY HOMOG, LT OLIVE GRAY LAYERS AT 4-32 45-69 AND 135-142CM, VOID AT 142-150 CM",, ICE-RAFTED GRAVEL AT 7-9CM*,,,,,,c0cbd5977d09412a9440dc328c86fda5,48-402-1-2
48,402,,1,3,0.0,150.0,0.00,3.00,4.50,A, FORAM NANNO MARLY OOZE, 10Y4/2-GRAYISH OLIVE, FEW SPECKS OF GRAYISH BLACK THROUGHOUT*,,,,,,,,d27df21bd8fe6f77453298042603c610,48-402-1-3
48,402,,1,4,0.0,10.0,0.00,4.50,4.60,A, FORAM NANNO MARLY OOZE, 10Y4/2-GRAYISH OLIVE, FEW SPECKS OF GRAYISH BLACK THROUGHOUT*,,,,,,,,b666839a3c2834ced885593c57f4ba11,48-402-1-4
48,402,,1,CC,,10.0,0.00,4.70,4.70,A, FORAM NANNO MARLY OOZE,,,,,,,, SOFT*,,04abb3c443409c7dd7ed6b099d602894,48-402-1-CC
48,402,,2,1,3.0,90.0,42.00,42.03,42.90,A, CALCAR MUD, 5Y3/2-OLIVE GRAY," FEW SPECKS OF N3-D K GRAY(PYRITE?)INCREASING TO MANY AFTER 50CM,BECOMES MORE GRITTY AFTER 50CM,SOME 10Y4/2-GRAYISH OLIVE GRI TTY LAYERS AT BOTTOM",,,,,, SOFT*,,0213cf4580ef62b00ee4fdc52cb1379e,48-402-2-1
48,402,,2,CC,0.0,10.0,42.00,43.00,43.00,A, CALCAR MUD,,,,,,, ICE RAFTED PEBBLE AT 2-3CM, SOFT, 33213000.1110,9d707b43d2a4a8298a14a2101e821e83,48-402-2-CC
48,402,,3,1,11.0,102.0,80.00,80.11,81.02,A, FORAM NANNO MARLY OOZE, 5Y3/2-OLIVE GRAY, SHARP BASAL CONTACT,, ICE-RAFTED GRAVEL AT 78 AND 94CM,, BURROW INFILLED WITH SAND AT 94-98CM,,, 11111210.3908.1221,ce13b241a38e4a63cfc4fd65bcb1c2d0,48-402-3-1
