leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
94,610,A,1,1,0.0,51.0,0.00,0.00,0.51,LDK, FORAM NANNOFOSSIL OOZE," PALE YELLOW,LIGHT BROWNISH GRAY,YELLOWISH WHITE", BURROWS,,, MANGANESE,,, SOFT, 00000000,e7efeb99824b33b01555ac5d5b460631,94-610A-1-1
94,610,A,1,1,51.0,150.0,0.00,0.51,1.50,LDK, CALCAREOUS MUD, LIGHT GRAY TO OLIVE GRAY, BURROWS,,,,,, SOFT, 00000000,ea76f272c11172e4e2090f593722c6d2,94-610A-1-1
94,610,A,1,2,0.0,150.0,0.00,1.50,3.00,LDK, CALCAREOUS MUD, LIGHT GRAY TO OLIVE GRAY, BURROWS,, PEBBLES,,,, SOFT, 33213000.1110,693be5b727883c6df9b2c15056ef44b0,94-610A-1-2
94,610,A,1,3,0.0,150.0,0.00,3.00,4.50,LDK, CALCAREOUS MUD, LIGHT GRAY TO OLIVE GRAY, BURROWS,, PEBBLES,,,, SOFT, 33213000.1110,ae66b7d85977feb6cef1b23f7d911263,94-610A-1-3
94,610,A,1,4,0.0,150.0,0.00,4.50,6.00,LDK, CALCAREOUS MUD, LIGHT GRAY TO GREENISH GRAY, BURROWS,,, PYRITE,,, SOFT, 33213000.1110,19b46fdf994d962886951924274cc913,94-610A-1-4
94,610,A,1,5,0.0,150.0,0.00,6.00,7.50,LDK, CALCAREOUS MUD, LIGHT GRAY TO GREENISH GRAY, BURROWS,,, PYRITE,,, SOFT, 00000000,f50508ca78c202228f91703d86ee6cf2,94-610A-1-5
94,610,A,1,6,0.0,119.0,0.00,7.50,8.69,LDK, FORAM NANNOFOSSIL OOZE, LIGHT GRAY, BURROWS,,,,,, SOFT, 11111210.1221,d03665eaf8f0e399f8d20a7b00aff840,94-610A-1-6
94,610,A,1,CC,0.0,19.0,0.00,8.79,8.88,LDK, FORAM NANNOFOSSIL OOZE, LIGHT GRAY, BURROWS, SLIGHTLY DISTURBED,,,,, SOFT, 11111210.1221,cdca6a997acef0e5b4f948b937c4364f,94-610A-1-CC
94,610,A,2,1,0.0,80.0,9.00,9.00,9.80,LDK, CALCAREOUS MUD, OLIVE GRAY,,,,,,, SOFT, 11111210.1221,44f1dc8cb16d9424ddda7105f961f361,94-610A-2-1
94,610,A,2,1,80.0,150.0,9.00,9.80,10.50,LDK, FORAM NANNOFOSSIL OOZE," BROWNISH GRAY,YELLOWISH BROWN,GRAY",,,,,,, SOFT, 11111210.1221,a2994852e046f03db39634c9315dcd12,94-610A-2-1
