leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
108,657,A,001,Hydraulic (Advanced) Piston Core,01,MAZ,000,,,067,,,void,,,,,,,,,,,H,21.33150,-20.94883,0000.00,0,67
108,657,A,001,Hydraulic (Advanced) Piston Core,01,MAZ,067,,,099,,,foram-bearing nannofossil ooze with minor silt,pinkish gray,7.5yr 6/2,massive bedding,slightly-moderately? (67-90cm)-highly (90-99cm) disturbed,,,"forams,nannos",,,,H,21.33150,-20.94883,0000.00,67,99
108,657,A,001,Hydraulic (Advanced) Piston Core,01,MAZ,099,,,141,,,foram silty sand,greenish gray,5gy 6/1 (~99-131cm) grading downward into 5gy 5/1 (~131-141cm),"normal graded bedding? (99-131cm), fining upward sequence, low angle cross bedding (131-141cm)",soupy (99-131cm) to slightly disturbed (131-141cm),,,forams,,,,H,21.33150,-20.94883,0000.00,99,141
108,657,A,001,Hydraulic (Advanced) Piston Core,01,MAZ,141,,,150,,,foram-bearing nannofossil ooze with minor silt,light gray with black streaks,2.5y 7/1,massive,soupy,,black streaks of pyritic sediment,"forams,nannos",,,,H,21.33150,-20.94883,0000.00,141,150
108,657,A,001,Hydraulic (Advanced) Piston Core,02,STE,000,,,029,,,foram-bearing nannofossil ooze,light gray with very dark gray blebs (20cm) and layers (6cm),2.5y 7/2 with n3/ blebs and layers,"layer (6cm), moderate bioturbation (0-15cm)",slightly disturbed (0-10cm),,"pyrite blebs and layers (6,20cm)","forams,nannos",,,,H,21.33150,-20.94883,0001.50,150,179
108,657,A,001,Hydraulic (Advanced) Piston Core,02,STE,029,,,042,,,foram-bearing nannofossil ooze,gray (29-35cm) to olive gray (35-42cm) with light gray burrow at ~32-35cm,5y 5/1 (20-35cm) to 5y 4/2 (35-42cm) with 2.5y 7/2 burrow @ ~32-35cm,"moderate bioturbation (29-35cm), burrow (~32-35cm)",,,,"forams, nannos",,,,H,21.33150,-20.94883,0001.50,179,192
108,657,A,001,Hydraulic (Advanced) Piston Core,02,STE,042,,,061,,,foram-bearing nannofossil ooze,light gray? to pale yellow? with gray @ 50-53cm and very dark gray blebs (60cm) and layer (50cm),2.5y 7/2?-2.5y 7/4? with 5y 5/1 @ 50-53cm and n3/ blebs (60cm) & layer (50cm),"moderate bioturbation (53-61cm), layer (50cm)",slightly disturbed (48-55cm),,pyrite blebs and layers,"forams, nannos",,,,H,21.33150,-20.94883,0001.50,192,211
108,657,A,001,Hydraulic (Advanced) Piston Core,02,STE,061,,,088,,,foram-bearing nannofossil ooze with silt and clay-bearing foram ooze at 80cm,"light gray with light olive gray graded sediments @ 61-64,84-88?cm and very dark gray blebs of pyrite (73cm)","2.5y 7/2 with 5y 6/2 @ 61-64,84-88?cm and n3/ blebs (73cm)","moderate bioturbation (64-85cm), normal graded bedding (61-64,84-88cm), fining upward sequences (61-64,84-88cm)",slightly disturbed (63-66cm),,pyrite blebs (73cm),"forams,nannos",sharp lower contacts at base and gradational contacts at top of normal graded sediments-turbidites?,,,H,21.33150,-20.94883,0001.50,211,238
108,657,A,001,Hydraulic (Advanced) Piston Core,02,STE,088,,,150,,,"foram-bearing nannofossil ooze, void(147-150cm)",pale yellow with very dark gray layer at 108cm,2.5y 7/4 with n3/ layer at 108cm,layer (108cm),slightly disturbed (105-115cm),,pyrite layer (108cm),"forams, nannos",sharp upper contact,,,H,21.33150,-20.94883,0001.50,238,300
108,657,A,001,Hydraulic (Advanced) Piston Core,03,MAZ,000,,,015,,,foram-bearing nannofossil ooze with minor silt (0-14.5cm) and silt-bearing nannofossil ooze? (14.5-15cm),pinkish white (0-8cm),"5yr 8/2 (0-8cm), 10y 6/1 with 5yr 8/2 mottling (8-15cm), 10y 4/2 (14.5-15cm)","minor (1-8cm) to moderate (8-14.5cm) bioturbation, mottling, distorted laminae (14.5-15cm)",,,,"forams (0-14.5cm), nannos",,,,H,21.33150,-20.94883,0003.00,300,315
108,657,A,001,Hydraulic (Advanced) Piston Core,03,MAZ,015,,,031,,,foram-bearing nannofossil ooze with minor silt,"pinkish gray (15-22cm),pinkish white (22-31cm)","7.5yr 6/2, 7.5yr 8/2","minor bioturbation, mottling(15cm)",,,,"forams,nannos",,,,H,21.33150,-20.94883,0003.00,315,331
108,657,A,001,Hydraulic (Advanced) Piston Core,03,MAZ,031,,,084,,,foram-bearing nannofossil ooze with minor silt,"light brown (31-64cm), pinkish white (64-74cm), pink (74-84cm)","7.5yr 6/4 (31-64cm), 7.5yr 8/2 (64-74cm),7.5yr 7/4 (74-84cm)",moderate bioturbation,,,,"forams,nannos",,,,H,21.33150,-20.94883,0003.00,331,384
108,657,A,001,Hydraulic (Advanced) Piston Core,03,MAZ,084,,,150,,,foram-bearing nannofossil ooze with minor silt,"pink (84-91,91-109,124-150cm),pinkish white (109-124cm)","7.5yr 8/4(84-91cm),7.5yr 7/4(91-109,124-150cm),7.5yr 8/2(109-124cm)",minor (91-124cm) to moderate bioturbation,,,,"forams,nannos",,,,H,21.33150,-20.94883,0003.00,384,450
108,657,A,001,Hydraulic (Advanced) Piston Core,04,MAZ,000,,,076,,,foram-bearing nannofossil ooze,pinkish white to pink,7.5yr 8/2 to 7.5yr 7/4,minor bioturbation,,,,"forams, nannos",,,,H,21.33150,-20.94883,0004.50,450,526
108,657,A,001,Hydraulic (Advanced) Piston Core,04,MAZ,076,,,092,,,nannofossil-bearing clay,dusky yellow-green to grayish yellow-green?,"10gy 5/2 (77-82cm),5gy 5/2 (82-86cm),5gy 7/2 (86-92cm)",minor (86-92cm) to moderate bioturbation,,,,nannos,,,,H,21.33150,-20.94883,0004.50,526,542
108,657,A,001,Hydraulic (Advanced) Piston Core,04,MAZ,092,,,099,,,foram-bearing nannofossil ooze,pink,7.5yr 7/4,minor bioturbation,,,,"forams, nannos",,,,H,21.33150,-20.94883,0004.50,542,549
108,657,A,001,Hydraulic (Advanced) Piston Core,04,MAZ,099,,,114,,,nannofossil-bearing clay,dusky yellow-green ?,"10g 8/2 (98-106cm), 5gy 5/2 (106-114cm)",minor bioturbation,,,,nannos,,,,H,21.33150,-20.94883,0004.50,549,564
108,657,A,001,Hydraulic (Advanced) Piston Core,04,MAZ,114,,,124,,,sandy-silt?,dusky yellow-green?,5gy 5/2,minor bioturbation?,soupy,,,,,,,H,21.33150,-20.94883,0004.50,564,574
