leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
38,336,,1,1,30.0,102.0,0.00,0.30,1.02,, SILTY SAND, 5Y3/2-OLIVE GRAY, THIS MATERIAL ORIG INALLY WAS LAMINATED TO THINLY LAMINATED CONSISTING OF INTERCALATIONS OF SAND SILTY CLAY AND HEAVING MN (?) LAYERS," ORIGINAL LAMINATIONS DESTROYED DURING C ORING PROCESS,SOUPY AND HIGHLY DISTURBED",,,,, SOUPY, 00000000,02d011a964df10d989132dd8cf760974
38,336,,1,1,102.0,150.0,0.00,1.02,1.50,, MUD, 5Y3/2-OLIVE GRAY,, HIGHLY DISTURBED SOUPY,,,, 138-150 CM HIGHER PERCENTAGE OF SAND, SOUP, 00000000,9ffbe1eea1ce51901310f447a620ce43
38,336,,1,2,0.0,56.0,0.00,1.50,2.06,, SANDY MUD," 5Y3/2-OLIVE GRAY,10Y4/2-GRAYISH OLIVE", SAND (?) LAYER AT 53 CM, HIGHLY DISTURBED SOUPY,,,," 0-39 CM OLIVE GRAY MUD OR SANDY MUD,39-56 CM GRAYI SH OLIVE SLIGHTLY COARSER THAN ABOVE", SOUPY, 00000000,7416715dfd686f892eee326c957aeef4
38,336,,1,2,56.0,92.0,0.00,2.06,2.42,, CLAY, 5Y3/2-OLIVE GRAY, GRADING DOWNWARD INTO SL IGHTLY COARSER MATERIAL (MUD), HIGHLY DISTURBED SOU PY,,,,, SOUPY, 00000000,8ac34227c54ac6399a7a6119f8868832
38,336,,1,2,92.0,150.0,0.00,2.42,3.00,, MUD, 5Y3/2-OLIVE GRAY,, HIGHLY DISTURBED SOUPY,,,, 115-150 CM SLIGHTLY FINER, SOUPY, 00000000,1b25e2e46768e12d37780c231f1a8f74
38,336,,1,3,0.0,76.0,0.00,3.00,3.76,, MUD, 5Y3/2-OLIVE GRAY,, HIGHLY DEFORMED,,,, VARYING AMOUNTS OF SILT AND VERY FINE SAND, SOFT, 00000000,6cde6f0736423fd83724f81908599c01
38,336,,1,3,76.0,114.0,0.00,3.76,4.14,, SANDY MUD," 5Y3/2-OLIVE GRAY,10Y4/2-GRAYISH OLIVE",, HIGHLY DISTURBED,,,,, SOFT, 00000000,7feacf5ef4535908370a30a34542f525
38,336,,1,3,114.0,150.0,0.00,4.14,4.50,, MUD, 5Y3/2-OLIVE GRAY,, MODERATELY DISTURBED,,,, NO LAYERING DISCERNIBLE, SOFT, 00000000,433f08ffcd5cf1133b82aaf9cd3dbcc9
38,336,,1,4,0.0,63.0,0.00,4.50,5.13,, CLAY, 5Y3/2-OLIVE GRAY,, SLIGHTLY DISTURBED,,,, NO ORIGINAL LAYERING DISCERNIBLE, SOFT, 00000000,e6c62be1a19ce7c9ca928e7cf04b0951
38,336,,1,4,63.0,111.0,0.00,5.13,5.61,, SANDY MUD, 10Y4/2-GRAYISH OLIVE, GRADING FINE CO ARSE FORWARD BOTTOM OF THIS UNIT, SLIGHTLY DISTURBE D,,,,, SOFT, 00000000,f957dce9384e73341753f81035f8e425
38,336,,1,4,111.0,144.0,0.00,5.61,5.94,, CLAY, 5Y3/2-OLIVE GRAY,, SLIGHTLY DISTURBED,,, AT 133 CM A FEW SHELL FRAGMENTS, MUD IN PART, SOFT, 00000000,4e2416e8257a4b77f43b62e760b1ef8d
38,336,,1,5,0.0,31.0,0.00,6.00,6.31,, CLAY, 5Y3/2-OLIVE GRAY,, SLIGHTLY DISTURBED,,,, MUD COARSER TOWARDS BOTTOM OF UNIT, SOFT, 00000000,79ac176f68bdabc544898ecc52700bce
38,336,,1,5,31.0,61.0,0.00,6.31,6.61,, SANDY MUD, 10Y4/2-GRAYISH OLIVE, MOTTLED IN PART, SLIGHTLY DISTURBED,,,,, SOFT, 00000000,4c2d57dc6f80685eb1659b4a41bcb9e6
38,336,,1,5,61.0,146.0,0.00,6.61,7.46,, CLAY, 10Y4/2-GRAYISH OLIVE, MOTTLED," ORIGINAL L AYERING DESTROYED BY CORING OPERATION,HIGHLY DEFORME D",,,,, SOFT, 00000000,4d36303ad8cd8b12933d566acb1387eb
38,336,,1,CC,0.0,0.0,0.00,7.60,7.60,, SANDY MUD, 5Y3/2-OLIVE GRAY,,,,, FORAMS," SILTY VERY FINE SAN D,TERRIGENOUS", SOFT, 00000000,a7f855681148f38d8025fa543ee01b6e
