leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
87,582,A,1,1,0.0,150.0,29.10,29.10,30.60,AJS, MUD,,,,,,,, SOFT, 33212000,383cd22c8df4a846fcc082f8abc86096,87-582A-1-1
87,582,A,1,2,0.0,150.0,29.10,30.60,32.10,AJS, MUD,,,,,,,, SOFT, 33212000,40030775bd416c4c10daef309f8cbc69,87-582A-1-2
87,582,A,1,3,0.0,150.0,29.10,32.10,33.60,AJS, MUD,,,,,,,, SOFT, 00000000,2151260b133194b88724587a10862caf,87-582A-1-3
87,582,A,1,4,0.0,150.0,29.10,33.60,35.10,AJS," MUD,SAND",,,,,,,, SOFT, 00000000,d06dc83c7db3e3703d4f2d6c629fb997,87-582A-1-4
87,582,A,1,5,0.0,51.0,29.10,35.10,35.61,AJS, MUD,,,,,,,, SOFT, 00000000,63cb45546eb97e2af883defc042d6fd7,87-582A-1-5
87,582,A,1,CC,0.0,10.0,29.10,35.71,35.71,AJS, MUD,,,,,,,, SOFT, 00000000,eab317db0d06b98a0a3d0dced6ae232c,87-582A-1-CC
87,582,A,2,1,0.0,150.0,38.80,38.80,40.30,AJS, SAND,,,,,,,, SOFT, 00000000,6147b02567aa4ac67755956fd362e271,87-582A-2-1
87,582,A,2,2,0.0,150.0,38.80,40.30,41.80,AJS," SAND,MUD",,,,,,,, SOFT, 00000000,118e424f90bf8ee9dba0942492602d06,87-582A-2-2
87,582,A,2,3,0.0,120.0,38.80,41.80,43.00,AJS, MUD,,,,,,,, SOFT, 00000000,a4645e69a863e76fe187a7d79b69ffbd,87-582A-2-3
87,582,A,2,4,0.0,134.0,38.80,43.30,44.64,AJS, MUD,,,,,,,, SOFT, 00000000,376378cfe0d097da7b03abe1be969fdd,87-582A-2-4
87,582,A,2,5,0.0,150.0,38.80,44.80,46.30,AJS," MUD,SAND",,,,,,,, SOFT, 00000000,168f324aa767eeae0670500e216a8ced,87-582A-2-5
87,582,A,2,6,0.0,150.0,38.80,46.30,47.80,AJS, MUD,,,,,,,, SOFT, 33213000,d42d53e90600e377b8e0eb3ac4efff9e,87-582A-2-6
87,582,A,2,7,0.0,42.0,38.80,47.80,48.22,AT, MUD,,,,,,,, SOFT, 33213000,71a6e76eba97221e600c9b54ab2513c0,87-582A-2-7
87,582,A,2,CC,0.0,10.0,38.80,48.32,48.32,AT, MUD,,,,,,,, SOFT, 33213000,460902629afaeafe4de964f877828776,87-582A-2-CC
