leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
87,582,A,1,3,97.0,101.0,29.10,33.09,15,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOA0246,Globorotalia inflata,COMMON,  ,1,974d5f08497325c522a6c8cfbcb70a97
87,582,A,1,3,97.0,101.0,29.10,33.09,15,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOA0544,Globorotalia truncatulinoides,RARE,  ,1,0d2ae16c1e7cfd089f47c74fff4f774c
87,582,A,1,3,97.0,101.0,29.10,33.09,15,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOD0090,Globigerinoides conglobatus,RARE,  ,1,384fad69cb4b4e92a6ea4976a07fcf29
87,582,A,1,3,97.0,101.0,29.10,33.09,15,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOD0120,Globigerinoides cyclostoma,COMMON,  ,1,18c38b3265e99c77c3961d89d7e72050
87,582,A,1,3,97.0,101.0,29.10,33.09,15,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOD0410,Globigerinoides ruber,COMMON,  ,1,7d6a34189cfc1c349de0100f736a0c85
87,582,A,1,3,97.0,101.0,29.10,33.09,15,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOD0590,Globigerinoides trilobus,RARE,  ,1,ab6ff1269a53b54ffaeb61d8ef6104e0
87,582,A,1,3,97.0,101.0,29.10,33.09,15,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOG0105,Globigerina bulloides,COMMON,  ,1,24f9c768883dae2f31ba67ae16aeaf81
87,582,A,1,3,97.0,101.0,29.10,33.09,15,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLON0035,Globigerirella siphonifera,RARE,  ,1,edbd32a63786ffbf844d15b1f8bfba15
87,582,A,1,3,97.0,101.0,29.10,33.09,15,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOT0100,Globigerinita glutinata,RARE,  ,1,aeda271b66d5ca42b1725d0f93885839
87,582,A,1,3,97.0,101.0,29.10,33.09,15,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FNEOG0085,Neogloboquadrina eggeri,COMMON,  ,1,a9e71317e7f5b64ff77d037a7d781eeb
87,582,A,1,3,97.0,101.0,29.10,33.09,15,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FNEOG0110,Neogloboquadrina pachyderma,COMMON,  ,2,baafc4e5e0a9716efb11e6b59d6fcb7c
87,582,A,1,3,97.0,101.0,29.10,33.09,15,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FNEOG0180,Neogloboquadrina sp.,COMMON,  ,2,f4f9c6a34661ac26abad135db20f88c8
87,582,A,1,3,97.0,101.0,29.10,33.09,15,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FORBU0040,Orbulina universa,RARE,  ,2,479ca173c62cce85973ad1245181ad3b
87,582,A,1,3,97.0,101.0,29.10,33.09,15,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FPULL0020,Pulleniatina obliquiloculata,RARE,  ,2,8cd71ce9aa0f582c6d8a27abc3b14727
87,582,A,1,3,97.0,101.0,29.10,33.09,15,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FSPHA0010,Sphaeroidinella dehiscens,RARE,  ,2,32ad493e15732c7003a662449f96b2c1
87,582,A,1,4,97.0,101.0,29.10,34.59,14,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOA0246,Globorotalia inflata,COMMON,  ,1,efdc78fa79c61787891ef63fffeee153
87,582,A,1,4,97.0,101.0,29.10,34.59,14,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOA0544,Globorotalia truncatulinoides,RARE,  ,1,fcb7950c854a340aacf4b815e5fce15f
87,582,A,1,4,97.0,101.0,29.10,34.59,14,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOD0120,Globigerinoides cyclostoma,COMMON,  ,1,6184ec69573c75ba7666d16f3f0c61d6
87,582,A,1,4,97.0,101.0,29.10,34.59,14,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOD0410,Globigerinoides ruber,FEW,  ,1,b8f3f3ead29759271c4b3181aae8e1cb
87,582,A,1,4,97.0,101.0,29.10,34.59,14,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOD0480,Globigerinoides sacculifer,RARE,  ,1,b08ae6bbd7982c64103157211f58c201
87,582,A,1,4,97.0,101.0,29.10,34.59,14,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOD0590,Globigerinoides trilobus,RARE,  ,1,38d730ec43020b4d885d21eafafb513e
87,582,A,1,4,97.0,101.0,29.10,34.59,14,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOG0105,Globigerina bulloides,COMMON,  ,1,f229d4894fd2174ec5919a5e61252275
87,582,A,1,4,97.0,101.0,29.10,34.59,14,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOT0100,Globigerinita glutinata,RARE,  ,1,d60e14fb9286e90603ccef0b7833426b
87,582,A,1,4,97.0,101.0,29.10,34.59,14,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FNEOG0085,Neogloboquadrina eggeri,COMMON,  ,1,ac2933db8c0191639f711f3e8913c1e1
87,582,A,1,4,97.0,101.0,29.10,34.59,14,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FNEOG0110,Neogloboquadrina pachyderma,COMMON,  ,1,232ea711714edc040aaaefb03c604d14
87,582,A,1,4,97.0,101.0,29.10,34.59,14,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FNEOG0180,Neogloboquadrina sp.,FEW,  ,2,0389865af0f1d8024ee5ddaf2aa3f5ee
87,582,A,1,4,97.0,101.0,29.10,34.59,14,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FORBU0040,Orbulina universa,RARE,  ,2,3208f78bd4a1a39866cccef7e7abb335
87,582,A,1,4,97.0,101.0,29.10,34.59,14,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FPULL0020,Pulleniatina obliquiloculata,RARE,  ,2,e625695b6599b86d1b1f88584a131362
87,582,A,1,4,97.0,101.0,29.10,34.59,14,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FTURB0465,Turborotalia quinqueloba,RARE,  ,2,7ba102aff373b55f823316fbf1c35bea
87,582,A,1,CC,0.0,0.0,29.10,35.71,15,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOA0246,Globorotalia inflata,COMMON,  ,1,b3d14122e1d1f6536652725870067668
87,582,A,1,CC,0.0,0.0,29.10,35.71,15,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOA0298,Globorotalia menardii,RARE,  ,1,acd85e3f7f6573cc549a87e977eb4461
87,582,A,1,CC,0.0,0.0,29.10,35.71,15,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOA0486,Globorotalia scitula,RARE,  ,1,3e7f827c651ee8adb3b0a29917708ae5
87,582,A,1,CC,0.0,0.0,29.10,35.71,15,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOA0544,Globorotalia truncatulinoides,RARE,  ,1,fff02a32e398ffffb81c9d42ce041256
87,582,A,1,CC,0.0,0.0,29.10,35.71,15,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOD0120,Globigerinoides cyclostoma,FEW,  ,1,db3248f81d93de79628f20a027b7ba3d
87,582,A,1,CC,0.0,0.0,29.10,35.71,15,LAGOE,02/1986,87,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,590,FGLOD0410,Globigerinoides ruber,FEW,  ,1,0ddbf43d5c4f834cd9682b7b49a02dd7
