leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
95,612,,1,1,0.0,66.0,0.00,0.00,0.66,JT, SILTY TO SANDY MUD, DARK GRAY, MOTTLING,,,,,, SOFT, 00000000
95,612,,1,1,66.0,150.0,0.00,0.66,1.50,JT, SILTY TO SANDY MUD, DARK GRAY, MOTTLING,,,,,, SOFT, 33213000.3450.3311
95,612,,1,2,0.0,145.0,0.00,1.50,2.95,JT, SILTY TO SANDY MUD, DARK GRAY, MOTTLING,,,,,, SOFT, 33213000.3450.3311
95,612,,1,3,0.0,150.0,0.00,3.00,4.50,COU, MUD, DARK GRAY," MOTTLING,BURROWS",,,,,, SOFT, 33213000
95,612,,1,4,0.0,23.0,0.00,4.50,4.73,COU, MUD, DARK GRAY," MOTTLING,BURROWS",,,,,, SOFT, 33213000
95,612,,1,CC,0.0,15.0,0.00,4.83,4.88,COU, MUD, DARK GRAY, MOTTLING,,,,,, SOFT, 00000000
95,612,,2,1,0.0,150.0,4.80,4.80,6.30,COU, MUD, DARK GRAY, MOTTLING,,,,,, SOFT, 33213000.3311.3450
95,612,,2,2,0.0,150.0,4.80,6.30,7.80,COU, MUD, DARK GRAY, MOTTLING,,, PYRITE,,, SOFT, 00000000
95,612,,2,3,0.0,150.0,4.80,7.80,9.30,COU, MUD, DARK GRAY," BEDDING,MOTTLING,GRADED BEDDING",,,,,, SOFT, 33213000
95,612,,2,4,0.0,150.0,4.80,9.30,10.80,COU, MUD, DARK GRAY," BEDDING,MOTTLING,GRADED BEDDING",,, PYRITE,,, SOFT, 33213000
95,612,,2,5,0.0,150.0,4.80,10.80,12.30,COU, MUD, DARK GRAY," BEDDING,MOTTLING",,, PYRITE,,, SOFT, 33213000
95,612,,2,6,0.0,124.0,4.80,12.30,13.54,COU, MUD, DARK GRAY," BEDDING,MOTTLING",,, PYRITE,,, SOFT, 33213000
95,612,,2,CC,0.0,14.0,4.80,13.64,13.68,COU, SANDY MUD, DARK GRAY," BEDDING,MOTTLING",,, PYRITE,,, SOFT, 33213000
95,612,,3,1,0.0,150.0,14.40,14.40,15.90,COU, MUD, DARK GRAY," BURROWS,MOTTLING,GRADED BEDDING",,, PYRITE,,, SOFT, 00000000
95,612,,3,2,0.0,150.0,14.40,15.90,17.40,COU, MUD, DARK GRAY," BURROWS,MOTTLING,GRADED BEDDING",,, PYRITE,,, SOFT, 33213000.3450.3311
95,612,,3,3,0.0,150.0,14.40,17.40,18.90,COU, MUD, DARK GRAY," BURROWS,MOTTLING,GRADED BEDDING",,, PYRITE,,, SOFT, 33213000.3450.3311
95,612,,3,4,0.0,150.0,14.40,18.90,20.40,COU, MUD, DARK GRAY," BEDDING,BURROWS,MOTTLING",,, PYRITE, MOLLUSCS,, SOFT, 00000000
95,612,,3,5,0.0,150.0,14.40,20.40,21.90,COU, MUD, DARK GRAY," BEDDING,BURROWS,MOTTLING",,,,,, SOFT, 33213000.3450.3311
95,612,,3,6,0.0,131.0,14.40,21.90,23.21,COU, MUD, DARK GRAY," BEDDING,BURROWS,MOTTLING",,,,,, SOFT, 33213000.3450.3311
95,612,,3,CC,0.0,9.0,14.40,23.31,23.30,COU, MUD, DARK GRAY," BEDDING,BURROWS,MOTTLING",,,,,, SOFT, 33213000.3450.3311
95,612,,4,1,0.0,150.0,24.00,24.00,25.50,COU, MUD, DARK GRAY," BEDDING,BURROWS,MOTTLING",,, PYRITE, MOLLUSCS,, SOFT, 33213000.3450.3311
95,612,,4,2,0.0,150.0,24.00,25.50,27.00,COU, MUD, DARK GRAY," BEDDING,BURROWS,MOTTLING",,, PYRITE, MOLLUSCS,, SOFT, 33213000.3450.3311
95,612,,4,3,0.0,150.0,24.00,27.00,28.50,COU, MUD, DARK GRAY," BURROWS,MOTTLING",,,,,, SOFT, 33213000.3450.3311
95,612,,4,4,0.0,150.0,24.00,28.50,30.00,COU, MUD, DARK GRAY," BURROWS,MOTTLING",,,,,, SOFT, 33213000.3450.3311
95,612,,4,5,0.0,150.0,24.00,30.00,31.50,COU, MUD, DARK GRAY," BURROWS,MOTTLING",,,,,, SOFT, 33213000.3450.3311
