leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
39,356,A,1,1,0.0,150.0,19.00,19.35,20.85,, CALC OOZE, 10YR8/2-VERY PALE ORANGE,, HIGHLY DISTURBED, 13 CM DARK ORANGE NODULE,,,,, 00000000,0e0b7e998d0fef7b197243a30220ce9b
39,356,A,1,2,0.0,150.0,19.00,20.85,22.35,, CALC OOZE, 10YR8/2-VERY PALE ORANGE,, DRILLING BR ECCIA,,,,,, 00000000,c111023b54e6d9e520cac210a8ecc3bd
39,356,A,1,3,0.0,150.0,19.00,22.35,23.85,, CALC OOZE, 10YR8/2-VERY PALE ORANGE,, DRILLING BR ECCIA,,,," 45 CM DARK ORANGE,SAME AS BEFORE",, 00000000,40fa06dfb9118e29151da47bf7791706
39,356,A,1,4,0.0,150.0,19.00,23.85,25.35,, CALC OOZE," 10YR8/2-VERY PALE ORANGE,5B7/1-LIGHT B LUISH GRAY",, HIGHLY DISTURBED,,,," 0-135 CM VERY PALE O RANGE,135 CM COLOR CHANGE TO LIGHT BLUISH GRAY (MIXE D WITH VERY PALE ORANGE SEDIMENT FROM ABOVE)",, 00000000,ced27aab79a6c06d4645ec143c5191bf
39,356,A,1,5,0.0,150.0,19.00,25.35,26.85,, CALC OOZE, 5B7/1-LIGHT BLUISH GRAY,,,,,," 0-21 CM MIXE D WITH OOZE FROM ABOVE AND SOME GREENISH MATERIAL,21 -150 CM LIGHT BLUISH GRAY SMALL GREEN SPOTS IN THIS INTERVAL ALSO",, 00000000,ecfc874a9c326230739eeee3fbd82431
39,356,A,1,6,0.0,150.0,19.00,26.85,28.35,, CALC OOZE, 5B7/1-LIGHT BLUISH GRAY,,,,,,,, 00000000,d4c52bdc715219966b332eecec2ff573
39,356,A,2,1,110.0,150.0,28.50,29.60,30.00,, CALC OOZE, 5G6/1-GREENISH GRAY,, HIGHLY DISTURBED,,,,,, 00000000,41ab2a3c4b19f25967d252b7ff42c867
39,356,A,2,2,0.0,150.0,28.50,30.00,31.50,, CALC OOZE, 5G6/1-GREENISH GRAY, PYRITE STREAKS, HIGHLY DISTURBED,, PYR,, TOP PORTION MIXED WITH YEL LOW OOZE FROM ABOVE,, 00000000,add5873aed22b5d0b31127103fed737c
39,356,A,2,3,0.0,150.0,28.50,31.50,33.00,, CALC OOZE, 5G6/1-GREENISH GRAY,, MODERATELY DISTU RBED,, PYRITE SPOTS,,,, 11111210.1110,902def3a80bd1fa87b2fee582e3f227a
39,356,A,2,4,0.0,150.0,28.50,33.00,34.50,, LIMESTONE, 5G6/1-GREENISH GRAY, MOTTLED, MODERA TELY DISTURBED,, PYRITE SPOTS,,,, 11111210.1110,d776ab9ea68ed881ba0fc56938f646ba
39,356,A,2,5,0.0,150.0,28.50,34.50,36.00,, CALC OOZE, -GREENISH GRAY,,,,,, 113 CM AND BELOW SAME COLOR FEELS SLIGHTLY LESS STICKY,, 11111210.1110,a7cdf163f81f1c59fd1b7988ac827aab
39,356,A,2,6,0.0,150.0,28.50,36.00,37.50,, CALC OOZE, 5G6/1-GREENISH GRAY, 93-94 CM GRAY AS H LAYER, MODERATELY DISTURBED,,,, LESS STICKY,, 11111210.1110,a000fd0fd60c95b35c7294f332556ed3
