Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
170,1041,B,Initial Reports          ,     170.760,    5.800000,foram
,,,,,,
170,1041,B,Initial Reports          ,     219.910,    5.830000,diatom
,,,,,,
170,1041,B,Initial Reports          ,     226.590,    6.070000,diatom
,,,,,,
170,1041,B,Initial Reports          ,     236.610,    5.600000,nannofossil
,,,,,,
170,1041,B,Initial Reports          ,     258.030,    6.550000,diatom
,,,,,,
170,1041,B,Initial Reports          ,     268.080,    8.300000,foram
,,,,,,
170,1041,B,Initial Reports          ,     275.210,    6.690000,diatom
,,,,,,
170,1041,B,Initial Reports          ,     351.650,    8.600000,nannofossil
,,,,,,
170,1041,B,Initial Reports          ,     370.490,    7.370000,diatom
,,,,,,
170,1041,B,Initial Reports          ,     388.210,   13.600000,nannofossil
,,,,,,
170,1041,B,Initial Reports          ,     388.220,   14.600000, 
,,,,,,
