leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
96,616,A,1,1,0.0,36.0,34.60,34.60,34.96,MC, MUD," BROWNISH,REDDISH,OLIVE GRAY"," LAMINAE,BEDDING", GREATLY DISTURBED TO UNDISTURBED,,,,, SOFT, 00000000,40c9dcecf8f6c09f598e6935018ac404,96-616A-1-1
96,616,A,2,1,0.0,142.0,103.60,103.60,105.02,CES," MUD,SILT"," DARK OLIVE GRAY,DARK GRAYISH BROWN,GRAY", LAMINAE,,,,,, SOFT, 33213000.3450.3311,25ebc7632fc6f7e648b3afa12989191d,96-616A-2-1
96,616,A,2,2,0.0,138.0,103.60,105.10,106.48,CES," MUD,SILT"," DARK OLIVE GRAY,DARK GRAYISH BROWN,GRAY",,,,,,, SOFT, 33213000.3450.3311,a14316c18d45b8f79d6a2c6460f72353,96-616A-2-2
96,616,A,2,3,0.0,150.0,103.60,106.60,108.10,CES," MUD,SILT"," DARK OLIVE GRAY,DARK GRAYISH BROWN,GRAY",,,,,,, SOFT, 00000000,cabe80526c6605d4dfa4e7d187d49e2c,96-616A-2-3
96,616,A,2,4,0.0,150.0,103.60,108.10,109.60,CES," MUD,SILT"," DARK OLIVE GRAY,DARK GRAYISH BROWN,GRAY",,,,,,, SOFT, 00000000,7c04c8744063ec3de73302dd6b2afcff,96-616A-2-4
96,616,A,2,5,0.0,150.0,103.60,109.60,111.10,CES," MUD,SILT"," DARK OLIVE GRAY,DARK GRAYISH BROWN,GRAY",,,,,,, SOFT, 33213000.3450.3311,0cfd103da87a8479f8e4a08c35d5c039,96-616A-2-5
96,616,A,2,CC,0.0,25.0,103.60,111.28,111.43,CES," MUD,SILT"," DARK OLIVE GRAY,DARK GRAYISH BROWN,GRAY",,,,,,, SOFT, 33213000.3450.3311,e2ec1e522d385ce73711dc7bfc61e431,96-616A-2-CC
96,616,A,3,1,0.0,150.0,113.20,113.20,114.70,CES," MUD,SILT,SAND"," DARK OLIVE GRAY,GRAY,GRAYISH BROWN"," LAMINAE,BANDING,BEDDING", MODERATELY DISTURBED,,,,, SOFT, 33213000.3450.3311,8055f7dccdb3ecc5872804cce8149f1f,96-616A-3-1
96,616,A,3,2,0.0,150.0,113.20,114.70,116.20,CES," MUD,SILT,SAND"," DARK OLIVE GRAY,GRAY,GRAYISH BROWN", BANDING, MODERATELY DISTURBED,,,,, SOFT, 33213000.3450.3311,edb51f0fde40071920c943d286d17aa1,96-616A-3-2
96,616,A,3,3,0.0,150.0,113.20,116.20,117.70,CES," MUD,SILT,SAND"," DARK OLIVE GRAY,GRAY,GRAYISH BROWN", BEDDING, MODERATELY DISTURBED,,,,, SOFT, 33213000.3450.3311,fa27dd0a1e59964aef4079e16e17db43,96-616A-3-3
96,616,A,3,4,0.0,150.0,113.20,117.70,119.20,CES," MUD,SILT,SAND"," DARK OLIVE GRAY,GRAY,GRAYISH BROWN", BEDDING, MODERATELY DISTURBED,,,,, SOFT, 00000000,fbf6afff542db36cf541fde43edf362e,96-616A-3-4
96,616,A,3,5,0.0,120.0,113.20,119.20,120.40,CES," MUD,SILT,SAND"," DARK OLIVE GRAY,GRAY,GRAYISH BROWN", BANDING, MODERATELY DISTURBED,,,,, SOFT, 00000000,4a28a141bd195e7f91b16f2a65c6f5c9,96-616A-3-5
96,616,A,3,6,0.0,84.0,113.20,120.70,121.54,CES," MUD,SILT,SAND"," DARK OLIVE GRAY,GRAY,GRAYISH BROWN", BANDING, MODERATELY DISTURBED,,,,, SOFT, 33213000.3450,50e517eafae718fb9cc47b26fa20f0c1,96-616A-3-6
