Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
138, 845,A,Initial Reports          ,       0.000,    0.000000,By site only; depth=mcd; Leg 138 IR vol 1;  p 228
,,,,,,
138, 845,A,Initial Reports          ,      12.320,    0.410000,By site only; depth=mcd; Leg 138 IR vol 1;  p 229
,,,,,,
138, 845,A,Initial Reports          ,      37.200,    1.610000,By site only; depth=mcd; Leg 138 IR vol 1;  p 230
,,,,,,
138, 845,A,Initial Reports          ,      53.880,    2.920000,By site only; depth=mcd; Leg 138 IR vol 1;  p 231
,,,,,,
138, 845,A,Initial Reports          ,      65.550,    3.880000,By site only; depth=mcd; Leg 138 IR vol 1;  p 232
,,,,,,
138, 845,A,Initial Reports          ,      72.050,    4.470000,By site only; depth=mcd; Leg 138 IR vol 1;  p 233
,,,,,,
138, 845,A,Initial Reports          ,      76.000,    4.770000,By site only; depth=mcd; Leg 138 IR vol 1;  p 234
,,,,,,
138, 845,A,Initial Reports          ,      87.510,    5.350000,By site only; depth=mcd; Leg 138 IR vol 1;  p 235
,,,,,,
138, 845,A,Initial Reports          ,      96.280,    5.890000,By site only; depth=mcd; Leg 138 IR vol 1;  p 236
,,,,,,
138, 845,A,Initial Reports          ,     104.460,    6.500000,By site only; depth=mcd; Leg 138 IR vol 1;  p 237
,,,,,,
138, 845,A,Initial Reports          ,     120.530,    7.350000,By site only; depth=mcd; Leg 138 IR vol 1;  p 238
,,,,,,
138, 845,A,Initial Reports          ,     129.710,    7.900000,By site only; depth=mcd; Leg 138 IR vol 1;  p 239
,,,,,,
138, 845,A,Initial Reports          ,     141.530,    8.500000,By site only; depth=mcd; Leg 138 IR vol 1;  p 240
,,,,,,
138, 845,A,Initial Reports          ,     164.930,   10.420000,By site only; depth=mcd; Leg 138 IR vol 1;  p 241
,,,,,,
138, 845,A,Initial Reports          ,     166.830,   10.590000,By site only; depth=mcd; Leg 138 IR vol 1;  p 242
,,,,,,
138, 845,A,Initial Reports          ,     174.210,   11.030000,By site only; depth=mcd; Leg 138 IR vol 1;  p 243
,,,,,,
138, 845,A,Initial Reports          ,     183.730,   11.550000,By site only; depth=mcd; Leg 138 IR vol 1;  p 244
,,,,,,
138, 845,A,Initial Reports          ,     186.930,   11.730000,By site only; depth=mcd; Leg 138 IR vol 1;  p 245
,,,,,,
138, 845,A,Initial Reports          ,     205.080,   12.460000,By site only; depth=mcd; Leg 138 IR vol 1;  p 246
,,,,,,
138, 845,A,Initial Reports          ,     215.930,   12.830000,By site only; depth=mcd; Leg 138 IR vol 1;  p 247
,,,,,,
138, 845,A,Initial Reports          ,     226.080,   13.200000,By site only; depth=mcd; Leg 138 IR vol 1;  p 248
,,,,,,
138, 845,A,Initial Reports          ,     275.230,   16.000000,By site only; depth=mcd; Leg 138 IR vol 1;  p 249
,,,,,,
138, 845,A,Initial Reports          ,     309.100,   16.650000,By site only; depth=mcd; Leg 138 IR vol 1;  p 250
,,,,,,
